moteid DATE LATITUDE LONGITUDE ELEVATION WIND_ANGLE WIND_DIR_QLTY WIND_TYPE WIND_SPEED WIND_SPD_QLTY TMP_VALUE TMP_VALUE_QLTY DEW_VALUE DEW_VALUE_QLTY SLP_VALUE SLP_VALUE_QLTY date_days
1023099999 "2018-01-03 22:00:00" 69.055758 18.540356 76.8 90 1 N 10 1 -64 1 -71 1 10007 1 6665
1023099999 "2018-01-03 23:00:00" 69.055758 18.540356 76.8 230 1 N 20 1 -34 1 -38 1 10013 1 6687
1023099999 "2018-01-04 00:00:00" 69.055758 18.540356 76.8 240 1 N 20 1 -45 1 -53 1 10021 1 278
1023099999 "2018-01-04 01:00:00" 69.055758 18.540356 76.8 260 1 N 10 1 -50 1 -56 1 10025 1 428
1023099999 "2018-01-04 02:00:00" 69.055758 18.540356 76.8 240 1 N 10 1 -46 1 -54 1 10030 1 697
1023099999 "2018-01-04 03:00:00" 69.055758 18.540356 76.8 240 1 N 10 1 -47 1 -56 1 10034 1 852
1023099999 "2018-01-04 04:00:00" 69.055758 18.540356 76.8 220 1 N 10 1 -42 1 -48 1 10037 1 1374
1023099999 "2018-01-04 05:00:00" 69.055758 18.540356 76.8 240 1 N 20 1 -51 1 -60 1 10041 1 1502
1023099999 "2018-01-04 07:00:00" 69.055758 18.540356 76.8 240 1 N 20 1 -46 1 -51 1 10052 1 1981
1023099999 "2018-01-04 09:00:00" 69.055758 18.540356 76.8 270 1 N 10 1 -82 1 -93 1 10067 1 2732
1023099999 "2018-01-04 10:00:00" 69.055758 18.540356 76.8 110 1 N 10 1 -62 1 -70 1 10073 1 2888
1023099999 "2018-01-04 11:00:00" 69.055758 18.540356 76.8 270 1 N 20 1 -76 1 -89 1 10077 1 3275
1023099999 "2018-01-04 13:00:00" 69.055758 18.540356 76.8 220 1 N 10 1 -77 1 -85 1 10086 1 3919
1023099999 "2018-01-04 16:00:00" 69.055758 18.540356 76.8 280 1 N 10 1 -95 1 -103 1 10093 1 4892
1023099999 "2018-01-04 18:00:00" 69.055758 18.540356 76.8 280 1 N 10 1 -133 1 -147 1 10101 1 5517
1023099999 "2018-01-04 19:00:00" 69.055758 18.540356 76.8 330 1 N 10 1 -119 1 -130 1 10105 1 5552
1023099999 "2018-01-04 23:00:00" 69.055758 18.540356 76.8 280 1 N 10 1 -185 1 -199 1 10112 1 6693
1023099999 "2018-01-05 00:00:00" 69.055758 18.540356 76.8 260 1 N 10 1 -204 1 -224 1 10112 1 280
1023099999 "2018-01-05 06:00:00" 69.055758 18.540356 76.8 280 1 N 10 1 -237 1 -259 1 10106 1 1752
1023099999 "2018-01-05 10:00:00" 69.055758 18.540356 76.8 270 1 N 10 1 -241 1 -264 1 10100 1 2952
1023099999 "2018-01-05 12:00:00" 69.055758 18.540356 76.8 290 1 N 10 1 -240 1 -262 1 10093 1 3547
1023099999 "2018-01-05 17:00:00" 69.055758 18.540356 76.8 360 1 N 0 1 -224 1 -246 1 10066 1 5226
1023099999 "2018-01-05 21:00:00" 69.055758 18.540356 76.8 300 1 N 10 1 -209 1 -230 1 10049 1 6323
1023099999 "2018-01-05 23:00:00" 69.055758 18.540356 76.8 280 1 N 10 1 -190 1 -209 1 10041 1 6696
1023099999 "2018-01-06 04:00:00" 69.055758 18.540356 76.8 260 1 N 10 1 -169 1 -187 1 10022 1 1302
1023099999 "2018-01-06 09:00:00" 69.055758 18.540356 76.8 220 1 N 10 1 -154 1 -170 1 10010 1 2561
1023099999 "2018-01-06 10:00:00" 69.055758 18.540356 76.8 200 1 N 10 1 -148 1 -165 1 10010 1 2934
1023099999 "2018-01-06 11:00:00" 69.055758 18.540356 76.8 300 1 N 10 1 -118 1 -131 1 10006 1 3164
1023099999 "2018-01-06 15:00:00" 69.055758 18.540356 76.8 290 1 N 10 1 -129 1 -145 1 10004 1 4522
1023099999 "2018-01-06 17:00:00" 69.055758 18.540356 76.8 240 1 N 10 1 -153 1 -169 1 10005 1 5198
1023099999 "2018-01-06 18:00:00" 69.055758 18.540356 76.8 210 1 N 10 1 -168 1 -185 1 10001 1 5522
1023099999 "2018-01-06 19:00:00" 69.055758 18.540356 76.8 310 1 N 10 1 -185 1 -202 1 10004 1 5659
1023099999 "2018-01-06 22:00:00" 69.055758 18.540356 76.8 270 1 N 10 1 -182 1 -200 1 10010 1 6642
1023099999 "2018-01-06 23:00:00" 69.055758 18.540356 76.8 220 1 N 10 1 -157 1 -173 1 10014 1 6750
1023099999 "2018-01-07 00:00:00" 69.055758 18.540356 76.8 210 1 N 10 1 -134 1 -148 1 10017 1 284
1023099999 "2018-01-07 01:00:00" 69.055758 18.540356 76.8 200 1 N 10 1 -135 1 -150 1 10022 1 398
1023099999 "2018-01-07 03:00:00" 69.055758 18.540356 76.8 230 1 N 10 1 -159 1 -176 1 10025 1 884
1023099999 "2018-01-07 04:00:00" 69.055758 18.540356 76.8 180 1 N 10 1 -131 1 -145 1 10024 1 1380
1023099999 "2018-01-07 08:00:00" 69.055758 18.540356 76.8 170 1 N 10 1 -149 1 -165 1 10007 1 2477
1023099999 "2018-01-07 10:00:00" 69.055758 18.540356 76.8 290 1 N 10 1 -198 1 -216 1 10000 1 3140
1023099999 "2018-01-07 12:00:00" 69.055758 18.540356 76.8 270 1 N 10 1 -229 1 -250 1 9997 1 3530
1023099999 "2018-01-07 13:00:00" 69.055758 18.540356 76.8 270 1 N 10 1 -218 1 -241 1 10007 1 3996
1023099999 "2018-01-07 21:00:00" 69.055758 18.540356 76.8 150 1 N 10 1 -182 1 -202 1 10053 1 6309
1023099999 "2018-01-07 22:00:00" 69.055758 18.540356 76.8 170 1 N 10 1 -155 1 -171 1 10056 1 6561
1023099999 "2018-01-07 23:00:00" 69.055758 18.540356 76.8 90 1 N 10 1 -125 1 -144 1 10055 1 6700
1023099999 "2018-01-08 00:00:00" 69.055758 18.540356 76.8 190 1 N 30 1 -51 1 -65 1 10053 1 283
1023099999 "2018-01-08 01:00:00" 69.055758 18.540356 76.8 200 1 N 40 1 -38 1 -66 1 10052 1 388
1023099999 "2018-01-08 02:00:00" 69.055758 18.540356 76.8 200 1 N 40 1 -35 1 -50 1 10054 1 599
1023099999 "2018-01-08 03:00:00" 69.055758 18.540356 76.8 210 1 N 60 1 -33 1 -38 1 10052 1 1046
1023099999 "2018-01-08 04:00:00" 69.055758 18.540356 76.8 240 1 N 50 1 -21 1 -25 1 10055 1 1195
1023099999 "2018-01-08 05:00:00" 69.055758 18.540356 76.8 240 1 N 60 1 -5 1 -35 1 10056 1 1431
1023099999 "2018-01-08 07:00:00" 69.055758 18.540356 76.8 246 1 N 51 1 -2 1 -50 1 10070 1 2231
1023099999 "2018-01-08 09:00:00" 69.055758 18.540356 76.8 260 1 N 90 1 -12 1 -39 1 10096 1 2806
1023099999 "2018-01-08 10:00:00" 69.055758 18.540356 76.8 250 1 N 70 1 -14 1 -31 1 10106 1 3096
1023099999 "2018-01-08 11:00:00" 69.055758 18.540356 76.8 240 1 N 50 1 -10 1 -41 1 10114 1 3151
1023099999 "2018-01-08 12:00:00" 69.055758 18.540356 76.8 240 1 N 70 1 -7 1 -44 1 10120 1 3709
1023099999 "2018-01-08 13:00:00" 69.055758 18.540356 76.8 248 1 N 57 1 -7 1 -53 1 10128 1 3881
1023099999 "2018-01-08 14:00:00" 69.055758 18.540356 76.8 250 1 N 70 1 -5 1 -48 1 10137 1 4253
1023099999 "2018-01-08 15:00:00" 69.055758 18.540356 76.8 250 1 N 60 1 -7 1 -51 1 10146 1 4530
1023099999 "2018-01-08 16:00:00" 69.055758 18.540356 76.8 260 1 N 60 1 -17 1 -32 1 10153 1 4897
1023099999 "2018-01-08 17:00:00" 69.055758 18.540356 76.8 250 1 N 50 1 -17 1 -27 1 10159 1 5173
1023099999 "2018-01-08 18:00:00" 69.055758 18.540356 76.8 140 1 N 20 1 -18 1 -44 1 10164 1 5532
1023099999 "2018-01-08 19:00:00" 69.055758 18.540356 76.8 160 1 N 10 1 -26 1 -45 1 10164 1 5645
1023099999 "2018-01-08 20:00:00" 69.055758 18.540356 76.8 110 1 N 10 1 -40 1 -52 1 10166 1 5869
1023099999 "2018-01-08 21:00:00" 69.055758 18.540356 76.8 310 1 N 10 1 -43 1 -68 1 10165 1 6267
1023099999 "2018-01-08 22:00:00" 69.055758 18.540356 76.8 130 1 N 20 1 -19 1 -70 1 10155 1 6547
1023099999 "2018-01-08 23:00:00" 69.055758 18.540356 76.8 180 1 N 20 1 -26 1 -69 1 10153 1 6731
1023099999 "2018-01-09 00:00:00" 69.055758 18.540356 76.8 230 1 N 10 1 -32 1 -60 1 10152 1 281
1023099999 "2018-01-09 01:00:00" 69.055758 18.540356 76.8 180 1 N 30 1 -31 1 -41 1 10151 1 490
1023099999 "2018-01-09 02:00:00" 69.055758 18.540356 76.8 100 1 N 10 1 -36 1 -41 1 10151 1 600
1023099999 "2018-01-09 03:00:00" 69.055758 18.540356 76.8 80 1 N 20 1 -35 1 -39 1 10148 1 1000
1023099999 "2018-01-09 04:00:00" 69.055758 18.540356 76.8 90 1 N 20 1 -35 1 -39 1 10141 1 1290
1023099999 "2018-01-09 05:00:00" 69.055758 18.540356 76.8 110 1 N 30 1 -27 1 -36 1 10136 1 1406
1023099999 "2018-01-09 06:00:00" 69.055758 18.540356 76.8 100 1 N 20 1 -27 1 -38 1 10136 1 1837
1023099999 "2018-01-09 07:00:00" 69.055758 18.540356 76.8 190 1 N 10 1 -27 1 -38 1 10138 1 2180
1023099999 "2018-01-09 08:00:00" 69.055758 18.540356 76.8 40 1 N 10 1 -26 1 -39 1 10143 1 2260
1023099999 "2018-01-09 09:00:00" 69.055758 18.540356 76.8 100 1 N 20 1 -23 1 -37 1 10148 1 2630
1023099999 "2018-01-09 10:00:00" 69.055758 18.540356 76.8 100 1 N 20 1 -22 1 -34 1 10154 1 2975
1023099999 "2018-01-09 11:00:00" 69.055758 18.540356 76.8 110 1 N 20 1 -23 1 -33 1 10160 1 3395
1023099999 "2018-01-09 12:00:00" 69.055758 18.540356 76.8 250 1 N 10 1 -24 1 -32 1 10165 1 3632
1023099999 "2018-01-09 13:00:00" 69.055758 18.540356 76.8 210 1 N 10 1 -21 1 -28 1 10169 1 3896
1023099999 "2018-01-09 14:00:00" 69.055758 18.540356 76.8 190 1 N 10 1 -14 1 -20 1 10174 1 4151
1023099999 "2018-01-09 15:00:00" 69.055758 18.540356 76.8 90 1 N 10 1 -10 1 -14 1 10181 1 4497
1023099999 "2018-01-09 16:00:00" 69.055758 18.540356 76.8 160 1 N 10 1 -7 1 -9 1 10186 1 4922
1023099999 "2018-01-09 17:00:00" 69.055758 18.540356 76.8 80 1 N 10 1 -5 1 -8 1 10193 1 5166
1023099999 "2018-01-09 18:00:00" 69.055758 18.540356 76.8 290 1 N 10 1 -1 1 -2 1 10198 1 5502
1023099999 "2018-01-09 19:00:00" 69.055758 18.540356 76.8 240 1 N 10 1 5 1 2 1 10205 1 5672
1023099999 "2018-01-09 20:00:00" 69.055758 18.540356 76.8 200 1 N 10 1 8 1 6 1 10208 1 5865
1023099999 "2018-01-09 21:00:00" 69.055758 18.540356 76.8 270 1 N 10 1 -6 1 -9 1 10210 1 6272
1023099999 "2018-01-09 22:00:00" 69.055758 18.540356 76.8 240 1 N 20 1 7 1 6 1 10214 1 6572
1023099999 "2018-01-09 23:00:00" 69.055758 18.540356 76.8 20 1 N 10 1 5 1 0 1 10214 1 6737
1023099999 "2018-01-10 00:00:00" 69.055758 18.540356 76.8 200 1 N 10 1 6 1 1 1 10213 1 290
1023099999 "2018-01-10 01:00:00" 69.055758 18.540356 76.8 290 1 N 20 1 2 1 -1 1 10216 1 425
1023099999 "2018-01-10 03:00:00" 69.055758 18.540356 76.8 230 1 N 20 1 23 1 15 1 10219 1 980
1023099999 "2018-01-10 04:00:00" 69.055758 18.540356 76.8 170 1 N 10 1 18 1 14 1 10220 1 1265
1023099999 "2018-01-10 05:00:00" 69.055758 18.540356 76.8 280 1 N 10 1 8 1 6 1 10221 1 1514
1023099999 "2018-01-10 06:00:00" 69.055758 18.540356 76.8 270 1 N 20 1 19 1 15 1 10221 1 1727
1023099999 "2018-01-10 07:00:00" 69.055758 18.540356 76.8 280 1 N 20 1 11 1 4 1 10224 1 2242
1023099999 "2018-01-10 08:00:00" 69.055758 18.540356 76.8 170 1 N 10 1 8 1 6 1 10228 1 2278
1023099999 "2018-01-10 09:00:00" 69.055758 18.540356 76.8 293 1 N 4 1 5 1 5 1 10231 1 2840
1023099999 "2018-01-10 12:00:00" 69.055758 18.540356 76.8 150 1 N 20 1 2 1 0 1 10229 1 3592
1023099999 "2018-01-10 13:00:00" 69.055758 18.540356 76.8 310 1 N 10 1 -13 1 -13 1 10229 1 3913
1023099999 "2018-01-10 14:00:00" 69.055758 18.540356 76.8 260 1 N 10 1 -24 1 -24 1 10228 1 4089
1023099999 "2018-01-10 15:00:00" 69.055758 18.540356 76.8 300 1 N 10 1 -25 1 -26 1 10229 1 4619
1023099999 "2018-01-10 16:00:00" 69.055758 18.540356 76.8 250 1 N 10 1 -37 1 -39 1 10231 1 4724
1023099999 "2018-01-10 18:00:00" 69.055758 18.540356 76.8 290 1 N 10 1 -67 1 -72 1 10231 1 5505
1023099999 "2018-01-10 19:00:00" 69.055758 18.540356 76.8 300 1 N 10 1 -78 1 -87 1 10233 1 5608
1023099999 "2018-01-10 20:00:00" 69.055758 18.540356 76.8 290 1 N 10 1 -93 1 -100 1 10238 1 5838
1023099999 "2018-01-10 21:00:00" 69.055758 18.540356 76.8 270 1 N 10 1 -102 1 -110 1 10238 1 6377
1023099999 "2018-01-10 22:00:00" 69.055758 18.540356 76.8 320 1 N 10 1 -118 1 -129 1 10237 1 6513
1023099999 "2018-01-10 23:00:00" 69.055758 18.540356 76.8 280 1 N 10 1 -123 1 -133 1 10238 1 6739
1023099999 "2018-01-11 00:00:00" 69.055758 18.540356 76.8 300 1 N 10 1 -138 1 -149 1 10236 1 286
1023099999 "2018-01-11 01:00:00" 69.055758 18.540356 76.8 290 1 N 10 1 -136 1 -147 1 10233 1 532
1023099999 "2018-01-11 02:00:00" 69.055758 18.540356 76.8 290 1 N 10 1 -145 1 -157 1 10234 1 626
1023099999 "2018-01-11 04:00:00" 69.055758 18.540356 76.8 290 1 N 10 1 -152 1 -165 1 10229 1 1263
1023099999 "2018-01-11 05:00:00" 69.055758 18.540356 76.8 290 1 N 10 1 -163 1 -177 1 10228 1 1519
1023099999 "2018-01-11 07:00:00" 69.055758 18.540356 76.8 270 1 N 10 1 -172 1 -189 1 10228 1 1969
1023099999 "2018-01-11 08:00:00" 69.055758 18.540356 76.8 290 1 N 10 1 -171 1 -188 1 10229 1 2518
1023099999 "2018-01-11 09:00:00" 69.055758 18.540356 76.8 290 1 N 10 1 -174 1 -191 1 10231 1 2837
1023099999 "2018-01-11 11:00:00" 69.055758 18.540356 76.8 290 1 N 10 1 -174 1 -194 1 10227 1 3326
1023099999 "2018-01-11 12:00:00" 69.055758 18.540356 76.8 250 1 N 10 1 -173 1 -192 1 10227 1 3678
1023099999 "2018-01-11 13:00:00" 69.055758 18.540356 76.8 280 1 N 10 1 -150 1 -166 1 10226 1 3876
1023099999 "2018-01-11 14:00:00" 69.055758 18.540356 76.8 250 1 N 10 1 -133 1 -147 1 10228 1 4198
1023099999 "2018-01-11 15:00:00" 69.055758 18.540356 76.8 270 1 N 10 1 -134 1 -144 1 10230 1 4576
1023099999 "2018-01-11 16:00:00" 69.055758 18.540356 76.8 210 1 N 10 1 -129 1 -142 1 10231 1 4737
1023099999 "2018-01-11 17:00:00" 69.055758 18.540356 76.8 320 1 N 10 1 -118 1 -130 1 10231 1 5190
1023099999 "2018-01-11 18:00:00" 69.055758 18.540356 76.8 310 1 N 10 1 -113 1 -127 1 10234 1 5526
1023099999 "2018-01-11 19:00:00" 69.055758 18.540356 76.8 360 1 N 10 1 -100 1 -109 1 10236 1 5624
1023099999 "2018-01-11 20:00:00" 69.055758 18.540356 76.8 90 1 N 10 1 -115 1 -126 1 10243 1 5835
1023099999 "2018-01-11 21:00:00" 69.055758 18.540356 76.8 140 1 N 10 1 -101 1 -109 1 10244 1 6342
1023099999 "2018-01-11 23:00:00" 69.055758 18.540356 76.8 310 1 N 10 1 -98 1 -107 1 10246 1 6743
1023099999 "2018-01-12 00:00:00" 69.055758 18.540356 76.8 180 1 N 10 1 -89 1 -99 1 10245 1 279
1023099999 "2018-01-12 01:00:00" 69.055758 18.540356 76.8 280 1 N 10 1 -80 1 -91 1 10245 1 545
1023099999 "2018-01-12 02:00:00" 69.055758 18.540356 76.8 50 1 N 20 1 -75 1 -86 1 10245 1 773
1023099999 "2018-01-12 03:00:00" 69.055758 18.540356 76.8 130 1 N 10 1 -66 1 -75 1 10244 1 881
1023099999 "2018-01-12 04:00:00" 69.055758 18.540356 76.8 160 1 N 10 1 -58 1 -65 1 10245 1 1397
1023099999 "2018-01-12 05:00:00" 69.055758 18.540356 76.8 350 1 N 10 1 -51 1 -58 1 10247 1 1405
1023099999 "2018-01-12 06:00:00" 69.055758 18.540356 76.8 100 1 N 20 1 -18 1 -18 1 10249 1 1767
1023099999 "2018-01-12 07:00:00" 69.055758 18.540356 76.8 340 1 N 20 1 23 1 11 1 10250 1 2226
1023099999 "2018-01-12 08:00:00" 69.055758 18.540356 76.8 1 1 N 14 1 31 1 15 1 10258 1 2489
1023099999 "2018-01-12 09:00:00" 69.055758 18.540356 76.8 210 1 N 20 1 36 1 16 1 10268 1 2560
1023099999 "2018-01-12 10:00:00" 69.055758 18.540356 76.8 220 1 N 40 1 36 1 18 1 10275 1 3010
1023099999 "2018-01-12 11:00:00" 69.055758 18.540356 76.8 250 1 N 30 1 46 1 16 1 10283 1 3290
1023099999 "2018-01-12 12:00:00" 69.055758 18.540356 76.8 220 1 N 30 1 40 1 16 1 10290 1 3482
1023099999 "2018-01-12 13:00:00" 69.055758 18.540356 76.8 310 1 N 10 1 39 1 17 1 10297 1 4000
1023099999 "2018-01-12 14:00:00" 69.055758 18.540356 76.8 210 1 N 10 1 36 1 16 1 10305 1 4172
1023099999 "2018-01-12 15:00:00" 69.055758 18.540356 76.8 230 1 N 20 1 27 1 13 1 10308 1 4604
1023099999 "2018-01-12 16:00:00" 69.055758 18.540356 76.8 360 1 N 10 1 20 1 13 1 10316 1 4705
1023099999 "2018-01-12 17:00:00" 69.055758 18.540356 76.8 150 1 N 20 1 32 1 8 1 10317 1 5188
1023099999 "2018-01-12 18:00:00" 69.055758 18.540356 76.8 180 1 N 10 1 31 1 3 1 10323 1 5496
1023099999 "2018-01-12 19:00:00" 69.055758 18.540356 76.8 180 1 N 40 1 38 1 -2 1 10328 1 5631
1023099999 "2018-01-12 20:00:00" 69.055758 18.540356 76.8 180 1 N 20 1 29 1 -9 1 10328 1 5944
1023099999 "2018-01-12 21:00:00" 69.055758 18.540356 76.8 220 1 N 20 1 14 1 -19 1 10331 1 6397
1023099999 "2018-01-12 22:00:00" 69.055758 18.540356 76.8 170 1 N 20 1 32 1 -14 1 10326 1 6533
1023099999 "2018-01-12 23:00:00" 69.055758 18.540356 76.8 90 1 N 30 1 5 1 -14 1 10324 1 6748
1023099999 "2018-01-13 00:00:00" 69.055758 18.540356 76.8 90 1 N 20 1 0 1 -14 1 10326 1 292
1023099999 "2018-01-13 01:00:00" 69.055758 18.540356 76.8 119 1 N 22 1 10 1 -12 1 10323 1 451
1023099999 "2018-01-13 02:00:00" 69.055758 18.540356 76.8 140 1 N 10 1 -12 1 -22 1 10325 1 684
1023099999 "2018-01-13 03:00:00" 69.055758 18.540356 76.8 60 1 N 10 1 -30 1 -34 1 10322 1 1028
1023099999 "2018-01-13 04:00:00" 69.055758 18.540356 76.8 140 1 N 10 1 -27 1 -29 1 10316 1 1179
1023099999 "2018-01-13 05:00:00" 69.055758 18.540356 76.8 250 1 N 10 1 -50 1 -52 1 10311 1 1647
1023099999 "2018-01-13 06:00:00" 69.055758 18.540356 76.8 190 1 N 10 1 -60 1 -64 1 10308 1 1868
1023099999 "2018-01-13 07:00:00" 69.055758 18.540356 76.8 140 1 N 10 1 -67 1 -73 1 10305 1 2148
1023099999 "2018-01-13 08:00:00" 69.055758 18.540356 76.8 300 1 N 10 1 -78 1 -86 1 10305 1 2515
1023099999 "2018-01-13 09:00:00" 69.055758 18.540356 76.8 260 1 N 10 1 -78 1 -80 1 10301 1 2672
1023099999 "2018-01-13 10:00:00" 69.055758 18.540356 76.8 290 1 N 10 1 -83 1 -91 1 10299 1 2853
1023099999 "2018-01-13 11:00:00" 69.055758 18.540356 76.8 270 1 N 10 1 -71 1 -74 1 10295 1 3258
1023099999 "2018-01-13 12:00:00" 69.055758 18.540356 76.8 210 1 N 10 1 -79 1 -90 1 10293 1 3515
1023099999 "2018-01-13 13:00:00" 69.055758 18.540356 76.8 220 1 N 10 1 -92 1 -100 1 10285 1 3945
1023099999 "2018-01-13 14:00:00" 69.055758 18.540356 76.8 280 1 N 10 1 -83 1 -93 1 10281 1 4218
1023099999 "2018-01-13 15:00:00" 69.055758 18.540356 76.8 50 1 N 10 1 -87 1 -95 1 10277 1 4449
1023099999 "2018-01-13 16:00:00" 69.055758 18.540356 76.8 250 1 N 10 1 -91 1 -99 1 10275 1 4798
1023099999 "2018-01-13 17:00:00" 69.055758 18.540356 76.8 10 1 N 10 1 -91 1 -95 1 10274 1 5201
1023099999 "2018-01-13 18:00:00" 69.055758 18.540356 76.8 280 1 N 10 1 -94 1 -111 1 10272 1 5440
1023099999 "2018-01-13 19:00:00" 69.055758 18.540356 76.8 70 1 N 10 1 -103 1 -111 1 10267 1 5639
1023099999 "2018-01-13 21:00:00" 69.055758 18.540356 76.8 230 1 N 10 1 -120 1 -133 1 10259 1 6145
1023099999 "2018-01-13 22:00:00" 69.055758 18.540356 76.8 260 1 N 10 1 -135 1 -149 1 10257 1 6524
1023099999 "2018-01-13 23:00:00" 69.055758 18.540356 76.8 220 1 N 10 1 -134 1 -150 1 10251 1 6726
1023099999 "2018-01-14 00:00:00" 69.055758 18.540356 76.8 350 1 N 10 1 -127 1 -139 1 10247 1 293
1023099999 "2018-01-14 01:00:00" 69.055758 18.540356 76.8 340 1 N 10 1 -147 1 -161 1 10243 1 427
1023099999 "2018-01-14 02:00:00" 69.055758 18.540356 76.8 250 1 N 10 1 -157 1 -173 1 10237 1 728
1023099999 "2018-01-14 03:00:00" 69.055758 18.540356 76.8 270 1 N 10 1 -149 1 -168 1 10225 1 895
1023099999 "2018-01-14 04:00:00" 69.055758 18.540356 76.8 320 1 N 10 1 -133 1 -149 1 10218 1 1247
1023099999 "2018-01-14 05:00:00" 69.055758 18.540356 76.8 220 1 N 10 1 -132 1 -144 1 10214 1 1675
1023099999 "2018-01-14 06:00:00" 69.055758 18.540356 76.8 290 1 N 10 1 -133 1 -149 1 10210 1 1759
1023099999 "2018-01-14 07:00:00" 69.055758 18.540356 76.8 80 1 N 10 1 -129 1 -139 1 10204 1 2250
