moteid DATE LATITUDE LONGITUDE ELEVATION WIND_ANGLE WIND_DIR_QLTY WIND_TYPE WIND_SPEED WIND_SPD_QLTY TMP_VALUE TMP_VALUE_QLTY DEW_VALUE DEW_VALUE_QLTY SLP_VALUE SLP_VALUE_QLTY date_days
1049099999 "2018-01-04 20:00:00" 69.976111 23.371667000000002 2.74 170 1 N 20 1 -33 1 -73 1 10071 1 6670
1049099999 "2018-01-04 21:00:00" 69.976111 23.371667000000002 2.74 200 1 N 40 1 -42 1 -82 1 10077 1 7069
1049099999 "2018-01-04 22:00:00" 69.976111 23.371667000000002 2.74 190 1 N 40 1 -49 1 -85 1 10078 1 7622
1049099999 "2018-01-04 23:00:00" 69.976111 23.371667000000002 2.74 120 1 N 30 1 -86 1 -111 1 10081 1 7771
1049099999 "2018-01-05 00:00:00" 69.976111 23.371667000000002 2.74 190 1 N 20 1 -82 1 -104 1 10084 1 284
1049099999 "2018-01-05 01:00:00" 69.976111 23.371667000000002 2.74 160 1 N 20 1 -77 1 -101 1 10085 1 564
1049099999 "2018-01-05 02:00:00" 69.976111 23.371667000000002 2.74 140 1 N 10 1 -94 1 -114 1 10084 1 693
1049099999 "2018-01-05 03:00:00" 69.976111 23.371667000000002 2.74 130 1 N 20 1 -99 1 -116 1 10085 1 1052
1049099999 "2018-01-05 04:00:00" 69.976111 23.371667000000002 2.74 160 1 N 20 1 -81 1 -105 1 10088 1 1660
1049099999 "2018-01-05 05:00:00" 69.976111 23.371667000000002 2.74 230 1 N 20 1 -104 1 -122 1 10086 1 1691
1049099999 "2018-01-05 10:00:00" 69.976111 23.371667000000002 2.74 200 1 N 10 1 -128 1 -148 1 10090 1 3336
1049099999 "2018-01-05 11:00:00" 69.976111 23.371667000000002 2.74 180 1 N 30 1 -122 1 -146 1 10089 1 3840
1049099999 "2018-01-05 12:00:00" 69.976111 23.371667000000002 2.74 190 1 N 10 1 -129 1 -151 1 10088 1 4032
1049099999 "2018-01-05 13:00:00" 69.976111 23.371667000000002 2.74 200 1 N 20 1 -136 1 -158 1 10085 1 4489
1049099999 "2018-01-05 14:00:00" 69.976111 23.371667000000002 2.74 190 1 N 20 1 -131 1 -151 1 10081 1 4914
1049099999 "2018-01-05 15:00:00" 69.976111 23.371667000000002 2.74 150 1 N 20 1 -138 1 -160 1 10078 1 5190
1049099999 "2018-01-05 16:00:00" 69.976111 23.371667000000002 2.74 170 1 N 20 1 -141 1 -160 1 10074 1 5409
1049099999 "2018-01-05 17:00:00" 69.976111 23.371667000000002 2.74 210 1 N 30 1 -128 1 -147 1 10069 1 5858
1049099999 "2018-01-05 18:00:00" 69.976111 23.371667000000002 2.74 170 1 N 20 1 -143 1 -162 1 10066 1 6149
1049099999 "2018-01-05 19:00:00" 69.976111 23.371667000000002 2.74 160 1 N 20 1 -127 1 -147 1 10061 1 6543
1049099999 "2018-01-05 20:00:00" 69.976111 23.371667000000002 2.74 150 1 N 10 1 -132 1 -154 1 10058 1 6816
1049099999 "2018-01-05 21:00:00" 69.976111 23.371667000000002 2.74 180 1 N 10 1 -131 1 -150 1 10053 1 7109
1049099999 "2018-01-05 22:00:00" 69.976111 23.371667000000002 2.74 180 1 N 20 1 -119 1 -136 1 10048 1 7506
1049099999 "2018-01-05 23:00:00" 69.976111 23.371667000000002 2.74 160 1 N 10 1 -133 1 -151 1 10041 1 7772
1049099999 "2018-01-06 00:00:00" 69.976111 23.371667000000002 2.74 180 1 N 10 1 -118 1 -136 1 10032 1 296
1049099999 "2018-01-06 01:00:00" 69.976111 23.371667000000002 2.74 140 1 N 20 1 -118 1 -136 1 10025 1 579
1049099999 "2018-01-06 02:00:00" 69.976111 23.371667000000002 2.74 180 1 N 10 1 -112 1 -129 1 10017 1 760
1049099999 "2018-01-06 03:00:00" 69.976111 23.371667000000002 2.74 220 1 N 10 1 -105 1 -119 1 10007 1 1309
1049099999 "2018-01-06 04:00:00" 69.976111 23.371667000000002 2.74 190 1 N 10 1 -102 1 -119 1 9997 1 1657
1049099999 "2018-01-06 05:00:00" 69.976111 23.371667000000002 2.74 150 1 N 10 1 -100 1 -114 1 9988 1 1685
1049099999 "2018-01-06 07:00:00" 69.976111 23.371667000000002 2.74 200 1 N 20 1 -71 1 -83 1 9971 1 2641
1049099999 "2018-01-06 08:00:00" 69.976111 23.371667000000002 2.74 130 1 N 10 1 -86 1 -99 1 9966 1 2858
1049099999 "2018-01-06 09:00:00" 69.976111 23.371667000000002 2.74 120 1 N 20 1 -85 1 -97 1 9961 1 3108
1049099999 "2018-01-06 10:00:00" 69.976111 23.371667000000002 2.74 140 1 N 10 1 -77 1 -88 1 9956 1 3361
1049099999 "2018-01-06 11:00:00" 69.976111 23.371667000000002 2.74 180 1 N 20 1 -51 1 -65 1 9952 1 3841
1049099999 "2018-01-06 12:00:00" 69.976111 23.371667000000002 2.74 120 1 N 20 1 -64 1 -76 1 9952 1 4066
1049099999 "2018-01-06 13:00:00" 69.976111 23.371667000000002 2.74 110 1 N 20 1 -63 1 -74 1 9953 1 4433
1049099999 "2018-01-06 15:00:00" 69.976111 23.371667000000002 2.74 200 1 N 20 1 -48 1 -60 1 9954 1 5301
1049099999 "2018-01-06 16:00:00" 69.976111 23.371667000000002 2.74 320 1 N 70 1 -17 1 -62 1 9957 1 5361
1049099999 "2018-01-06 17:00:00" 69.976111 23.371667000000002 2.74 290 1 N 50 1 -19 1 -68 1 9960 1 5921
1049099999 "2018-01-06 19:00:00" 69.976111 23.371667000000002 2.74 280 1 N 60 1 -22 1 -72 1 9962 1 6566
1049099999 "2018-01-06 20:00:00" 69.976111 23.371667000000002 2.74 280 1 N 60 1 -23 1 -83 1 9966 1 6744
1049099999 "2018-01-06 21:00:00" 69.976111 23.371667000000002 2.74 280 1 N 60 1 -23 1 -88 1 9967 1 7041
1049099999 "2018-01-06 22:00:00" 69.976111 23.371667000000002 2.74 290 1 N 60 1 -20 1 -88 1 9965 1 7515
1049099999 "2018-01-06 23:00:00" 69.976111 23.371667000000002 2.74 290 1 N 70 1 -21 1 -85 1 9968 1 7773
1049099999 "2018-01-07 00:00:00" 69.976111 23.371667000000002 2.74 300 1 N 70 1 -23 1 -77 1 9971 1 318
1049099999 "2018-01-07 01:00:00" 69.976111 23.371667000000002 2.74 300 1 N 80 1 -21 1 -73 1 9974 1 372
1049099999 "2018-01-07 02:00:00" 69.976111 23.371667000000002 2.74 310 1 N 80 1 -21 1 -72 1 9977 1 746
1049099999 "2018-01-07 03:00:00" 69.976111 23.371667000000002 2.74 310 1 N 60 1 -22 1 -78 1 9975 1 1319
1049099999 "2018-01-07 04:00:00" 69.976111 23.371667000000002 2.74 300 1 N 70 1 -21 1 -83 1 9978 1 1636
1049099999 "2018-01-07 05:00:00" 69.976111 23.371667000000002 2.74 290 1 N 60 1 -21 1 -83 1 9976 1 1824
1049099999 "2018-01-07 06:00:00" 69.976111 23.371667000000002 2.74 310 1 N 50 1 -20 1 -86 1 9977 1 2182
1049099999 "2018-01-07 07:00:00" 69.976111 23.371667000000002 2.74 310 1 N 60 1 -20 1 -80 1 9974 1 2663
1049099999 "2018-01-07 08:00:00" 69.976111 23.371667000000002 2.74 300 1 N 70 1 -22 1 -76 1 9974 1 2815
1049099999 "2018-01-07 09:00:00" 69.976111 23.371667000000002 2.74 280 1 N 40 1 -22 1 -74 1 9976 1 3137
1049099999 "2018-01-07 10:00:00" 69.976111 23.371667000000002 2.74 200 1 N 30 1 -45 1 -96 1 9976 1 3638
1049099999 "2018-01-07 11:00:00" 69.976111 23.371667000000002 2.74 210 1 N 30 1 -51 1 -89 1 9973 1 3891
1049099999 "2018-01-07 12:00:00" 69.976111 23.371667000000002 2.74 280 1 N 40 1 -85 1 -123 1 9974 1 4019
1049099999 "2018-01-07 13:00:00" 69.976111 23.371667000000002 2.74 120 1 N 20 1 -114 1 -133 1 9978 1 4372
1049099999 "2018-01-07 14:00:00" 69.976111 23.371667000000002 2.74 130 1 N 20 1 -116 1 -133 1 9980 1 4684
1049099999 "2018-01-07 15:00:00" 69.976111 23.371667000000002 2.74 150 1 N 20 1 -123 1 -143 1 9987 1 5193
1049099999 "2018-01-07 16:00:00" 69.976111 23.371667000000002 2.74 180 1 N 10 1 -128 1 -147 1 9988 1 5622
1049099999 "2018-01-07 17:00:00" 69.976111 23.371667000000002 2.74 110 1 N 30 1 -127 1 -147 1 9992 1 5958
1049099999 "2018-01-07 18:00:00" 69.976111 23.371667000000002 2.74 210 1 N 10 1 -136 1 -162 1 9995 1 6036
1049099999 "2018-01-07 19:00:00" 69.976111 23.371667000000002 2.74 130 1 N 20 1 -112 1 -134 1 9998 1 6514
1049099999 "2018-01-07 20:00:00" 69.976111 23.371667000000002 2.74 140 1 N 20 1 -143 1 -164 1 10004 1 6760
1049099999 "2018-01-07 21:00:00" 69.976111 23.371667000000002 2.74 140 1 N 10 1 -134 1 -154 1 10011 1 7300
1049099999 "2018-01-07 22:00:00" 69.976111 23.371667000000002 2.74 170 1 N 20 1 -125 1 -152 1 10012 1 7551
1049099999 "2018-01-07 23:00:00" 69.976111 23.371667000000002 2.74 160 1 N 20 1 -113 1 -146 1 10013 1 7774
1049099999 "2018-01-08 00:00:00" 69.976111 23.371667000000002 2.74 50 1 N 10 1 -83 1 -128 1 10013 1 299
1049099999 "2018-01-08 01:00:00" 69.976111 23.371667000000002 2.74 140 1 N 20 1 -119 1 -152 1 10015 1 434
1049099999 "2018-01-08 02:00:00" 69.976111 23.371667000000002 2.74 170 1 N 40 1 -67 1 -132 1 10014 1 686
1049099999 "2018-01-08 03:00:00" 69.976111 23.371667000000002 2.74 130 1 N 20 1 -69 1 -132 1 10010 1 1177
1049099999 "2018-01-08 04:00:00" 69.976111 23.371667000000002 2.74 120 1 N 10 1 -57 1 -123 1 10005 1 1644
1049099999 "2018-01-08 05:00:00" 69.976111 23.371667000000002 2.74 170 1 N 30 1 -43 1 -94 1 10001 1 1778
1049099999 "2018-01-08 06:00:00" 69.976111 23.371667000000002 2.74 80 1 N 10 1 -47 1 -87 1 10001 1 2258
1049099999 "2018-01-08 07:00:00" 69.976111 23.371667000000002 2.74 130 1 N 30 1 -32 1 -58 1 10004 1 2500
1049099999 "2018-01-08 08:00:00" 69.976111 23.371667000000002 2.74 180 1 N 50 1 -4 1 -38 1 10003 1 2834
1049099999 "2018-01-08 09:00:00" 69.976111 23.371667000000002 2.74 180 1 N 40 1 -6 1 -37 1 9997 1 3138
1049099999 "2018-01-08 10:00:00" 69.976111 23.371667000000002 2.74 230 1 N 80 1 -8 1 -22 1 9986 1 3655
1049099999 "2018-01-08 11:00:00" 69.976111 23.371667000000002 2.74 250 1 N 90 1 7 1 -9 1 9990 1 3903
1049099999 "2018-01-08 12:00:00" 69.976111 23.371667000000002 2.74 270 1 N 90 1 21 1 -32 1 9999 1 4028
1049099999 "2018-01-08 13:00:00" 69.976111 23.371667000000002 2.74 297 1 N 102 1 25 1 -37 1 10012 1 4579
1049099999 "2018-01-08 14:00:00" 69.976111 23.371667000000002 2.74 310 1 N 150 1 25 1 -13 1 10022 1 4706
1049099999 "2018-01-08 15:00:00" 69.976111 23.371667000000002 2.74 320 1 N 140 1 24 1 -17 1 10046 1 5197
1049099999 "2018-01-08 16:00:00" 69.976111 23.371667000000002 2.74 330 1 N 150 1 28 1 -29 1 10068 1 5579
1049099999 "2018-01-08 17:00:00" 69.976111 23.371667000000002 2.74 360 1 N 120 1 17 1 -17 1 10087 1 5702
1049099999 "2018-01-08 18:00:00" 69.976111 23.371667000000002 2.74 310 1 N 110 1 18 1 -38 1 10098 1 6096
1049099999 "2018-01-08 19:00:00" 69.976111 23.371667000000002 2.74 350 1 N 50 1 17 1 -50 1 10114 1 6525
1049099999 "2018-01-08 20:00:00" 69.976111 23.371667000000002 2.74 360 1 N 40 1 17 1 -50 1 10120 1 6838
1049099999 "2018-01-08 21:00:00" 69.976111 23.371667000000002 2.74 340 1 N 40 1 17 1 -52 1 10129 1 7184
1049099999 "2018-01-08 22:00:00" 69.976111 23.371667000000002 2.74 330 1 N 50 1 9 1 -37 1 10131 1 7500
1049099999 "2018-01-08 23:00:00" 69.976111 23.371667000000002 2.74 200 1 N 30 1 -6 1 -52 1 10137 1 7776
1049099999 "2018-01-09 00:00:00" 69.976111 23.371667000000002 2.74 160 1 N 10 1 -11 1 -38 1 10143 1 288
1049099999 "2018-01-09 01:00:00" 69.976111 23.371667000000002 2.74 60 1 N 10 1 -40 1 -65 1 10145 1 430
1049099999 "2018-01-09 02:00:00" 69.976111 23.371667000000002 2.74 110 1 N 20 1 -46 1 -69 1 10146 1 950
1049099999 "2018-01-09 03:00:00" 69.976111 23.371667000000002 2.74 110 1 N 10 1 -44 1 -67 1 10147 1 1223
1049099999 "2018-01-09 04:00:00" 69.976111 23.371667000000002 2.74 120 1 N 20 1 -57 1 -77 1 10148 1 1664
1049099999 "2018-01-09 05:00:00" 69.976111 23.371667000000002 2.74 160 1 N 20 1 -47 1 -74 1 10148 1 1952
1049099999 "2018-01-09 06:00:00" 69.976111 23.371667000000002 2.74 130 1 N 10 1 -48 1 -81 1 10150 1 2321
1049099999 "2018-01-09 07:00:00" 69.976111 23.371667000000002 2.74 140 1 N 50 1 -54 1 -87 1 10148 1 2601
1049099999 "2018-01-09 08:00:00" 69.976111 23.371667000000002 2.74 150 1 N 30 1 -55 1 -93 1 10152 1 2916
1049099999 "2018-01-09 09:00:00" 69.976111 23.371667000000002 2.74 150 1 N 50 1 -54 1 -87 1 10152 1 3030
1049099999 "2018-01-09 10:00:00" 69.976111 23.371667000000002 2.74 150 1 N 50 1 -53 1 -88 1 10156 1 3591
1049099999 "2018-01-09 11:00:00" 69.976111 23.371667000000002 2.74 140 1 N 30 1 -47 1 -82 1 10160 1 3868
1049099999 "2018-01-09 12:00:00" 69.976111 23.371667000000002 2.74 160 1 N 20 1 -44 1 -79 1 10162 1 4087
1049099999 "2018-01-09 13:00:00" 69.976111 23.371667000000002 2.74 140 1 N 20 1 -41 1 -74 1 10163 1 4650
1049099999 "2018-01-09 14:00:00" 69.976111 23.371667000000002 2.74 170 1 N 20 1 -38 1 -72 1 10165 1 4793
1049099999 "2018-01-09 15:00:00" 69.976111 23.371667000000002 2.74 190 1 N 20 1 -39 1 -69 1 10165 1 5307
1049099999 "2018-01-09 16:00:00" 69.976111 23.371667000000002 2.74 130 1 N 30 1 -33 1 -65 1 10168 1 5555
1049099999 "2018-01-09 17:00:00" 69.976111 23.371667000000002 2.74 130 1 N 10 1 -33 1 -56 1 10167 1 5877
1049099999 "2018-01-09 18:00:00" 69.976111 23.371667000000002 2.74 180 1 N 10 1 -31 1 -53 1 10167 1 6156
1049099999 "2018-01-09 19:00:00" 69.976111 23.371667000000002 2.74 180 1 N 20 1 -31 1 -46 1 10169 1 6360
1049099999 "2018-01-09 20:00:00" 69.976111 23.371667000000002 2.74 160 1 N 10 1 -29 1 -50 1 10172 1 6720
1049099999 "2018-01-09 21:00:00" 69.976111 23.371667000000002 2.74 120 1 N 10 1 -32 1 -54 1 10174 1 7244
1049099999 "2018-01-09 22:00:00" 69.976111 23.371667000000002 2.74 140 1 N 20 1 -22 1 -40 1 10177 1 7634
1049099999 "2018-01-09 23:00:00" 69.976111 23.371667000000002 2.74 110 1 N 20 1 -42 1 -57 1 10184 1 7784
1049099999 "2018-01-10 00:00:00" 69.976111 23.371667000000002 2.74 210 1 N 20 1 -22 1 -39 1 10181 1 333
1049099999 "2018-01-10 01:00:00" 69.976111 23.371667000000002 2.74 120 1 N 20 1 -32 1 -48 1 10185 1 347
1049099999 "2018-01-10 02:00:00" 69.976111 23.371667000000002 2.74 150 1 N 10 1 -7 1 -32 1 10188 1 990
1049099999 "2018-01-10 03:00:00" 69.976111 23.371667000000002 2.74 130 1 N 20 1 -12 1 -30 1 10187 1 1201
1049099999 "2018-01-10 04:00:00" 69.976111 23.371667000000002 2.74 210 1 N 10 1 1 1 -21 1 10189 1 1622
1049099999 "2018-01-10 05:00:00" 69.976111 23.371667000000002 2.74 200 1 N 30 1 23 1 -18 1 10189 1 1895
1049099999 "2018-01-10 06:00:00" 69.976111 23.371667000000002 2.74 90 1 N 20 1 3 1 -8 1 10191 1 2036
1049099999 "2018-01-10 07:00:00" 69.976111 23.371667000000002 2.74 110 1 N 20 1 11 1 1 1 10194 1 2571
