date time epoch moteid temperature humidity light voltage seq date_days
2004-02-28 01:56:16.283085 117 39 18.7928 39.8913 158.24 2.68742 1077933376 12476
2004-02-28 01:56:46.297188 118 39 18.8124 39.8235 158.24 2.67532 1077933406 12476
2004-02-28 01:57:16.024147 119 39 18.7928 39.8235 158.24 2.68742 1077933436 12476
2004-02-28 01:58:16.619104 121 39 18.8124 39.8235 158.24 2.69964 1077933496 12476
2004-02-28 02:00:46.396907 126 39 18.8124 39.7557 158.24 2.68742 1077933646 12476
2004-02-28 02:01:16.094076 127 39 18.8026 39.7896 158.24 2.68742 1077933676 12476
2004-02-28 02:02:16.67846 129 39 18.783 39.8235 158.24 2.68742 1077933736 12476
2004-02-28 02:05:16.927162 135 39 18.7634 39.8235 158.24 2.68742 1077933916 12476
2004-02-28 02:07:46.162085 140 39 18.7928 39.8913 158.24 2.68742 1077934066 12476
2004-02-28 02:08:46.15026 142 39 18.7928 40.0268 158.24 2.68742 1077934126 12476
2004-02-28 02:10:16.185212 145 39 18.8026 39.8913 158.24 2.68742 1077934216 12476
2004-02-28 02:11:46.56263 148 39 18.7928 39.8235 158.24 2.67532 1077934306 12476
2004-02-28 02:14:46.995382 154 39 18.7144 40.0607 158.24 2.67532 1077934486 12476
2004-02-28 02:15:46.317767 156 39 18.7144 39.8913 158.24 2.67532 1077934546 12476
2004-02-28 02:16:16.102674 157 39 18.7144 39.8913 158.24 2.68742 1077934576 12476
2004-02-28 02:16:46.820023 158 39 18.7046 39.8913 158.24 2.68742 1077934606 12476
2004-02-28 02:19:46.702481 164 39 18.6752 39.8574 158.24 2.68742 1077934786 12476
2004-02-28 02:21:46.866943 168 39 18.6654 39.8913 158.24 2.67532 1077934906 12476
2004-02-28 02:22:46.852541 170 39 18.6654 39.9591 158.24 2.68742 1077934966 12476
2004-02-28 02:24:16.993789 173 39 18.6458 39.9252 158.24 2.68742 1077935056 12476
2004-02-28 02:28:16.172999 181 39 18.6556 39.8913 158.24 2.68742 1077935296 12476
2004-02-28 02:29:46.383456 184 39 18.6752 39.8913 158.24 2.68742 1077935386 12476
2004-02-28 02:30:46.611414 186 39 18.6752 39.9591 158.24 2.68742 1077935446 12476
2004-02-28 02:31:16.10831 187 39 18.6752 39.8913 158.24 2.68742 1077935476 12476
2004-02-28 02:33:46.863562 192 39 18.6556 39.8913 158.24 2.68742 1077935626 12476
2004-02-28 02:34:16.937099 193 39 18.6556 39.9252 158.24 2.68742 1077935656 12476
2004-02-28 02:35:46.922867 196 39 18.6066 39.9252 158.24 2.67532 1077935746 12476
2004-02-28 02:36:16.251335 197 39 18.6164 39.9252 158.24 2.68742 1077935776 12476
2004-02-28 02:36:46.39296 198 39 18.5968 39.8913 158.24 2.68742 1077935806 12476
2004-02-28 02:38:16.160471 201 39 18.5772 39.8913 158.24 2.68742 1077935896 12476
2004-02-28 02:39:16.131839 203 39 18.5772 39.8913 158.24 2.67532 1077935956 12476
2004-02-28 02:39:46.635544 204 39 18.587 39.8913 158.24 2.68742 1077935986 12476
2004-02-28 02:40:46.391275 206 39 18.5576 39.8913 158.24 2.68742 1077936046 12476
2004-02-28 02:43:46.334245 212 39 18.5478 39.9929 158.24 2.68742 1077936226 12476
2004-02-28 02:44:16.80748 213 39 18.5184 39.9591 158.24 2.68742 1077936256 12476
2004-02-28 02:47:46.423597 220 39 18.5086 39.9591 158.24 2.68742 1077936466 12476
2004-02-28 02:48:16.207997 221 39 18.5184 39.9591 158.24 2.68742 1077936496 12476
2004-02-28 02:49:16.66297 223 39 18.5184 39.9929 158.24 2.67532 1077936556 12476
2004-02-28 02:49:46.189196 224 39 18.5282 39.9252 158.24 2.67532 1077936586 12476
2004-02-28 02:53:16.452535 231 39 18.538 39.8913 150.88 2.68742 1077936796 12476
2004-02-28 02:58:16.242517 241 39 18.4596 40.0268 158.24 2.68742 1077937096 12476
2004-02-28 03:06:46.291161 258 39 18.4008 40.1622 158.24 2.67532 1077937606 12476
2004-02-28 03:08:16.737396 261 39 18.391 40.0945 158.24 2.67532 1077937696 12476
2004-02-28 03:09:17.011319 263 39 18.391 40.1284 158.24 2.67532 1077937757 12476
2004-02-28 03:10:16.793726 265 39 18.391 40.1622 158.24 2.68742 1077937816 12476
2004-02-28 03:12:16.241143 269 39 18.4204 40.1622 158.24 2.68742 1077937936 12476
2004-02-28 03:13:47.049967 272 39 18.4204 40.0945 158.24 2.67532 1077938027 12476
2004-02-28 03:25:16.291408 295 39 18.3224 40.1961 158.24 2.67532 1077938716 12476
2004-02-28 03:29:46.31502 304 39 18.2832 40.2299 158.24 2.67532 1077938986 12476
2004-02-28 03:31:16.827193 307 39 18.293 40.2299 158.24 2.67532 1077939076 12476
2004-02-28 03:33:16.308579 311 39 18.2734 40.2638 158.24 2.67532 1077939196 12476
2004-02-28 03:35:16.705613 315 39 18.3028 40.1622 150.88 2.67532 1077939316 12476
2004-02-28 03:38:46.332191 322 39 18.293 40.3314 158.24 2.67532 1077939526 12476
2004-02-28 03:40:46.187223 326 39 18.2636 40.2976 158.24 2.67532 1077939646 12476
2004-02-28 03:41:16.302882 327 39 18.2636 40.2976 158.24 2.67532 1077939676 12476
2004-02-28 03:42:16.877333 329 39 18.244 40.2976 158.24 2.67532 1077939736 12476
2004-02-28 03:42:47.078632 330 39 18.244 40.2299 158.24 2.67532 1077939767 12476
2004-02-28 03:43:46.187793 332 39 18.2342 40.2299 158.24 2.67532 1077939826 12476
2004-02-28 03:44:17.048192 333 39 18.2342 40.2638 158.24 2.68742 1077939857 12476
2004-02-28 03:45:17.017531 335 39 18.2244 40.2976 158.24 2.67532 1077939917 12476
2004-02-28 03:47:16.333167 339 39 18.2048 40.2976 158.24 2.68742 1077940036 12476
2004-02-28 03:48:16.787041 341 39 18.195 40.3314 158.24 2.67532 1077940096 12476
2004-02-28 03:50:47.030091 346 39 18.1852 40.2976 158.24 2.67532 1077940247 12476
2004-02-28 03:51:16.285436 347 39 18.1754 40.3652 158.24 2.67532 1077940276 12476
2004-02-28 03:53:16.261136 351 39 18.146 40.4328 158.24 2.68742 1077940396 12476
2004-02-28 03:58:46.228862 362 39 18.1656 40.3652 150.88 2.67532 1077940726 12476
2004-02-28 04:01:16.541776 367 39 18.1656 40.2976 150.88 2.67532 1077940876 12476
2004-02-28 04:02:46.326306 370 39 18.146 40.2638 150.88 2.67532 1077940966 12476
2004-02-28 04:03:47.145161 372 39 18.1264 40.2976 150.88 2.67532 1077941027 12476
2004-02-28 04:04:46.325895 374 39 18.1166 40.3314 150.88 2.67532 1077941086 12476
2004-02-28 04:07:16.346024 379 39 18.0872 40.3652 150.88 2.67532 1077941236 12476
2004-02-28 04:07:47.042018 380 39 18.0774 40.399 150.88 2.66332 1077941267 12476
2004-02-28 04:11:46.775963 388 39 18.0676 40.399 150.88 2.67532 1077941506 12476
2004-02-28 04:13:46.308197 392 39 18.0284 40.3652 150.88 2.67532 1077941626 12476
2004-02-28 04:15:46.2932 396 39 17.999000000000002 40.4328 150.88 2.67532 1077941746 12476
2004-02-28 04:16:16.31442 397 39 17.999000000000002 40.4328 150.88 2.66332 1077941776 12476
2004-02-28 04:19:46.934507 404 39 18.0284 40.3652 150.88 2.67532 1077941986 12476
2004-02-28 04:20:16.812822 405 39 18.0186 40.4328 150.88 2.67532 1077942016 12476
2004-02-28 04:21:47.174513 408 39 18.0284 40.3314 150.88 2.67532 1077942107 12476
2004-02-28 04:23:46.301526 412 39 18.0088 40.4328 150.88 2.67532 1077942226 12476
2004-02-28 04:26:47.106203 418 39 17.9598 40.4328 150.88 2.67532 1077942407 12476
2004-02-28 04:28:47.074739 422 39 17.9304 40.4328 150.88 2.67532 1077942527 12476
2004-02-28 04:30:16.466104 425 39 17.901 40.4666 150.88 2.67532 1077942616 12476
2004-02-28 04:30:47.190633 426 39 17.9108 40.4328 150.88 2.67532 1077942647 12476
2004-02-28 04:31:16.328684 427 39 17.901 40.5004 150.88 2.68742 1077942676 12476
2004-02-28 04:31:47.015613 428 39 17.8912 40.4666 150.88 2.66332 1077942707 12476
2004-02-28 04:32:17.223499 429 39 17.901 40.4328 150.88 2.67532 1077942737 12476
2004-02-28 04:32:47.118672 430 39 17.8716 40.5004 150.88 2.67532 1077942767 12476
2004-02-28 04:36:16.814927 437 39 17.8716 40.568000000000005 150.88 2.67532 1077942976 12476
2004-02-28 04:38:46.620955 442 39 17.8618 40.5004 150.88 2.67532 1077943126 12476
2004-02-28 04:39:16.876685 443 39 17.852 40.5342 150.88 2.67532 1077943156 12476
2004-02-28 04:40:16.385496 445 39 17.8618 40.5004 150.88 2.67532 1077943216 12476
2004-02-28 04:42:16.630041 449 39 17.8814 40.5004 150.88 2.67532 1077943336 12476
2004-02-28 04:42:47.359862 450 39 17.8814 40.568000000000005 150.88 2.67532 1077943367 12476
2004-02-28 04:43:17.350184 451 39 17.8716 40.6355 150.88 2.67532 1077943397 12476
2004-02-28 04:44:47.2471 454 39 17.8716 40.568000000000005 150.88 2.67532 1077943487 12476
2004-02-28 04:45:16.696401 455 39 17.8814 40.5004 150.88 2.67532 1077943516 12476
2004-02-28 04:47:16.408441 459 39 17.8618 40.5342 150.88 2.67532 1077943636 12476
2004-02-28 04:47:46.959503 460 39 17.852 40.5342 150.88 2.67532 1077943666 12476
2004-02-28 04:49:16.382484 463 39 17.8226 40.5004 150.88 2.66332 1077943756 12476
2004-02-28 04:49:46.682423 464 39 17.8128 40.5004 150.88 2.67532 1077943786 12476
2004-02-28 04:52:16.394988 469 39 17.7932 40.568000000000005 150.88 2.66332 1077943936 12476
2004-02-28 04:52:46.951798 470 39 17.7834 40.6018 150.88 2.67532 1077943966 12476
2004-02-28 04:58:17.124551 481 39 17.7638 40.5004 150.88 2.67532 1077944297 12476
2004-02-28 05:01:46.666656 488 39 17.7344 40.5342 150.88 2.66332 1077944506 12476
2004-02-28 05:02:16.952112 489 39 17.754 40.568000000000005 150.88 2.67532 1077944536 12476
2004-02-28 05:03:17.271461 491 39 17.754 40.5004 150.88 2.66332 1077944597 12476
2004-02-28 05:05:17.316814 495 39 17.7638 40.568000000000005 150.88 2.67532 1077944717 12476
2004-02-28 05:07:16.424994 499 39 17.7736 40.5342 150.88 2.67532 1077944836 12476
2004-02-28 05:08:16.949924 501 39 17.7834 40.5004 150.88 2.67532 1077944896 12476
2004-02-28 05:08:46.936723 502 39 17.7638 40.568000000000005 150.88 2.66332 1077944926 12476
2004-02-28 05:10:17.339911 505 39 17.7246 40.568000000000005 150.88 2.67532 1077945017 12476
2004-02-28 05:11:47.076865 508 39 17.7148 40.568000000000005 150.88 2.67532 1077945107 12476
2004-02-28 05:12:16.8646 509 39 17.6952 40.568000000000005 150.88 2.67532 1077945136 12476
2004-02-28 05:12:46.348702 510 39 17.7148 40.568000000000005 150.88 2.67532 1077945166 12476
2004-02-28 05:13:46.318575 512 39 17.6854 40.568000000000005 150.88 2.67532 1077945226 12476
2004-02-28 05:16:46.324041 518 39 17.6756 40.568000000000005 150.88 2.67532 1077945406 12476
2004-02-28 05:18:17.261975 521 39 17.6756 40.568000000000005 150.88 2.67532 1077945497 12476
2004-02-28 05:18:46.869808 522 39 17.656 40.6018 150.88 2.66332 1077945526 12476
2004-02-28 05:19:46.995958 524 39 17.656 40.568000000000005 150.88 2.67532 1077945586 12476
2004-02-28 05:23:46.757461 532 39 17.6462 40.6018 150.88 2.67532 1077945826 12476
2004-02-28 05:25:46.411789 536 39 17.6756 40.568000000000005 150.88 2.66332 1077945946 12476
2004-02-28 05:27:46.945893 540 39 17.6952 40.5004 150.88 2.67532 1077946066 12476
2004-02-28 05:28:46.433522 542 39 17.705 40.6355 150.88 2.67532 1077946126 12476
2004-02-28 05:32:47.32224 550 39 17.6658 40.6355 150.88 2.67532 1077946367 12476
2004-02-28 05:40:16.626853 565 39 17.5776 40.7031 150.88 2.67532 1077946816 12476
2004-02-28 05:42:16.423868 569 39 17.5482 40.7706 150.88 2.66332 1077946936 12476
2004-02-28 05:43:16.722672 571 39 17.5384 40.7706 150.88 2.66332 1077946996 12476
2004-02-28 05:43:46.422997 572 39 17.5384 40.7706 150.88 2.67532 1077947026 12476
2004-02-28 05:44:46.38392 574 39 17.5286 40.8043 150.88 2.67532 1077947086 12476
2004-02-28 05:45:47.307791 576 39 17.509 40.8381 150.88 2.66332 1077947147 12476
2004-02-28 05:48:17.088742 581 39 17.5286 40.7706 150.88 2.67532 1077947297 12476
2004-02-28 05:48:46.929463 582 39 17.5286 40.7706 150.88 2.66332 1077947326 12476
2004-02-28 05:50:46.648612 586 39 17.5678 40.7031 150.88 2.67532 1077947446 12476
2004-02-28 05:51:17.081985 587 39 17.5776 40.7031 150.88 2.67532 1077947477 12476
2004-02-28 05:51:46.565263 588 39 17.5874 40.7031 150.88 2.66332 1077947506 12476
2004-02-28 05:54:17.539656 593 39 17.5678 40.7031 150.88 2.66332 1077947657 12476
2004-02-28 05:57:17.459609 599 39 17.5286 40.8043 150.88 2.67532 1077947837 12476
2004-02-28 05:59:16.361823 603 39 17.4992 40.8043 150.88 2.66332 1077947956 12476
2004-02-28 06:00:16.534268 605 39 17.4796 40.8381 150.88 2.67532 1077948016 12476
2004-02-28 06:00:47.304993 606 39 17.4796 40.8718 150.88 2.67532 1077948047 12476
2004-02-28 06:01:46.563959 608 39 17.4796 40.8718 150.88 2.66332 1077948106 12476
2004-02-28 06:02:46.533872 610 39 17.4796 40.8381 150.88 2.67532 1077948166 12476
2004-02-28 06:04:17.226306 613 39 17.4796 40.8718 150.88 2.67532 1077948257 12476
2004-02-28 06:07:47.433318 620 39 17.46 40.9055 150.88 2.67532 1077948467 12476
2004-02-28 06:13:16.530398 631 39 17.4992 40.7368 150.88 2.66332 1077948796 12476
2004-02-28 06:13:46.805866 632 39 17.4796 40.8381 150.88 2.66332 1077948826 12476
2004-02-28 06:14:47.137828 634 39 17.4992 40.8043 150.88 2.66332 1077948887 12476
2004-02-28 06:15:47.493125 636 39 17.5188 40.7368 150.88 2.67532 1077948947 12476
2004-02-28 06:16:16.598372 637 39 17.5188 40.7706 150.88 2.67532 1077948976 12476
2004-02-28 06:16:46.53212 638 39 17.4992 40.7706 150.88 2.66332 1077949006 12476
2004-02-28 06:18:47.69752 642 39 17.4698 40.8381 150.88 2.67532 1077949127 12476
2004-02-28 06:21:46.825215 648 39 17.4208 40.9055 150.88 2.66332 1077949306 12476
2004-02-28 06:22:47.314239 650 39 17.410999999999998 40.973 150.88 2.66332 1077949367 12476
2004-02-28 06:25:16.944386 655 39 17.4012 40.9392 150.88 2.67532 1077949516 12476
2004-02-28 06:26:17.26599 657 39 17.3816 40.9392 150.88 2.67532 1077949577 12476
2004-02-28 06:26:47.362449 658 39 17.3914 40.9392 150.88 2.66332 1077949607 12476
2004-02-28 06:27:16.503712 659 39 17.3914 40.973 150.88 2.66332 1077949636 12476
2004-02-28 06:28:16.764147 661 39 17.362000000000002 41.0404 150.88 2.66332 1077949696 12476
2004-02-28 06:28:47.860939 662 39 17.362000000000002 41.0404 150.88 2.67532 1077949727 12476
2004-02-28 06:29:47.254035 664 39 17.3718 41.0067 150.88 2.66332 1077949787 12476
2004-02-28 06:30:46.807823 666 39 17.3816 40.973 150.88 2.66332 1077949846 12476
2004-02-28 06:31:17.284454 667 39 17.3718 41.0067 150.88 2.67532 1077949877 12476
2004-02-28 06:32:17.586508 669 39 17.362000000000002 40.973 150.88 2.66332 1077949937 12476
2004-02-28 06:33:17.05122 671 39 17.3522 41.0067 150.88 2.67532 1077949997 12476
2004-02-28 06:35:16.653836 675 39 17.3816 40.973 158.24 2.66332 1077950116 12476
2004-02-28 06:36:16.591501 677 39 17.3816 40.973 158.24 2.67532 1077950176 12476
2004-02-28 06:37:47.49466 680 39 17.4208 40.8718 158.24 2.67532 1077950267 12476
2004-02-28 06:38:46.910901 682 39 17.4404 40.8381 158.24 2.66332 1077950326 12476
2004-02-28 06:40:16.727611 685 39 17.4306 40.9055 158.24 2.66332 1077950416 12476
2004-02-28 06:40:46.7534 686 39 17.4306 40.8381 158.24 2.67532 1077950446 12476
2004-02-28 06:41:47.337697 688 39 17.4208 40.8718 158.24 2.66332 1077950507 12476
2004-02-28 06:42:47.655298 690 39 17.4208 40.8718 158.24 2.67532 1077950567 12476
2004-02-28 06:43:46.943682 692 39 17.4012 40.9055 158.24 2.66332 1077950626 12476
2004-02-28 06:44:17.389575 693 39 17.4012 40.9055 158.24 2.66332 1077950657 12476
2004-02-28 06:45:46.629873 696 39 17.3816 40.9055 158.24 2.67532 1077950746 12476
2004-02-28 06:47:17.707604 699 39 17.3816 40.9392 158.24 2.65143 1077950837 12476
2004-02-28 06:48:16.581278 701 39 17.3718 40.9392 158.24 2.66332 1077950896 12476
2004-02-28 06:52:16.490009 709 39 17.3424 41.0067 158.24 2.66332 1077951136 12476
2004-02-28 06:55:16.676295 715 39 17.313 41.0404 165.6 2.66332 1077951316 12476
2004-02-28 06:57:46.513491 720 39 17.3228 41.0741 165.6 2.66332 1077951466 12476
2004-02-28 06:58:46.702734 722 39 17.3326 41.0404 165.6 2.66332 1077951526 12476
2004-02-28 07:02:47.454129 730 39 17.3914 40.9055 165.6 2.66332 1077951767 12476
2004-02-28 07:04:17.747489 733 39 17.3816 40.9055 165.6 2.66332 1077951857 12476
2004-02-28 07:05:16.9677 735 39 17.362000000000002 40.973 172.96 2.66332 1077951916 12476
2004-02-28 07:05:46.672652 736 39 17.362000000000002 40.9392 172.96 2.67532 1077951946 12476
2004-02-28 07:06:17.393527 737 39 17.362000000000002 40.973 172.96 2.65143 1077951977 12476
2004-02-28 07:07:47.292038 740 39 17.3326 41.0067 187.68 2.67532 1077952067 12476
2004-02-28 07:09:46.772762 744 39 17.3424 41.0067 224.48 2.66332 1077952186 12476
2004-02-28 07:15:47.160772 756 39 17.3424 40.973 224.48 2.65143 1077952547 12476
2004-02-28 07:19:16.567307 763 39 17.3914 40.8718 235.52 2.66332 1077952756 12476
2004-02-28 07:21:17.440472 767 39 17.4208 40.8043 235.52 2.66332 1077952877 12476
2004-02-28 07:22:47.127277 770 39 17.46 40.7368 235.52 2.66332 1077952967 12476
2004-02-28 07:23:47.755425 772 39 17.4894 40.7706 250.24 2.66332 1077953027 12476
2004-02-28 07:25:47.267081 776 39 17.5384 40.7031 250.24 2.66332 1077953147 12476
2004-02-28 07:26:17.799575 777 39 17.558 40.6355 250.24 2.66332 1077953177 12476
2004-02-28 07:27:47.207547 780 39 17.5678 40.6693 250.24 2.66332 1077953267 12476
2004-02-28 07:30:17.252656 785 39 17.6168 40.5004 250.24 2.66332 1077953417 12476
2004-02-28 07:30:47.783697 786 39 17.6168 40.4328 250.24 2.67532 1077953447 12476
2004-02-28 07:32:46.827608 790 39 17.6462 40.4328 264.96 2.66332 1077953566 12476
2004-02-28 07:36:17.308869 797 39 17.7344 40.2976 264.96 2.67532 1077953777 12476
2004-02-28 07:37:46.710392 800 39 17.754 40.2299 279.68 2.66332 1077953866 12476
2004-02-28 07:38:47.636099 802 39 17.7834 40.1961 279.68 2.67532 1077953927 12476
2004-02-28 07:39:17.359512 803 39 17.7834 40.1622 279.68 2.66332 1077953957 12476
2004-02-28 07:39:47.097066 804 39 17.803 40.1622 279.68 2.67532 1077953987 12476
2004-02-28 07:40:47.626706 806 39 17.8226 40.0945 279.68 2.66332 1077954047 12476
2004-02-28 07:42:18.200335 809 39 17.8716 40.0268 279.68 2.67532 1077954138 12476
2004-02-28 07:43:18.277595 811 39 17.8912 39.9591 279.68 2.67532 1077954198 12476
2004-02-28 07:44:47.534369 814 39 17.9402 39.8913 279.68 2.66332 1077954287 12476
2004-02-28 07:46:47.086948 818 39 17.9892 39.8235 279.68 2.67532 1077954407 12476
2004-02-28 07:51:17.546005 827 39 18.1264 39.62 294.4 2.67532 1077954677 12476
2004-02-28 07:52:47.063572 830 39 18.1656 39.5521 294.4 2.67532 1077954767 12476
2004-02-28 07:54:17.484203 833 39 18.2146 39.4162 294.4 2.67532 1077954857 12476
2004-02-28 07:56:17.299394 837 39 18.2636 39.3483 309.12 2.67532 1077954977 12476
2004-02-28 07:56:46.697091 838 39 18.3028 39.2803 309.12 2.67532 1077955006 12476
2004-02-28 07:57:47.248231 840 39 18.3224 39.3483 309.12 2.67532 1077955067 12476
2004-02-28 07:58:48.214584 842 39 18.3616 39.1443 309.12 2.67532 1077955128 12476
2004-02-28 08:02:17.521656 849 39 18.4988 38.872 309.12 2.67532 1077955337 12476
2004-02-28 08:07:18.058557 859 39 18.6752 38.4629 323.84 2.67532 1077955638 12476
2004-02-28 08:09:46.625948 864 39 18.7144 38.4629 323.84 2.66332 1077955786 12476
2004-02-28 08:12:16.604926 869 39 18.7732 38.3946 338.56 2.67532 1077955936 12476
2004-02-28 08:12:47.319769 870 39 18.8026 38.3263 338.56 2.67532 1077955967 12476
2004-02-28 08:13:18.441007 871 39 18.8124 38.3263 338.56 2.68742 1077955998 12476
2004-02-28 08:15:46.610058 876 39 18.9888 38.3263 338.56 2.67532 1077956146 12476
2004-02-28 08:19:17.074741 883 39 19.273 38.0529 353.28 2.67532 1077956357 12476
2004-02-28 08:21:16.90207 887 39 19.371 37.745 353.28 2.68742 1077956476 12476
2004-02-28 08:22:18.293779 889 39 19.4102 37.7107 353.28 2.68742 1077956538 12476
2004-02-28 08:25:46.734882 896 39 19.6356 37.5051 353.28 2.68742 1077956746 12476
2004-02-28 08:26:46.653318 898 39 19.6454 37.4708 353.28 2.68742 1077956806 12476
2004-02-28 08:33:47.204601 912 39 20.0178 36.8183 353.28 2.68742 1077957227 12476
2004-02-28 08:35:47.114155 916 39 20.1452 36.6118 368.0 2.69964 1077957347 12476
2004-02-28 08:41:17.446737 927 39 20.4392 36.1983 368.0 2.68742 1077957677 12476
2004-02-28 08:43:17.762361 931 39 20.498 36.0603 368.0 2.69964 1077957797 12476
2004-02-28 08:45:46.692741 936 39 20.596 35.853 368.0 2.69964 1077957946 12476
2004-02-28 08:49:17.553913 943 39 20.743000000000002 35.6456 368.0 2.69964 1077958157 12476
2004-02-28 08:52:17.285593 949 39 20.8802 35.5072 368.0 2.69964 1077958337 12476
2004-02-28 08:53:47.41563 952 39 20.9292 35.3687 368.0 2.69964 1077958427 12476
2004-02-28 08:55:17.900249 955 39 20.988000000000003 35.2995 368.0 2.69964 1077958517 12476
2004-02-28 08:55:46.875382 956 39 21.0076 35.2302 368.0 2.69964 1077958546 12476
2004-02-28 08:56:17.456519 957 39 21.037 35.1955 368.0 2.69964 1077958577 12476
2004-02-28 08:56:47.125232 958 39 21.0468 35.0568 368.0 2.69964 1077958607 12476
2004-02-28 08:57:47.375589 960 39 21.1252 34.9528 368.0 2.69964 1077958667 12476
2004-02-28 08:58:16.881238 961 39 21.135 34.9528 382.72 2.71196 1077958696 12476
2004-02-28 09:01:47.140967 968 39 21.3212 34.536 382.72 2.69964 1077958907 12476
2004-02-28 09:02:17.871542 969 39 21.3604 34.5708 382.72 2.69964 1077958937 12476
2004-02-28 09:02:47.723045 970 39 21.3604 34.536 382.72 2.69964 1077958967 12476
2004-02-28 09:05:16.751719 975 39 21.4192 34.536 382.72 2.69964 1077959116 12476
2004-02-28 09:08:48.671678 982 39 21.5074 34.536 382.72 2.71196 1077959328 12476
2004-02-28 09:10:17.045058 985 39 21.576 34.4317 382.72 2.71196 1077959417 12476
2004-02-28 09:24:18.199993 1013 39 22.1934 33.4905 397.44 2.71196 1077960258 12476
2004-02-28 09:27:17.066777 1019 39 22.2914 33.5604 412.16 2.71196 1077960437 12476
2004-02-28 09:28:47.60952 1022 39 22.2816 33.4905 412.16 2.71196 1077960527 12476
2004-02-28 09:30:47.385337 1026 39 22.3306 33.4905 412.16 2.71196 1077960647 12476
2004-02-28 09:35:48.133229 1036 39 22.5364 33.3158 412.16 2.71196 1077960948 12476
2004-02-28 09:36:48.246456 1038 39 22.5756 33.2108 412.16 2.71196 1077961008 12476
