date time epoch moteid temperature humidity light voltage seq date_days
2004-02-28 01:32:46.604717 70 20 19.1848 38.1213 158.24 3.12589 1077931966 12476
2004-02-28 01:33:46.083769 72 20 19.1456 38.2239 158.24 3.12589 1077932026 12476
2004-02-28 01:35:16.919307 75 20 19.1652 38.1897 158.24 3.14243 1077932116 12476
2004-02-28 01:35:46.344953 76 20 19.125999999999998 38.258 158.24 3.12589 1077932146 12476
2004-02-28 01:37:15.985825 79 20 19.1358 38.258 158.24 3.14243 1077932235 12476
2004-02-28 01:38:46.230728 82 20 19.1064 38.3263 158.24 3.12589 1077932326 12476
2004-02-28 01:39:15.982203 83 20 19.0868 38.3946 158.24 3.12589 1077932355 12476
2004-02-28 01:39:46.115031 84 20 19.1162 38.3263 150.88 3.12589 1077932386 12476
2004-02-28 01:40:16.456936 85 20 19.1358 38.258 158.24 3.12589 1077932416 12476
2004-02-28 01:41:16.24938 87 20 19.077 38.3946 158.24 3.12589 1077932476 12476
2004-02-28 01:41:46.673753 88 20 19.0868 38.3946 158.24 3.12589 1077932506 12476
2004-02-28 01:42:16.495587 89 20 19.028 38.4629 158.24 3.12589 1077932536 12476
2004-02-28 01:42:46.571489 90 20 19.0182 38.5311 158.24 3.10953 1077932566 12476
2004-02-28 01:43:15.868398 91 20 19.0182 38.5311 158.24 3.14243 1077932595 12476
2004-02-28 01:43:46.403205 92 20 19.028 38.5311 158.24 3.12589 1077932626 12476
2004-02-28 01:44:16.384292 93 20 18.9986 38.5652 158.24 3.12589 1077932656 12476
2004-02-28 01:44:46.510694 94 20 18.9986 38.5993 158.24 3.12589 1077932686 12476
2004-02-28 01:45:16.708797 95 20 18.979 38.5993 158.24 3.12589 1077932716 12476
2004-02-28 01:46:16.316084 97 20 18.9594 38.6675 158.24 3.14243 1077932776 12476
2004-02-28 01:47:46.258607 100 20 18.9104 38.8039 158.24 3.12589 1077932866 12476
2004-02-28 01:57:16.85103 119 20 18.8614 38.872 158.24 3.12589 1077933436 12476
2004-02-28 01:57:46.377386 120 20 18.832 38.9401 158.24 3.12589 1077933466 12476
2004-02-28 01:59:16.098273 123 20 18.832 38.9742 158.24 3.12589 1077933556 12476
2004-02-28 01:59:46.409126 124 20 18.8222 38.9742 158.24 3.12589 1077933586 12476
2004-02-28 02:00:46.304511 126 20 18.8026 39.0082 158.24 3.12589 1077933646 12476
2004-02-28 02:01:16.050184 127 20 18.8124 39.0082 158.24 3.12589 1077933676 12476
2004-02-28 02:01:46.066745 128 20 18.8222 38.9401 158.24 3.12589 1077933706 12476
2004-02-28 02:02:16.069433 129 20 18.8418 38.9401 158.24 3.12589 1077933736 12476
2004-02-28 02:04:46.125235 134 20 18.7928 39.0082 158.24 3.12589 1077933886 12476
2004-02-28 02:05:46.899117 136 20 18.783 39.0422 158.24 3.12589 1077933946 12476
2004-02-28 02:06:46.080566 138 20 18.734 39.1103 158.24 3.12589 1077934006 12476
2004-02-28 02:08:16.085588 141 20 18.7144 39.1783 158.24 3.12589 1077934096 12476
2004-02-28 02:08:45.949801 142 20 18.7144 39.1443 158.24 3.12589 1077934125 12476
2004-02-28 02:09:16.870371 143 20 18.6948 39.2123 158.24 3.12589 1077934156 12476
2004-02-28 02:09:46.489319 144 20 18.6556 39.2803 158.24 3.12589 1077934186 12476
2004-02-28 02:10:46.13381 146 20 18.636 39.2803 158.24 3.12589 1077934246 12476
2004-02-28 02:11:16.879579 147 20 18.636 39.2803 158.24 3.12589 1077934276 12476
2004-02-28 02:11:46.863755 148 20 18.5968 39.3483 158.24 3.12589 1077934306 12476
2004-02-28 02:12:16.371017 149 20 18.5772 39.4162 158.24 3.12589 1077934336 12476
2004-02-28 02:13:16.339192 151 20 18.5968 39.3823 158.24 3.12589 1077934396 12476
2004-02-28 02:13:46.268902 152 20 18.5772 39.4162 158.24 3.12589 1077934426 12476
2004-02-28 02:15:16.263088 155 20 18.538 39.4842 158.24 3.12589 1077934516 12476
2004-02-28 02:16:46.486226 158 20 18.538 39.4842 158.24 3.12589 1077934606 12476
2004-02-28 02:17:16.631495 159 20 18.4988 39.5521 158.24 3.12589 1077934636 12476
2004-02-28 02:17:46.523334 160 20 18.4694 39.5521 158.24 3.12589 1077934666 12476
2004-02-28 02:18:16.443018 161 20 18.4988 39.5521 158.24 3.12589 1077934696 12476
2004-02-28 02:18:46.497908 162 20 18.4596 39.5521 158.24 3.10953 1077934726 12476
2004-02-28 02:19:16.734379 163 20 18.4988 39.5521 158.24 3.12589 1077934756 12476
2004-02-28 02:19:46.768188 164 20 18.4988 39.5521 158.24 3.12589 1077934786 12476
2004-02-28 02:21:16.114591 167 20 18.4596 39.5521 158.24 3.12589 1077934876 12476
2004-02-28 02:22:16.94149 169 20 18.4596 39.5521 158.24 3.12589 1077934936 12476
2004-02-28 02:22:46.500186 170 20 18.4498 39.5521 158.24 3.12589 1077934966 12476
2004-02-28 02:23:46.623711 172 20 18.4302 39.62 158.24 3.12589 1077935026 12476
2004-02-28 02:24:46.384309 174 20 18.4008 39.6539 158.24 3.12589 1077935086 12476
2004-02-28 02:26:16.881414 177 20 18.3812 39.7217 158.24 3.12589 1077935176 12476
2004-02-28 02:27:16.148446 179 20 18.4106 39.62 150.88 3.12589 1077935236 12476
2004-02-28 02:27:46.916316 180 20 18.3616 39.6878 150.88 3.12589 1077935266 12476
2004-02-28 02:29:16.759439 183 20 18.4008 39.6539 150.88 3.12589 1077935356 12476
2004-02-28 02:30:46.150992 186 20 18.4106 39.62 150.88 3.12589 1077935446 12476
2004-02-28 02:32:46.677041 190 20 18.391 39.586 150.88 3.12589 1077935566 12476
2004-02-28 02:33:16.683738 191 20 18.391 39.5521 150.88 3.12589 1077935596 12476
2004-02-28 02:34:16.438355 193 20 18.3812 39.6878 150.88 3.12589 1077935656 12476
2004-02-28 02:34:46.415056 194 20 18.3518 39.6878 150.88 3.12589 1077935686 12476
2004-02-28 02:35:16.037425 195 20 18.3812 39.62 150.88 3.12589 1077935716 12476
2004-02-28 02:36:16.16187 197 20 18.3322 39.6878 150.88 3.12589 1077935776 12476
2004-02-28 02:36:46.942139 198 20 18.342 39.6878 150.88 3.10953 1077935806 12476
2004-02-28 02:37:16.944408 199 20 18.293 39.7896 150.88 3.12589 1077935836 12476
2004-02-28 02:38:17.003528 201 20 18.2734 39.8235 150.88 3.10953 1077935897 12476
2004-02-28 02:38:46.736473 202 20 18.2832 39.8235 150.88 3.10953 1077935926 12476
2004-02-28 02:39:46.396161 204 20 18.2832 39.8235 150.88 3.12589 1077935986 12476
2004-02-28 02:40:16.473589 205 20 18.293 39.7896 150.88 3.12589 1077936016 12476
2004-02-28 02:42:16.222052 209 20 18.2832 39.8235 150.88 3.12589 1077936136 12476
2004-02-28 02:45:47.050731 216 20 18.2146 39.9591 150.88 3.10953 1077936347 12476
2004-02-28 02:46:46.757276 218 20 18.2244 39.9591 150.88 3.12589 1077936406 12476
2004-02-28 02:47:16.985251 219 20 18.2048 39.9591 150.88 3.10953 1077936436 12476
2004-02-28 02:47:46.238272 220 20 18.2244 39.9252 150.88 3.12589 1077936466 12476
2004-02-28 02:48:46.629112 222 20 18.2342 39.8913 150.88 3.12589 1077936526 12476
2004-02-28 02:49:47.011218 224 20 18.2538 39.8574 150.88 3.10953 1077936587 12476
2004-02-28 02:50:16.740046 225 20 18.2734 39.7557 150.88 3.12589 1077936616 12476
2004-02-28 02:50:46.369487 226 20 18.244 39.8235 150.88 3.12589 1077936646 12476
2004-02-28 02:51:16.240881 227 20 18.2244 39.8913 150.88 3.12589 1077936676 12476
2004-02-28 02:51:46.292047 228 20 18.244 39.8235 150.88 3.12589 1077936706 12476
2004-02-28 02:52:46.100009 230 20 18.2244 39.8913 150.88 3.10953 1077936766 12476
2004-02-28 02:53:16.299291 231 20 18.1754 39.9591 150.88 3.12589 1077936796 12476
2004-02-28 02:54:46.233699 234 20 18.195 39.9591 150.88 3.12589 1077936886 12476
2004-02-28 02:55:45.983658 236 20 18.1264 40.0607 150.88 3.12589 1077936945 12476
2004-02-28 02:56:16.362188 237 20 18.1362 40.0268 150.88 3.09333 1077936976 12476
2004-02-28 02:56:46.113158 238 20 18.1166 40.1284 150.88 3.10953 1077937006 12476
2004-02-28 02:57:46.116999 240 20 18.0872 40.1961 150.88 3.12589 1077937066 12476
2004-02-28 02:58:15.925238 241 20 18.0872 40.1622 150.88 3.12589 1077937095 12476
2004-02-28 03:00:16.512865 245 20 18.1852 40.0268 150.88 3.12589 1077937216 12476
2004-02-28 03:03:16.377392 251 20 18.195 39.9591 150.88 3.12589 1077937396 12476
2004-02-28 03:03:46.544482 252 20 18.1656 40.0268 150.88 3.12589 1077937426 12476
2004-02-28 03:04:46.485656 254 20 18.1852 40.0268 150.88 3.12589 1077937486 12476
2004-02-28 03:05:46.439896 256 20 18.1852 40.0268 150.88 3.12589 1077937546 12476
2004-02-28 03:06:16.419647 257 20 18.2244 39.8913 150.88 3.10953 1077937576 12476
2004-02-28 03:06:46.38717 258 20 18.2048 39.9591 150.88 3.12589 1077937606 12476
2004-02-28 03:07:16.904213 259 20 18.1852 40.0268 150.88 3.12589 1077937636 12476
2004-02-28 03:07:46.526102 260 20 18.2048 39.9929 150.88 3.12589 1077937666 12476
2004-02-28 03:09:16.393816 263 20 18.2048 39.9929 150.88 3.12589 1077937756 12476
2004-02-28 03:09:46.500902 264 20 18.146 40.0945 150.88 3.12589 1077937786 12476
2004-02-28 03:10:16.692389 265 20 18.1852 40.0607 150.88 3.12589 1077937816 12476
2004-02-28 03:10:47.046633 266 20 18.1656 40.0607 150.88 3.12589 1077937847 12476
2004-02-28 03:11:46.662756 268 20 18.1754 40.0268 150.88 3.12589 1077937906 12476
2004-02-28 03:12:16.600496 269 20 18.1852 39.9591 150.88 3.10953 1077937936 12476
2004-02-28 03:12:46.408261 270 20 18.1656 40.0945 150.88 3.12589 1077937966 12476
2004-02-28 03:15:16.584124 275 20 18.146 40.0607 150.88 3.12589 1077938116 12476
2004-02-28 03:15:46.449916 276 20 18.146 40.0607 150.88 3.12589 1077938146 12476
2004-02-28 03:16:46.855493 278 20 18.1362 40.0607 150.88 3.12589 1077938206 12476
2004-02-28 03:17:16.294389 279 20 18.146 40.0268 150.88 3.12589 1077938236 12476
2004-02-28 03:19:46.556748 284 20 18.0676 40.1961 150.88 3.12589 1077938386 12476
2004-02-28 03:20:16.596864 285 20 18.1068 40.1622 150.88 3.12589 1077938416 12476
2004-02-28 03:20:46.904806 286 20 18.0774 40.1961 150.88 3.12589 1077938446 12476
2004-02-28 03:21:16.446196 287 20 18.097 40.1622 150.88 3.10953 1077938476 12476
2004-02-28 03:21:46.365476 288 20 18.1068 40.1622 150.88 3.10953 1077938506 12476
2004-02-28 03:22:46.226104 290 20 18.0872 40.1622 150.88 3.10953 1077938566 12476
2004-02-28 03:23:46.707007 292 20 18.0676 40.1961 150.88 3.10953 1077938626 12476
2004-02-28 03:26:17.079049 297 20 18.1264 40.0607 150.88 3.10953 1077938777 12476
2004-02-28 03:26:46.827783 298 20 18.1166 40.0607 150.88 3.12589 1077938806 12476
2004-02-28 03:27:16.296228 299 20 18.1068 40.0607 150.88 3.12589 1077938836 12476
2004-02-28 03:28:46.640036 302 20 18.0676 40.1622 150.88 3.10953 1077938926 12476
2004-02-28 03:30:16.223306 305 20 18.048 40.1622 150.88 3.10953 1077939016 12476
2004-02-28 03:30:46.47047 306 20 18.0382 40.1961 150.88 3.10953 1077939046 12476
2004-02-28 03:31:16.923928 307 20 18.0676 40.1622 150.88 3.12589 1077939076 12476
2004-02-28 03:31:46.529301 308 20 18.0676 40.1622 150.88 3.12589 1077939106 12476
2004-02-28 03:33:17.085182 311 20 18.048 40.1622 150.88 3.12589 1077939197 12476
2004-02-28 03:33:46.559444 312 20 18.0382 40.1622 150.88 3.10953 1077939226 12476
2004-02-28 03:34:46.475994 314 20 18.0284 40.1961 150.88 3.12589 1077939286 12476
2004-02-28 03:36:16.743782 317 20 18.048 40.1284 150.88 3.12589 1077939376 12476
2004-02-28 03:36:46.580042 318 20 18.0284 40.1622 150.88 3.10953 1077939406 12476
2004-02-28 03:37:47.084434 320 20 18.0284 40.1622 150.88 3.12589 1077939467 12476
2004-02-28 03:38:17.200948 321 20 18.0284 40.1622 150.88 3.12589 1077939497 12476
2004-02-28 03:38:46.919525 322 20 18.0088 40.2299 150.88 3.10953 1077939526 12476
2004-02-28 03:39:16.625257 323 20 18.0088 40.2299 150.88 3.10953 1077939556 12476
2004-02-28 03:39:46.67596 324 20 17.9794 40.2976 150.88 3.10953 1077939586 12476
2004-02-28 03:40:46.974759 326 20 17.9696 40.2976 150.88 3.10953 1077939646 12476
2004-02-28 03:41:45.881842 328 20 17.9892 40.2638 150.88 3.10953 1077939705 12476
2004-02-28 03:42:46.250173 330 20 18.0284 40.1622 150.88 3.12589 1077939766 12476
2004-02-28 03:43:47.102278 332 20 18.0382 40.1284 150.88 3.10953 1077939827 12476
2004-02-28 03:44:16.139161 333 20 18.0284 40.1622 150.88 3.10953 1077939856 12476
2004-02-28 03:44:46.421682 334 20 18.0088 40.1622 150.88 3.12589 1077939886 12476
2004-02-28 03:45:16.404412 335 20 18.0088 40.1622 150.88 3.12589 1077939916 12476
2004-02-28 03:46:47.18585 338 20 17.9892 40.2299 150.88 3.12589 1077940007 12476
2004-02-28 03:47:16.807856 339 20 17.95 40.2976 150.88 3.12589 1077940036 12476
2004-02-28 03:47:47.140765 340 20 17.95 40.2976 150.88 3.12589 1077940067 12476
2004-02-28 03:48:16.73734 341 20 17.95 40.2976 150.88 3.10953 1077940096 12476
2004-02-28 03:48:46.858507 342 20 17.9108 40.3652 150.88 3.12589 1077940126 12476
2004-02-28 03:50:16.683224 345 20 17.901 40.399 150.88 3.10953 1077940216 12476
2004-02-28 03:50:46.032863 346 20 17.9304 40.3314 150.88 3.10953 1077940246 12476
2004-02-28 03:52:16.167258 349 20 17.9304 40.3314 150.88 3.10953 1077940336 12476
2004-02-28 03:53:16.717666 351 20 17.8912 40.399 150.88 3.12589 1077940396 12476
2004-02-28 03:53:46.558684 352 20 17.8716 40.4328 150.88 3.12589 1077940426 12476
2004-02-28 03:54:16.739158 353 20 17.8422 40.4666 150.88 3.10953 1077940456 12476
2004-02-28 03:54:46.621951 354 20 17.8324 40.5004 150.88 3.12589 1077940486 12476
2004-02-28 03:55:17.272456 355 20 17.8226 40.5342 150.88 3.10953 1077940517 12476
2004-02-28 03:55:46.434562 356 20 17.7932 40.568000000000005 150.88 3.10953 1077940546 12476
2004-02-28 03:56:17.014029 357 20 17.7932 40.6018 150.88 3.12589 1077940577 12476
2004-02-28 03:57:17.009636 359 20 17.7442 40.7031 150.88 3.10953 1077940637 12476
2004-02-28 03:57:46.709278 360 20 17.7736 40.6355 150.88 3.10953 1077940666 12476
2004-02-28 03:59:17.094043 363 20 17.7638 40.6355 150.88 3.10953 1077940757 12476
2004-02-28 04:00:16.340077 365 20 17.7442 40.6693 150.88 3.10953 1077940816 12476
2004-02-28 04:00:46.856062 366 20 17.7246 40.7031 150.88 3.10953 1077940846 12476
2004-02-28 04:01:16.383836 367 20 17.7148 40.7031 150.88 3.10953 1077940876 12476
2004-02-28 04:01:46.598835 368 20 17.7344 40.7031 150.88 3.10953 1077940906 12476
2004-02-28 04:02:16.701277 369 20 17.7344 40.6355 150.88 3.10953 1077940936 12476
2004-02-28 04:02:47.174643 370 20 17.6756 40.7368 150.88 3.10953 1077940967 12476
2004-02-28 04:03:18.622848 371 20 17.6756 40.7368 150.88 3.10953 1077940998 12476
2004-02-28 04:04:16.97685 373 20 17.6952 40.7031 150.88 3.10953 1077941056 12476
2004-02-28 04:04:47.071203 374 20 17.6952 40.7031 150.88 3.10953 1077941087 12476
2004-02-28 04:06:46.202123 378 20 17.6462 40.7706 150.88 3.09333 1077941206 12476
2004-02-28 04:07:46.70954 380 20 17.6854 40.7031 150.88 3.12589 1077941266 12476
2004-02-28 04:08:16.336015 381 20 17.656 40.7706 150.88 3.10953 1077941296 12476
2004-02-28 04:08:46.920335 382 20 17.6266 40.8381 150.88 3.10953 1077941326 12476
2004-02-28 04:10:47.198403 386 20 17.5874 40.9055 150.88 3.10953 1077941447 12476
2004-02-28 04:11:16.62339 387 20 17.5776 40.9392 150.88 3.10953 1077941476 12476
2004-02-28 04:11:46.665556 388 20 17.5776 40.9055 150.88 3.10953 1077941506 12476
2004-02-28 04:12:46.366073 390 20 17.5874 40.9055 150.88 3.10953 1077941566 12476
2004-02-28 04:13:17.229802 391 20 17.5874 40.8381 150.88 3.12589 1077941597 12476
2004-02-28 04:13:46.483797 392 20 17.6168 40.7706 150.88 3.09333 1077941626 12476
2004-02-28 04:14:16.735296 393 20 17.6168 40.7706 150.88 3.10953 1077941656 12476
2004-02-28 04:14:46.755849 394 20 17.6266 40.7368 150.88 3.10953 1077941686 12476
2004-02-28 04:15:16.906389 395 20 17.6266 40.7031 150.88 3.12589 1077941716 12476
2004-02-28 04:15:47.106742 396 20 17.6168 40.7031 150.88 3.10953 1077941747 12476
2004-02-28 04:16:17.153261 397 20 17.6168 40.7031 150.88 3.12589 1077941777 12476
2004-02-28 04:17:16.995452 399 20 17.5678 40.7706 150.88 3.10953 1077941836 12476
2004-02-28 04:17:46.375255 400 20 17.5776 40.7706 150.88 3.10953 1077941866 12476
2004-02-28 04:18:16.27509 401 20 17.558 40.8043 150.88 3.10953 1077941896 12476
2004-02-28 04:19:16.715865 403 20 17.5384 40.8381 150.88 3.10953 1077941956 12476
2004-02-28 04:20:16.390391 405 20 17.4992 40.8718 150.88 3.12589 1077942016 12476
2004-02-28 04:20:47.013333 406 20 17.5482 40.8043 150.88 3.10953 1077942047 12476
2004-02-28 04:21:46.378907 408 20 17.5188 40.8718 150.88 3.10953 1077942106 12476
2004-02-28 04:22:16.787868 409 20 17.509 40.9055 150.88 3.10953 1077942136 12476
2004-02-28 04:23:16.514652 411 20 17.46 40.9392 150.88 3.10953 1077942196 12476
2004-02-28 04:25:16.655457 415 20 17.4698 40.9055 150.88 3.10953 1077942316 12476
2004-02-28 04:26:16.7556 417 20 17.4502 40.9392 150.88 3.10953 1077942376 12476
2004-02-28 04:27:17.235172 419 20 17.46 40.9055 150.88 3.09333 1077942437 12476
2004-02-28 04:28:17.159546 421 20 17.4502 40.9392 150.88 3.09333 1077942497 12476
2004-02-28 04:28:46.399948 422 20 17.46 40.9392 150.88 3.09333 1077942526 12476
2004-02-28 04:29:17.171065 423 20 17.4404 40.973 150.88 3.10953 1077942557 12476
2004-02-28 04:29:46.677444 424 20 17.4404 40.9392 150.88 3.10953 1077942586 12476
2004-02-28 04:30:47.049083 426 20 17.4796 40.9055 150.88 3.09333 1077942647 12476
2004-02-28 04:32:16.675778 429 20 17.4306 40.9392 150.88 3.09333 1077942736 12476
2004-02-28 04:33:16.906337 431 20 17.4404 40.9055 150.88 3.09333 1077942796 12476
2004-02-28 04:34:16.562376 433 20 17.4208 40.973 150.88 3.09333 1077942856 12476
2004-02-28 04:34:47.047512 434 20 17.4012 41.0404 150.88 3.10953 1077942887 12476
2004-02-28 04:35:17.06271 435 20 17.4012 40.973 150.88 3.10953 1077942917 12476
2004-02-28 04:35:46.29591 436 20 17.4012 40.973 150.88 3.10953 1077942946 12476
2004-02-28 04:36:46.549987 438 20 17.4012 41.0067 150.88 3.10953 1077943006 12476
2004-02-28 04:37:46.470146 440 20 17.3816 41.0404 150.88 3.09333 1077943066 12476
2004-02-28 04:38:46.780637 442 20 17.3914 41.0404 150.88 3.09333 1077943126 12476
2004-02-28 04:39:16.917108 443 20 17.3522 41.1078 150.88 3.10953 1077943156 12476
2004-02-28 04:41:16.318217 447 20 17.4208 40.9055 150.88 3.12589 1077943276 12476
2004-02-28 04:42:16.53972 449 20 17.3326 41.1078 150.88 3.09333 1077943336 12476
2004-02-28 04:42:46.39418 450 20 17.3424 41.1078 150.88 3.10953 1077943366 12476
2004-02-28 04:43:17.018214 451 20 17.362000000000002 41.0404 150.88 3.09333 1077943397 12476
2004-02-28 04:43:46.881023 452 20 17.362000000000002 41.0404 150.88 3.09333 1077943426 12476
2004-02-28 04:44:16.332255 453 20 17.3522 41.0404 150.88 3.10953 1077943456 12476
2004-02-28 04:44:47.050216 454 20 17.3326 41.0404 150.88 3.10953 1077943487 12476
2004-02-28 04:46:16.8355 457 20 17.313 41.1078 150.88 3.09333 1077943576 12476
2004-02-28 04:46:46.814233 458 20 17.2934 41.1751 150.88 3.09333 1077943606 12476
2004-02-28 04:49:17.114144 463 20 17.313 41.1078 150.88 3.09333 1077943757 12476
2004-02-28 04:49:47.136639 464 20 17.3032 41.1078 150.88 3.09333 1077943787 12476
2004-02-28 04:50:16.92545 465 20 17.3032 41.1078 150.88 3.10953 1077943816 12476
2004-02-28 04:50:47.094541 466 20 17.264 41.1751 150.88 3.09333 1077943847 12476
2004-02-28 04:51:46.942057 468 20 17.3032 41.1078 150.88 3.09333 1077943906 12476
2004-02-28 04:52:16.658871 469 20 17.3032 41.0404 150.88 3.12589 1077943936 12476
2004-02-28 04:53:17.110858 471 20 17.313 41.0404 150.88 3.09333 1077943997 12476
2004-02-28 04:53:47.102932 472 20 17.362000000000002 40.973 150.88 3.09333 1077944027 12476
2004-02-28 04:54:17.174619 473 20 17.362000000000002 40.973 150.88 3.09333 1077944057 12476
2004-02-28 04:54:47.573806 474 20 17.3718 40.9055 150.88 3.10953 1077944087 12476
2004-02-28 04:55:16.964813 475 20 17.3228 41.0067 150.88 3.09333 1077944116 12476
2004-02-28 04:56:17.410793 477 20 17.2836 41.1078 150.88 3.09333 1077944177 12476
2004-02-28 04:58:16.470775 481 20 17.2738 41.1078 150.88 3.10953 1077944296 12476
2004-02-28 04:59:16.534542 483 20 17.2738 41.1078 150.88 3.10953 1077944356 12476
2004-02-28 04:59:47.29438 484 20 17.264 41.1414 150.88 3.10953 1077944387 12476
2004-02-28 05:00:16.607173 485 20 17.2444 41.1751 150.88 3.09333 1077944416 12476
2004-02-28 05:01:47.138118 488 20 17.2542 41.1414 150.88 3.09333 1077944507 12476
2004-02-28 05:02:47.015654 490 20 17.264 41.1414 150.88 3.09333 1077944567 12476
2004-02-28 05:03:16.642012 491 20 17.2836 41.0404 150.88 3.09333 1077944596 12476
2004-02-28 05:03:46.815652 492 20 17.3032 41.0404 150.88 3.09333 1077944626 12476
2004-02-28 05:04:17.156675 493 20 17.2542 41.1414 150.88 3.10953 1077944657 12476
2004-02-28 05:04:46.563591 494 20 17.2052 41.2425 150.88 3.09333 1077944686 12476
2004-02-28 05:05:46.787505 496 20 17.2052 41.2425 150.88 3.09333 1077944746 12476
2004-02-28 05:06:16.688993 497 20 17.215 41.1751 150.88 3.09333 1077944776 12476
2004-02-28 05:06:46.280145 498 20 17.2346 41.1751 150.88 3.09333 1077944806 12476
2004-02-28 05:07:16.278872 499 20 17.2248 41.1751 150.88 3.09333 1077944836 12476
2004-02-28 05:07:47.082978 500 20 17.2052 41.2088 150.88 3.09333 1077944867 12476
2004-02-28 05:08:16.435878 501 20 17.2052 41.2088 150.88 3.09333 1077944896 12476
2004-02-28 05:08:46.802604 502 20 17.2052 41.2088 150.88 3.10953 1077944926 12476
2004-02-28 05:09:47.044538 504 20 17.2052 41.2088 150.88 3.09333 1077944987 12476
2004-02-28 05:10:47.295551 506 20 17.2052 41.1751 150.88 3.09333 1077945047 12476
2004-02-28 05:12:17.039003 509 20 17.2052 41.2425 150.88 3.09333 1077945137 12476
2004-02-28 05:13:16.292757 511 20 17.1856 41.2425 150.88 3.09333 1077945196 12476
2004-02-28 05:13:46.458064 512 20 17.1758 41.2761 150.88 3.09333 1077945226 12476
2004-02-28 05:14:17.253729 513 20 17.1464 41.3098 150.88 3.09333 1077945257 12476
2004-02-28 05:14:46.504561 514 20 17.1268 41.3771 150.88 3.09333 1077945286 12476
