moteid year month day hour minute second time_seconds ambient_temp surface_temp rel_humidity rain_meter
9 2007 9 15 1 14 40 1189811680 6.2 5.6 88.74700000000001 0.0
9 2007 9 15 1 16 40 1189811800 6.17 5.037 88.62899999999999 0.0
9 2007 9 15 1 18 40 1189811920 6.12 4.725 88.529 0.0
9 2007 9 15 1 20 40 1189812040 6.08 4.475 88.51899999999999 0.0
9 2007 9 15 1 22 40 1189812160 5.92 4.537 88.478 0.0
9 2007 9 15 1 24 40 1189812280 5.98 4.6 88.493 0.0
9 2007 9 15 1 26 40 1189812400 6.02 5.037 88.50399999999999 0.0
9 2007 9 15 1 28 40 1189812520 6.02 5.6 88.52600000000001 0.0
9 2007 9 15 1 30 40 1189812640 6.1 6.037000000000001 88.546 0.0
9 2007 9 15 1 32 40 1189812760 6.08 6.287000000000001 88.541 0.0
9 2007 9 15 1 34 40 1189812880 6.12 6.6 88.573 0.0
9 2007 9 15 1 36 40 1189813000 6.1 6.537000000000001 88.568 0.0
9 2007 9 15 1 38 40 1189813120 6.18 6.85 88.61 0.0
9 2007 9 15 1 40 40 1189813240 6.22 6.85 88.64200000000001 0.0
9 2007 9 15 1 42 40 1189813360 6.25 6.912000000000001 88.694 0.0
9 2007 9 15 1 44 40 1189813480 6.26 6.6 88.74 0.0
9 2007 9 15 1 46 40 1189813600 6.22 6.475 88.774 0.0
9 2007 9 15 1 48 40 1189813720 6.21 6.412000000000001 88.815 0.0
9 2007 9 15 1 50 40 1189813840 6.18 6.35 88.851 0.0
9 2007 9 15 1 52 40 1189813960 6.18 6.537000000000001 88.895 0.0
9 2007 9 15 1 54 40 1189814080 6.22 6.6 88.949 0.0
9 2007 9 15 1 56 40 1189814200 6.22 6.537000000000001 88.949 0.0
9 2007 9 15 1 58 40 1189814320 6.19 6.6 88.963 0.0
9 2007 9 15 2 0 40 1189814440 6.22 6.725 88.992 0.0
9 2007 9 15 2 2 40 1189814560 6.22 6.725 88.992 0.0
9 2007 9 15 2 4 39 1189814679 6.24 6.912000000000001 88.99700000000001 0.0
9 2007 9 15 2 6 39 1189814799 6.25 7.037000000000001 89.022 0.0
9 2007 9 15 2 8 39 1189814919 6.28 6.85 89.029 0.0
9 2007 9 15 2 10 39 1189815039 6.37 6.85 88.943 0.0
9 2007 9 15 2 12 40 1189815160 6.31 6.85 88.928 0.0
9 2007 9 15 2 14 40 1189815280 6.28 6.6 89.008 0.0
9 2007 9 15 2 16 40 1189815400 6.24 6.787000000000001 89.085 0.0
9 2007 9 15 2 18 39 1189815519 6.23 6.725 89.169 0.0
9 2007 9 15 2 20 39 1189815639 6.24 6.6 89.259 0.0
9 2007 9 15 2 22 39 1189815759 6.24 6.537000000000001 89.39 0.0
9 2007 9 15 2 24 39 1189815879 6.28 6.787000000000001 89.48700000000001 0.0
9 2007 9 15 2 26 39 1189815999 6.24 6.85 89.60700000000001 0.0
9 2007 9 15 2 28 40 1189816120 6.24 6.912000000000001 89.694 0.0
9 2007 9 15 2 30 40 1189816240 6.21 6.975 89.772 0.0
9 2007 9 15 2 32 40 1189816360 6.17 6.787000000000001 89.87 0.0
9 2007 9 15 2 34 40 1189816480 6.1 6.85 89.98200000000001 0.0
9 2007 9 15 2 36 40 1189816600 6.08 6.85 90.084 0.0
9 2007 9 15 2 38 40 1189816720 6.1 6.912000000000001 90.133 0.0
9 2007 9 15 2 40 40 1189816840 6.06 6.975 90.18700000000001 0.0
9 2007 9 15 2 42 40 1189816960 6.06 7.037000000000001 90.251 0.0
9 2007 9 15 2 44 40 1189817080 6.06 6.912000000000001 90.294 0.0
9 2007 9 15 2 46 40 1189817200 6.06 7.1 90.359 0.0
9 2007 9 15 2 48 40 1189817320 6.02 7.037000000000001 90.413 0.0
9 2007 9 15 2 50 40 1189817440 5.96 6.975 90.48299999999999 0.0
9 2007 9 15 2 52 40 1189817560 5.93 6.787000000000001 90.539 0.0
9 2007 9 15 2 54 40 1189817680 5.9 6.725 90.596 0.0
9 2007 9 15 2 56 40 1189817800 5.92 6.912000000000001 90.64399999999999 0.0
9 2007 9 15 2 58 40 1189817920 5.9 6.725 90.70200000000001 0.0
9 2007 9 15 3 0 40 1189818040 5.9 6.35 90.745 0.0
9 2007 9 15 3 2 40 1189818160 5.92 6.162000000000001 90.79299999999999 0.0
9 2007 9 15 3 4 40 1189818280 5.88 5.85 90.84700000000001 0.0
9 2007 9 15 3 6 40 1189818400 5.86 6.225 90.884 0.0
9 2007 9 15 3 8 39 1189818519 5.88 6.662000000000001 90.91 0.0
9 2007 9 15 3 10 39 1189818639 5.89 6.725 90.956 0.0
9 2007 9 15 3 10 40 1189818640 5.89 6.725 90.956 0.0
9 2007 9 15 3 12 40 1189818760 5.92 6.85 90.985 0.0
9 2007 9 15 3 14 40 1189818880 5.9 6.975 91.022 0.0
9 2007 9 15 3 16 39 1189818999 6.0 6.912000000000001 91.04799999999999 0.0
9 2007 9 15 3 18 39 1189819119 5.92 6.85 91.07 0.0
9 2007 9 15 3 20 39 1189819239 5.92 7.037000000000001 91.09100000000001 0.0
9 2007 9 15 3 22 39 1189819359 5.94 7.037000000000001 91.118 0.0
9 2007 9 15 3 24 39 1189819479 5.98 7.037000000000001 91.12799999999999 0.0
9 2007 9 15 3 26 39 1189819599 5.89 7.037000000000001 91.147 0.0
9 2007 9 15 3 28 40 1189819720 5.78 6.725 91.20299999999999 0.0
9 2007 9 15 3 30 40 1189819840 5.76 6.85 91.219 0.0
9 2007 9 15 3 32 40 1189819960 5.83 6.85 91.258 0.0
9 2007 9 15 3 34 39 1189820079 5.74 6.787000000000001 91.277 0.0
9 2007 9 15 3 36 39 1189820199 5.74 6.787000000000001 91.32 0.0
9 2007 9 15 3 38 40 1189820320 5.74 6.787000000000001 91.36200000000001 0.0
9 2007 9 15 3 40 40 1189820440 5.74 6.85 91.404 0.0
9 2007 9 15 3 42 40 1189820560 5.78 7.037000000000001 91.45700000000001 0.0
9 2007 9 15 3 44 39 1189820679 5.76 6.912000000000001 91.473 0.0
9 2007 9 15 3 46 39 1189820799 5.74 6.975 91.48899999999999 0.0
9 2007 9 15 3 48 40 1189820920 5.78 6.85 91.541 0.0
9 2007 9 15 3 50 40 1189821040 5.75 7.037000000000001 91.555 0.0
9 2007 9 15 3 52 40 1189821160 5.74 6.975 91.594 0.0
9 2007 9 15 3 54 39 1189821279 5.79 7.037000000000001 91.62899999999999 0.0
9 2007 9 15 3 56 39 1189821399 5.82 7.162000000000001 91.679 0.0
9 2007 9 15 3 58 39 1189821519 5.78 7.1 91.689 0.0
9 2007 9 15 4 0 39 1189821639 5.78 7.037000000000001 91.71 0.0
9 2007 9 15 4 2 39 1189821759 5.8 7.037000000000001 91.758 0.0
9 2007 9 15 4 4 39 1189821879 5.78 6.975 91.75200000000001 0.0
9 2007 9 15 4 6 39 1189821999 5.76 7.037000000000001 91.789 0.0
9 2007 9 15 4 8 39 1189822119 5.78 7.037000000000001 91.816 0.0
9 2007 9 15 4 10 39 1189822239 5.76 6.975 91.852 0.0
9 2007 9 15 4 12 39 1189822359 5.74 7.1 91.868 0.0
9 2007 9 15 4 14 39 1189822479 5.8 7.037000000000001 91.905 0.0
9 2007 9 15 4 16 39 1189822599 5.74 7.037000000000001 91.91 0.0
9 2007 9 15 4 18 39 1189822719 5.74 7.037000000000001 91.95200000000001 0.0
9 2007 9 15 4 20 39 1189822839 5.71 6.725 91.986 0.0
9 2007 9 15 4 22 39 1189822959 5.64 6.912000000000001 92.009 0.0
9 2007 9 15 4 24 39 1189823079 5.62 6.975 92.025 0.0
9 2007 9 15 4 26 39 1189823199 5.6 6.725 92.08200000000001 0.0
9 2007 9 15 4 28 39 1189823319 5.59 6.662000000000001 92.12200000000001 0.0
9 2007 9 15 4 30 39 1189823439 5.7 6.975 92.15100000000001 0.0
9 2007 9 15 4 32 39 1189823559 5.65 6.912000000000001 92.15899999999999 0.0
9 2007 9 15 4 34 39 1189823679 5.52 6.85 92.228 0.0
9 2007 9 15 4 36 39 1189823799 5.6 6.85 92.25 0.0
9 2007 9 15 4 38 39 1189823919 5.61 6.85 92.294 0.0
9 2007 9 15 4 40 39 1189824039 5.64 6.6 92.302 0.0
9 2007 9 15 4 42 39 1189824159 5.59 6.725 92.331 0.0
9 2007 9 15 4 44 39 1189824279 5.59 6.85 92.37200000000001 0.0
9 2007 9 15 4 46 39 1189824399 5.6 6.725 92.396 0.0
9 2007 9 15 4 48 40 1189824520 5.68 6.85 92.43799999999999 0.0
9 2007 9 15 4 50 40 1189824640 5.61 6.912000000000001 92.461 0.0
9 2007 9 15 4 52 39 1189824759 5.64 6.912000000000001 92.469 0.0
9 2007 9 15 4 54 39 1189824879 5.62 6.85 92.505 0.0
9 2007 9 15 4 56 39 1189824999 5.66 6.725 92.55799999999999 0.0
9 2007 9 15 4 58 39 1189825119 5.54 6.6 92.588 0.0
9 2007 9 15 5 0 39 1189825239 5.57 6.6 92.596 0.0
9 2007 9 15 5 2 39 1189825359 5.54 6.6 92.609 0.0
9 2007 9 15 5 4 39 1189825479 5.57 6.662000000000001 92.63799999999999 0.0
9 2007 9 15 5 6 39 1189825599 5.48 6.537000000000001 92.634 0.0
9 2007 9 15 5 8 39 1189825719 5.5 6.35 92.681 0.0
9 2007 9 15 5 10 39 1189825839 5.49 6.475 92.72 0.0
9 2007 9 15 5 12 39 1189825959 5.46 6.225 92.712 0.0
9 2007 9 15 5 14 39 1189826079 5.4 6.287000000000001 92.71600000000001 0.0
9 2007 9 15 5 16 39 1189826199 5.46 6.412000000000001 92.75399999999999 0.0
9 2007 9 15 5 18 39 1189826319 5.47 6.225 92.756 0.0
9 2007 9 15 5 20 39 1189826439 5.53 6.662000000000001 92.772 0.0
9 2007 9 15 5 22 39 1189826559 5.46 6.412000000000001 92.75399999999999 0.0
9 2007 9 15 5 24 39 1189826679 5.5 6.475 92.806 0.0
9 2007 9 15 5 26 39 1189826799 5.53 6.662000000000001 92.814 0.0
9 2007 9 15 5 28 39 1189826919 5.46 6.537000000000001 92.836 0.0
9 2007 9 15 5 30 39 1189827039 5.44 6.475 92.831 0.0
9 2007 9 15 5 32 39 1189827159 5.48 6.412000000000001 92.84200000000001 0.0
9 2007 9 15 5 34 39 1189827279 5.37 6.287000000000001 92.853 0.0
9 2007 9 15 5 36 39 1189827399 5.4 6.475 92.86200000000001 0.0
9 2007 9 15 5 38 39 1189827519 5.4 6.537000000000001 92.86200000000001 0.0
9 2007 9 15 5 40 39 1189827639 5.44 6.35 92.87200000000001 0.0
9 2007 9 15 5 42 39 1189827759 5.44 6.662000000000001 92.89299999999999 0.0
9 2007 9 15 5 44 39 1189827879 5.34 6.537000000000001 92.887 0.0
9 2007 9 15 5 46 39 1189827999 5.4 6.6 92.90299999999999 0.0
9 2007 9 15 5 48 39 1189828119 5.46 6.725 92.919 0.0
9 2007 9 15 5 50 39 1189828239 5.46 6.475 92.919 0.0
9 2007 9 15 5 52 39 1189828359 5.42 6.537000000000001 92.95 0.0
9 2007 9 15 5 54 39 1189828479 5.26 6.475 92.927 0.0
9 2007 9 15 5 56 39 1189828599 5.28 6.6 92.93299999999999 0.0
9 2007 9 15 5 58 39 1189828719 5.4 6.6 92.944 0.0
9 2007 9 15 6 0 39 1189828839 5.45 6.725 92.979 0.0
9 2007 9 15 6 2 39 1189828959 5.38 6.662000000000001 92.98 0.0
9 2007 9 15 6 4 39 1189829079 5.5 6.725 92.992 0.0
9 2007 9 15 6 6 39 1189829199 5.43 6.537000000000001 92.994 0.0
9 2007 9 15 6 8 39 1189829319 5.45 6.475 92.999 0.0
9 2007 9 15 6 10 39 1189829439 5.36 6.162000000000001 93.016 0.0
9 2007 9 15 6 12 39 1189829559 5.31 6.1 93.00299999999999 0.0
9 2007 9 15 6 14 40 1189829680 5.28 5.975 93.036 0.0
9 2007 9 15 6 16 40 1189829800 5.3 6.225 93.021 0.0
9 2007 9 15 6 18 39 1189829919 5.27 6.1 93.03299999999999 0.0
9 2007 9 15 6 20 39 1189830039 5.28 6.225 93.036 0.0
9 2007 9 15 6 22 39 1189830159 5.3 6.162000000000001 93.041 0.0
9 2007 9 15 6 24 39 1189830279 5.3 6.225 93.041 0.0
9 2007 9 15 6 26 39 1189830399 5.34 6.35 93.052 0.0
9 2007 9 15 6 28 39 1189830519 5.32 6.287000000000001 93.088 0.0
9 2007 9 15 6 30 39 1189830639 5.38 6.475 93.06299999999999 0.0
9 2007 9 15 6 32 39 1189830759 5.26 6.412000000000001 93.072 0.0
9 2007 9 15 6 34 39 1189830879 5.26 6.412000000000001 93.072 0.0
9 2007 9 15 6 36 39 1189830999 5.27 6.35 93.074 0.0
9 2007 9 15 6 38 39 1189831119 5.26 6.225 93.09200000000001 0.0
9 2007 9 15 6 40 39 1189831239 5.26 6.1 93.113 0.0
9 2007 9 15 6 42 39 1189831359 5.18 5.912000000000001 93.09100000000001 0.0
9 2007 9 15 6 44 39 1189831479 5.16 6.1 93.086 0.0
9 2007 9 15 6 46 39 1189831599 5.11 6.162000000000001 93.09299999999999 0.0
9 2007 9 15 6 48 39 1189831719 5.06 6.162000000000001 93.1 0.0
9 2007 9 15 6 50 39 1189831839 5.09 6.35 93.10799999999999 0.0
9 2007 9 15 6 52 39 1189831959 5.18 6.6 93.11200000000001 0.0
9 2007 9 15 6 54 39 1189832079 5.18 6.475 93.11200000000001 0.0
9 2007 9 15 6 56 39 1189832199 5.2 6.412000000000001 93.13799999999999 0.0
9 2007 9 15 6 58 39 1189832319 5.18 6.537000000000001 93.11200000000001 0.0
9 2007 9 15 7 0 39 1189832439 5.23 6.6 93.125 0.0
9 2007 9 15 7 2 39 1189832559 5.22 6.412000000000001 93.14299999999999 0.0
9 2007 9 15 7 4 39 1189832679 5.16 6.412000000000001 93.12700000000001 0.0
9 2007 9 15 7 6 39 1189832799 5.2 6.725 93.13799999999999 0.0
9 2007 9 15 7 8 39 1189832919 5.17 6.287000000000001 93.13 0.0
9 2007 9 15 7 10 39 1189833039 5.18 5.725 93.132 0.0
9 2007 9 15 7 12 39 1189833159 5.15 5.35 93.165 0.0
9 2007 9 15 7 14 39 1189833279 5.11 5.35 93.154 0.0
9 2007 9 15 7 16 39 1189833399 5.09 5.475 93.149 0.0
9 2007 9 15 7 18 39 1189833519 5.1 5.725 93.152 0.0
9 2007 9 15 7 20 39 1189833639 4.94 5.787000000000001 93.149 0.0
9 2007 9 15 7 22 39 1189833759 4.98 6.162000000000001 93.16 0.0
9 2007 9 15 7 24 39 1189833879 4.99 6.412000000000001 93.163 0.0
9 2007 9 15 7 26 39 1189833999 4.92 6.287000000000001 93.14399999999999 0.0
9 2007 9 15 7 28 39 1189834119 4.87 6.1 93.13 0.0
9 2007 9 15 7 30 39 1189834239 5.12 6.287000000000001 93.15700000000001 0.0
9 2007 9 15 7 32 38 1189834358 5.08 6.287000000000001 93.146 0.0
9 2007 9 15 7 34 39 1189834479 5.1 6.6 93.152 0.0
9 2007 9 15 7 36 39 1189834599 5.2 6.725 93.179 0.0
9 2007 9 15 7 38 39 1189834719 5.24 6.537000000000001 93.169 0.0
9 2007 9 15 7 40 39 1189834839 5.23 6.85 93.166 0.0
9 2007 9 15 7 42 38 1189834958 5.22 6.412000000000001 93.184 0.0
9 2007 9 15 7 44 38 1189835078 5.22 6.35 93.184 0.0
9 2007 9 15 7 46 39 1189835199 5.18 6.1 93.17399999999999 0.0
9 2007 9 15 7 48 38 1189835318 5.2 6.1 93.179 0.0
9 2007 9 15 7 50 38 1189835438 5.14 5.975 93.163 0.0
9 2007 9 15 7 52 38 1189835558 4.98 6.1 93.16 0.0
9 2007 9 15 7 54 38 1189835678 5.06 6.1 93.162 0.0
9 2007 9 15 7 56 38 1189835798 5.08 6.225 93.146 0.0
9 2007 9 15 7 58 38 1189835918 5.09 6.287000000000001 93.149 0.0
9 2007 9 15 8 0 38 1189836038 5.14 6.412000000000001 93.163 0.0
9 2007 9 15 8 2 38 1189836158 5.02 6.6 93.13 0.0
9 2007 9 15 8 4 38 1189836278 5.08 6.85 93.146 0.0
9 2007 9 15 8 6 38 1189836398 5.07 6.85 93.12299999999999 0.0
9 2007 9 15 8 8 38 1189836518 5.02 6.725 93.13 0.0
9 2007 9 15 8 10 38 1189836638 5.07 6.725 93.14399999999999 0.0
9 2007 9 15 8 12 38 1189836758 5.0 6.35 93.125 0.0
9 2007 9 15 8 14 38 1189836878 4.97 6.162000000000001 93.075 0.0
9 2007 9 15 8 16 38 1189836998 4.86 6.1 93.066 0.0
9 2007 9 15 8 18 38 1189837118 4.98 6.162000000000001 93.09899999999999 0.0
9 2007 9 15 8 20 38 1189837238 4.86 6.287000000000001 93.066 0.0
9 2007 9 15 8 22 38 1189837358 4.87 6.1 93.007 0.0
9 2007 9 15 8 24 38 1189837478 4.88 6.162000000000001 93.01 0.0
9 2007 9 15 8 26 38 1189837598 5.19 6.037000000000001 93.094 0.0
9 2007 9 15 8 28 38 1189837718 5.19 5.85 93.053 0.0
9 2007 9 15 8 30 38 1189837838 5.17 5.912000000000001 93.04700000000001 0.0
9 2007 9 15 8 32 38 1189837958 5.13 5.787000000000001 93.016 0.0
9 2007 9 15 8 34 38 1189838078 5.13 5.662000000000001 92.995 0.0
9 2007 9 15 8 36 38 1189838198 5.13 5.6 92.995 0.0
9 2007 9 15 8 38 38 1189838318 5.1 5.475 92.98700000000001 0.0
9 2007 9 15 8 40 38 1189838438 5.06 5.35 92.956 0.0
9 2007 9 15 8 42 38 1189838558 5.05 5.1 92.932 0.0
9 2007 9 15 8 44 38 1189838678 5.04 5.1 92.93 0.0
9 2007 9 15 8 46 38 1189838798 4.99 4.912 92.875 0.0
9 2007 9 15 8 48 38 1189838918 4.98 4.85 92.851 0.0
9 2007 9 15 8 50 38 1189839038 4.9 4.725 92.85 0.0
9 2007 9 15 8 52 38 1189839158 4.91 4.35 92.81200000000001 0.0
9 2007 9 15 8 54 38 1189839278 4.91 4.475 92.77 0.0
9 2007 9 15 8 56 38 1189839398 4.88 4.537 92.762 0.0
9 2007 9 15 8 58 38 1189839518 4.85 4.537 92.713 0.0
9 2007 9 15 9 0 38 1189839638 4.8 4.412 92.699 0.0
9 2007 9 15 9 2 38 1189839758 4.84 4.662 92.669 0.0
9 2007 9 15 9 4 38 1189839878 4.84 4.662 92.62700000000001 0.0
9 2007 9 15 9 6 38 1189839998 4.86 4.6 92.59100000000001 0.0
9 2007 9 15 9 8 38 1189840118 4.95 4.787 92.574 0.0
9 2007 9 15 9 10 38 1189840238 5.08 4.787 92.506 0.0
9 2007 9 15 9 12 38 1189840358 5.18 4.975 92.45 0.0
9 2007 9 15 9 14 38 1189840478 5.22 4.725 92.336 0.0
9 2007 9 15 9 16 38 1189840598 5.21 4.85 92.145 0.0
9 2007 9 15 9 18 38 1189840718 5.26 4.787 91.90799999999999 0.0
9 2007 9 15 9 20 38 1189840838 5.31 4.225 91.62700000000001 0.0
9 2007 9 15 9 22 38 1189840958 5.32 4.225 91.29299999999999 0.0
9 2007 9 15 9 24 38 1189841078 5.31 4.162 90.846 0.0
9 2007 9 15 9 26 38 1189841198 5.38 4.225 90.289 0.0
9 2007 9 15 9 28 38 1189841318 5.46 4.412 89.493 0.0
9 2007 9 15 9 30 38 1189841438 5.52 4.35 88.333 0.0
9 2007 9 15 9 32 38 1189841558 5.64 4.6 86.704 0.0
9 2007 9 15 9 34 38 1189841678 5.8 4.662 84.96 0.0
9 2007 9 15 9 36 38 1189841798 5.86 4.6 83.086 0.0
9 2007 9 15 9 38 38 1189841918 5.92 4.662 82.165 0.0
9 2007 9 15 9 40 38 1189842038 5.94 4.475 81.344 0.0
9 2007 9 15 9 42 38 1189842158 6.0 4.537 81.57 0.0
9 2007 9 15 9 44 38 1189842278 5.95 4.412 81.582 0.0
9 2007 9 15 9 46 38 1189842398 6.06 4.537 80.967 0.0
9 2007 9 15 9 48 38 1189842518 6.1 4.6 80.499 0.0
9 2007 9 15 9 50 38 1189842638 6.1 4.537 80.834 0.0
9 2007 9 15 9 52 38 1189842758 6.14 4.475 80.317 0.0
9 2007 9 15 9 54 38 1189842878 6.18 4.662 80.374 0.0
9 2007 9 15 9 56 38 1189842998 6.18 4.475 79.653 0.0
9 2007 9 15 9 58 38 1189843118 6.22 4.475 79.806 0.0
9 2007 9 15 10 0 38 1189843238 6.2 4.537 80.043 0.0
9 2007 9 15 10 2 38 1189843358 6.06 4.412 80.49 0.0
9 2007 9 15 10 4 38 1189843478 6.09 4.475 80.09 0.0
9 2007 9 15 10 6 38 1189843598 6.24 4.537 80.05199999999999 0.0
9 2007 9 15 10 8 38 1189843718 6.14 4.725 79.499 0.0
9 2007 9 15 10 10 38 1189843838 6.18 4.725 79.315 0.0
9 2007 9 15 10 12 38 1189843958 6.2 4.787 79.247 0.0
9 2007 9 15 10 14 38 1189844078 6.27 4.787 78.995 0.0
9 2007 9 15 10 16 38 1189844198 6.42 4.725 78.566 0.0
9 2007 9 15 10 18 38 1189844318 6.38 4.662 78.801 0.0
9 2007 9 15 10 20 38 1189844438 6.32 4.6 79.031 0.0
9 2007 9 15 10 22 38 1189844558 6.48 4.787 78.335 0.0
9 2007 9 15 10 24 38 1189844678 6.52 4.787 78.24600000000001 0.0
9 2007 9 15 10 26 38 1189844798 6.45 4.85 78.646 0.0
9 2007 9 15 10 28 38 1189844918 6.48 4.85 77.648 0.0
9 2007 9 15 10 30 38 1189845038 6.52 4.912 77.755 0.0
9 2007 9 15 10 32 38 1189845158 6.64 4.787 78.59 0.0
9 2007 9 15 10 34 38 1189845278 6.72 4.787 78.117 0.0
9 2007 9 15 10 36 38 1189845398 7.07 5.225 76.734 0.0
9 2007 9 15 10 38 38 1189845518 6.76 5.1 78.665 0.0
9 2007 9 15 10 40 38 1189845638 6.8 5.1 76.702 0.0
9 2007 9 15 10 42 38 1189845758 7.18 5.1 78.217 0.0
9 2007 9 15 10 44 38 1189845878 7.02 5.225 76.374 0.0
9 2007 9 15 10 46 38 1189845998 7.19 5.225 75.759 0.0
9 2007 9 15 10 48 38 1189846118 7.21 5.35 76.589 0.0
9 2007 9 15 10 50 38 1189846238 7.34 5.475 75.564 0.0
9 2007 9 15 10 52 38 1189846358 7.29 5.412000000000001 74.439 0.0
9 2007 9 15 10 54 38 1189846478 7.64 5.475 75.525 0.0
9 2007 9 15 10 56 38 1189846598 7.2 5.35 75.484 0.0
9 2007 9 15 10 58 38 1189846718 7.2 5.35 74.777 0.0
9 2007 9 15 11 0 38 1189846838 7.36 5.225 75.97 0.0
9 2007 9 15 11 2 38 1189846958 7.58 5.475 75.664 0.0
9 2007 9 15 11 4 38 1189847078 7.5 5.412000000000001 74.686 0.0
9 2007 9 15 11 6 38 1189847198 7.35 5.225 75.641 0.0
9 2007 9 15 11 8 38 1189847318 7.78 5.6 73.773 0.0
9 2007 9 15 11 10 38 1189847438 7.8 5.787000000000001 71.027 0.0
9 2007 9 15 11 12 38 1189847558 7.98 8.6 70.536 0.0
9 2007 9 15 11 14 38 1189847678 7.76 12.85 71.543 0.0
9 2007 9 15 11 16 38 1189847798 8.36 13.912 65.877 0.0
9 2007 9 15 11 18 38 1189847918 8.12 15.162 68.676 0.0
9 2007 9 15 11 20 38 1189848038 8.67 15.35 68.94 0.0
9 2007 9 15 11 22 38 1189848158 8.52 15.787 69.473 0.0
9 2007 9 15 11 24 38 1189848278 9.04 16.163 71.242 0.0
9 2007 9 15 11 26 38 1189848398 8.52 15.912 66.043 0.0
9 2007 9 15 11 28 38 1189848518 8.9 16.6 67.663 0.0
9 2007 9 15 11 30 38 1189848638 9.08 16.475 68.452 0.0
9 2007 9 15 11 32 38 1189848758 9.31 16.6 67.439 0.0
9 2007 9 15 11 34 38 1189848878 9.12 17.538 65.628 0.0
9 2007 9 15 11 36 38 1189848998 9.28 17.6 67.02600000000001 0.0
9 2007 9 15 11 38 38 1189849118 9.12 16.913 66.861 0.0
9 2007 9 15 11 40 38 1189849238 8.61 16.6 65.976 0.0
9 2007 9 15 11 42 38 1189849358 9.02 17.975 64.255 0.0
9 2007 9 15 11 44 38 1189849478 9.24 17.913 64.071 0.0
9 2007 9 15 11 46 38 1189849598 8.85 17.663 63.501999999999995 0.0
9 2007 9 15 11 48 38 1189849718 9.55 18.788 65.124 0.0
9 2007 9 15 11 50 38 1189849838 9.37 18.538 65.258 0.0
9 2007 9 15 11 52 38 1189849958 9.88 18.975 65.956 0.0
9 2007 9 15 11 54 38 1189850078 9.81 19.1 65.059 0.0
9 2007 9 15 11 56 38 1189850198 9.54 19.1 63.56399999999999 0.0
9 2007 9 15 11 58 38 1189850318 9.66 19.1 62.658 0.0
9 2007 9 15 12 0 38 1189850438 9.56 19.35 63.091 0.0
9 2007 9 15 12 2 38 1189850558 9.54 19.788 61.306999999999995 0.0
9 2007 9 15 12 4 38 1189850678 9.93 19.788 62.506 0.0
9 2007 9 15 12 6 38 1189850798 9.42 20.35 60.888999999999996 0.0
9 2007 9 15 12 8 38 1189850918 9.82 20.475 64.00399999999999 0.0
9 2007 9 15 12 10 38 1189851038 9.9 20.913 61.736000000000004 0.0
