moteid year month day hour minute second time_seconds ambient_temp surface_temp rel_humidity rain_meter
7 2007 9 21 10 49 39 1190364579 7.74 13.037 45.544 0.4
7 2007 9 21 10 51 39 1190364699 7.57 13.412 48.031000000000006 0.4
7 2007 9 21 10 53 39 1190364819 7.73 13.6 46.258 0.4
7 2007 9 21 10 55 39 1190364939 7.74 13.725 47.066 0.4
7 2007 9 21 10 57 39 1190365059 7.93 14.037 47.028 0.6
7 2007 9 21 10 59 39 1190365179 7.87 14.225 45.185 0.6
7 2007 9 21 11 1 39 1190365299 7.87 13.912 46.493 0.6
7 2007 9 21 11 3 39 1190365419 7.68 13.85 49.117 0.6
7 2007 9 21 11 5 39 1190365539 8.16 13.412 46.281000000000006 1.8
7 2007 9 21 11 7 39 1190365659 8.26 14.787 46.946000000000005 4.8
7 2007 9 21 11 9 39 1190365779 8.02 14.037 46.357 6.0
7 2007 9 21 11 11 39 1190365899 7.9 14.725 47.364 6.0
7 2007 9 21 11 13 39 1190366019 7.94 14.037 47.308 6.0
7 2007 9 21 11 15 39 1190366139 7.91 14.1 49.239 6.0
7 2007 9 21 11 17 39 1190366259 8.04 14.475 45.955 6.8
7 2007 9 21 11 19 39 1190366379 8.12 15.037 46.245 6.8
7 2007 9 21 11 21 39 1190366499 8.09 15.412 47.358000000000004 7.0
7 2007 9 21 11 23 39 1190366619 8.14 15.725 43.17100000000001 7.6
7 2007 9 21 11 25 39 1190366739 8.23 15.35 45.103 7.6
7 2007 9 21 11 27 39 1190366859 8.2 15.1 45.1 7.6
7 2007 9 21 11 29 39 1190366979 8.38 14.912 47.611000000000004 8.6
7 2007 9 21 11 31 39 1190367099 8.24 13.35 45.261 11.8
7 2007 9 21 11 33 39 1190367219 8.25 14.725 45.981 11.8
7 2007 9 21 11 35 39 1190367339 8.34 15.1 47.358999999999995 11.8
7 2007 9 21 11 37 39 1190367459 8.35 13.975 46.305 13.6
7 2007 9 21 11 39 39 1190367579 8.35 15.662 46.708999999999996 13.6
7 2007 9 21 11 41 39 1190367699 8.35 14.537 44.803999999999995 13.6
7 2007 9 21 11 43 39 1190367819 8.36 16.475 45.62 13.6
7 2007 9 21 11 45 39 1190367939 8.49 16.663 45.542 13.6
7 2007 9 21 11 47 39 1190368059 8.56 16.225 47.418 13.6
7 2007 9 21 11 49 39 1190368179 8.37 15.225 48.78 13.6
7 2007 9 21 11 51 39 1190368299 8.08 15.287 52.44 13.6
7 2007 9 21 11 53 39 1190368419 8.15 15.35 47.705 13.6
7 2007 9 21 11 55 39 1190368539 8.36 15.787 49.053999999999995 13.6
7 2007 9 21 11 57 39 1190368659 8.41 15.912 46.281000000000006 13.6
7 2007 9 21 11 59 39 1190368779 8.59 17.1 46.086000000000006 13.6
7 2007 9 21 12 1 39 1190368899 8.48 16.475 48.917 13.6
7 2007 9 21 12 3 39 1190369019 8.44 17.413 48.973 13.6
7 2007 9 21 12 5 39 1190369139 8.42 16.538 47.152 13.6
7 2007 9 21 12 7 39 1190369259 8.37 16.85 47.177 13.6
7 2007 9 21 12 9 39 1190369379 8.42 17.038 49.153999999999996 13.6
7 2007 9 21 12 11 39 1190369499 8.42 15.475 48.418 13.6
7 2007 9 21 12 13 39 1190369619 8.64 16.538 45.93600000000001 13.6
7 2007 9 21 12 15 39 1190369739 8.71 17.913 46.692 13.6
7 2007 9 21 12 17 39 1190369859 8.88 18.413 44.743 13.6
7 2007 9 21 12 19 39 1190369979 8.84 18.475 46.148 13.6
7 2007 9 21 12 21 39 1190370099 8.84 17.413 44.864 13.6
7 2007 9 21 12 23 39 1190370219 9.42 17.538 45.938 13.6
7 2007 9 21 12 25 39 1190370339 8.85 17.913 48.381 13.6
7 2007 9 21 12 27 39 1190370459 8.74 17.663 49.778 13.6
7 2007 9 21 12 29 39 1190370579 8.61 17.975 48.934 13.6
7 2007 9 21 12 31 40 1190370700 8.88 18.788 46.838 13.6
7 2007 9 21 12 33 40 1190370820 8.74 18.788 49.472 13.6
7 2007 9 21 12 35 40 1190370940 8.84 18.663 46.303999999999995 13.6
7 2007 9 21 12 37 40 1190371060 8.97 18.475 48.211999999999996 13.6
7 2007 9 21 12 39 40 1190371180 8.78 17.85 50.361999999999995 13.6
7 2007 9 21 12 41 40 1190371300 9.0 18.975 49.812 13.6
7 2007 9 21 12 43 40 1190371420 9.11 19.725 46.928999999999995 13.6
7 2007 9 21 12 45 40 1190371540 9.11 19.1 46.836000000000006 13.6
7 2007 9 21 12 47 40 1190371660 9.11 19.413 49.735 13.6
7 2007 9 21 12 49 40 1190371780 9.5 20.163 48.126000000000005 13.6
7 2007 9 21 12 51 39 1190371899 9.17 18.975 46.47 13.6
7 2007 9 21 12 53 39 1190372019 8.98 19.288 47.192 13.8
7 2007 9 21 12 55 39 1190372139 9.06 19.288 48.43899999999999 13.8
7 2007 9 21 12 57 39 1190372259 9.36 19.163 47.861000000000004 13.8
7 2007 9 21 12 59 39 1190372379 9.77 19.163 47.541000000000004 13.8
7 2007 9 21 13 1 39 1190372499 9.64 19.163 48.051 13.8
7 2007 9 21 13 3 38 1190372618 9.08 19.163 49.211000000000006 14.0
7 2007 9 21 13 5 39 1190372739 9.23 19.913 50.178999999999995 14.2
7 2007 9 21 13 7 38 1190372858 9.49 19.538 49.48 14.2
7 2007 9 21 13 9 38 1190372978 9.46 20.038 47.533 14.6
7 2007 9 21 13 11 39 1190373099 9.44 20.35 48.242 14.8
7 2007 9 21 13 13 39 1190373219 10.02 20.788 48.131 15.0
7 2007 9 21 13 15 38 1190373338 9.54 20.475 49.056000000000004 15.0
7 2007 9 21 13 17 39 1190373459 9.48 20.6 46.663999999999994 15.0
7 2007 9 21 13 19 38 1190373578 9.59 20.35 48.755 15.0
7 2007 9 21 13 21 38 1190373698 9.88 21.038 46.995 15.4
7 2007 9 21 13 23 38 1190373818 9.67 20.288 48.426 15.4
7 2007 9 21 13 25 38 1190373938 9.78 20.35 49.641000000000005 15.4
7 2007 9 21 13 27 38 1190374058 9.58 21.038 49.522 15.4
7 2007 9 21 13 29 38 1190374178 9.74 20.975 50.858000000000004 15.6
7 2007 9 21 13 31 38 1190374298 9.98 20.475 51.74100000000001 15.6
7 2007 9 21 13 33 38 1190374418 9.71 21.538 49.57 15.6
7 2007 9 21 13 35 38 1190374538 9.58 19.475 50.47 15.6
7 2007 9 21 13 37 38 1190374658 9.39 19.6 49.833999999999996 15.8
7 2007 9 21 13 39 38 1190374778 9.53 19.288 52.162 15.8
7 2007 9 21 13 41 38 1190374898 9.61 20.725 47.023 15.8
7 2007 9 21 13 43 38 1190375018 9.65 20.225 49.93 15.8
7 2007 9 21 13 45 38 1190375138 9.65 20.913 48.547 15.8
7 2007 9 21 13 47 38 1190375258 9.56 18.788 49.55 15.8
7 2007 9 21 13 49 38 1190375378 9.9 20.975 48.549 15.8
7 2007 9 21 13 51 38 1190375498 9.8 20.975 47.979 15.8
7 2007 9 21 13 53 38 1190375618 9.9 21.1 48.363 15.8
7 2007 9 21 13 55 38 1190375738 10.01 21.85 49.733000000000004 15.8
7 2007 9 21 13 57 38 1190375858 9.89 21.6 49.195 15.8
7 2007 9 21 13 59 38 1190375978 10.51 22.288 49.43 15.8
7 2007 9 21 14 1 38 1190376098 10.08 21.413 48.881 15.8
7 2007 9 21 14 3 38 1190376218 10.23 21.788 47.848 15.8
7 2007 9 21 14 5 38 1190376338 10.24 21.413 47.228 15.8
7 2007 9 21 14 7 38 1190376458 10.02 21.163 48.348 15.8
7 2007 9 21 14 9 38 1190376578 9.94 20.163 47.718 15.8
7 2007 9 21 14 11 38 1190376698 10.38 20.163 47.526 15.8
7 2007 9 21 14 13 38 1190376818 10.14 20.788 46.309 15.8
7 2007 9 21 14 15 38 1190376938 9.96 20.225 49.111999999999995 15.8
7 2007 9 21 14 17 38 1190377058 9.98 20.85 47.568000000000005 15.8
7 2007 9 21 14 19 38 1190377178 9.64 19.288 52.056999999999995 15.8
7 2007 9 21 14 21 38 1190377298 10.6 20.475 49.535 15.8
7 2007 9 21 14 23 38 1190377418 9.87 21.163 49.836999999999996 15.8
7 2007 9 21 14 25 38 1190377538 10.14 20.413 49.105 16.0
7 2007 9 21 14 27 38 1190377658 10.01 21.225 46.949 16.0
7 2007 9 21 14 29 38 1190377778 10.03 19.288 49.028 16.0
7 2007 9 21 14 31 38 1190377898 10.27 20.1 47.325 16.0
7 2007 9 21 14 33 38 1190378018 10.21 20.913 44.586999999999996 16.0
7 2007 9 21 14 35 38 1190378138 10.18 20.913 45.309 16.0
7 2007 9 21 14 37 38 1190378258 10.64 21.6 48.211000000000006 16.0
7 2007 9 21 14 39 38 1190378378 10.28 21.225 44.785 16.0
7 2007 9 21 14 41 38 1190378498 10.76 22.163 46.794 16.0
7 2007 9 21 14 43 38 1190378618 10.58 20.6 47.333 16.0
7 2007 9 21 14 45 38 1190378738 10.32 20.038 47.891000000000005 16.0
7 2007 9 21 14 47 38 1190378858 10.54 19.975 46.95399999999999 16.0
7 2007 9 21 14 49 38 1190378978 10.2 18.788 47.751000000000005 16.0
7 2007 9 21 14 51 38 1190379098 10.21 19.788 49.36 16.0
7 2007 9 21 14 53 38 1190379218 10.38 19.538 47.711999999999996 16.0
7 2007 9 21 14 55 38 1190379338 10.06 18.975 49.525 16.0
7 2007 9 21 14 57 38 1190379458 10.36 19.35 48.887 16.0
7 2007 9 21 14 59 38 1190379578 10.48 20.725 47.445 16.0
7 2007 9 21 15 1 38 1190379698 10.24 18.975 48.778 16.0
7 2007 9 21 15 3 38 1190379818 10.18 19.35 50.062 16.0
7 2007 9 21 15 5 38 1190379938 10.37 18.788 48.548 16.0
7 2007 9 21 15 7 38 1190380058 10.81 20.1 48.108999999999995 16.0
7 2007 9 21 15 9 38 1190380178 10.48 19.538 48.562 16.0
7 2007 9 21 15 11 38 1190380298 10.52 20.6 48.01 16.0
7 2007 9 21 15 13 38 1190380418 10.33 19.913 49.745 16.0
7 2007 9 21 15 15 38 1190380538 10.06 18.413 50.413000000000004 16.0
7 2007 9 21 15 17 38 1190380658 10.24 18.975 47.57 16.0
7 2007 9 21 15 19 38 1190380778 10.38 18.663 47.65 16.0
7 2007 9 21 15 21 38 1190380898 10.16 16.663 48.83 16.0
7 2007 9 21 15 23 38 1190381018 10.16 17.6 49.968 16.0
7 2007 9 21 15 25 38 1190381138 10.29 17.85 50.04600000000001 16.0
7 2007 9 21 15 27 38 1190381258 10.4 18.288 51.07 16.0
7 2007 9 21 15 29 38 1190381378 10.51 18.413 50.871 16.0
7 2007 9 21 15 31 38 1190381498 10.42 18.35 49.849 16.0
7 2007 9 21 15 33 38 1190381618 10.25 18.913 50.56100000000001 16.0
7 2007 9 21 15 35 38 1190381738 10.35 19.475 50.88 16.0
7 2007 9 21 15 37 38 1190381858 10.36 18.788 51.763999999999996 16.0
7 2007 9 21 15 39 38 1190381978 10.16 15.35 49.691 16.0
7 2007 9 21 15 41 38 1190382098 10.12 15.6 51.184 16.0
7 2007 9 21 15 43 38 1190382218 10.23 18.6 53.885 16.0
7 2007 9 21 15 45 38 1190382338 10.22 16.85 51.714 16.0
7 2007 9 21 15 47 38 1190382458 10.26 15.6 48.657 16.0
7 2007 9 21 15 49 38 1190382578 10.18 16.913 51.222 16.0
7 2007 9 21 15 51 38 1190382698 10.19 18.413 52.163999999999994 16.0
7 2007 9 21 15 53 38 1190382818 10.31 17.725 49.926 16.0
7 2007 9 21 15 55 38 1190382938 10.33 18.85 52.848 16.0
7 2007 9 21 15 57 38 1190383058 10.14 19.538 50.118 16.0
7 2007 9 21 15 59 38 1190383178 10.66 19.538 51.744 16.0
7 2007 9 21 16 1 38 1190383298 10.54 18.725 50.172 16.0
7 2007 9 21 16 3 38 1190383418 10.32 18.35 50.233999999999995 16.0
7 2007 9 21 16 5 38 1190383538 10.37 18.1 49.258 16.0
7 2007 9 21 16 7 38 1190383658 10.8 19.1 52.218999999999994 16.0
7 2007 9 21 16 9 38 1190383778 10.64 17.35 50.246 16.0
7 2007 9 21 16 11 38 1190383898 10.48 17.35 51.537 16.0
7 2007 9 21 16 13 38 1190384018 10.48 18.288 48.346000000000004 16.0
7 2007 9 21 16 15 38 1190384138 10.48 17.85 48.067 16.0
7 2007 9 21 16 17 38 1190384258 10.5 16.225 47.79 16.0
7 2007 9 21 16 19 38 1190384378 10.53 16.475 49.648 16.0
7 2007 9 21 16 21 38 1190384498 10.28 15.787 51.631 16.0
7 2007 9 21 16 23 38 1190384618 10.81 15.662 49.285 16.0
7 2007 9 21 16 25 38 1190384738 10.81 16.038 49.316 16.0
7 2007 9 21 16 27 38 1190384858 10.75 15.35 49.493 16.0
7 2007 9 21 16 29 38 1190384978 10.42 15.85 48.586000000000006 16.0
7 2007 9 21 16 31 38 1190385098 10.48 14.725 48.964 16.0
7 2007 9 21 16 33 38 1190385218 10.62 15.35 48.488 16.0
7 2007 9 21 16 35 38 1190385338 10.41 15.287 50.613 16.0
7 2007 9 21 16 37 38 1190385458 10.41 14.912 50.613 16.0
7 2007 9 21 16 39 38 1190385578 10.45 15.162 49.54600000000001 16.0
7 2007 9 21 16 41 38 1190385698 10.38 14.225 48.023 16.0
7 2007 9 21 16 43 38 1190385818 10.38 14.412 49.167 16.0
7 2007 9 21 16 45 38 1190385938 10.29 13.725 47.513999999999996 16.0
7 2007 9 21 16 47 38 1190386058 10.4 14.412 47.435 16.0
7 2007 9 21 16 49 38 1190386178 10.54 15.287 49.681000000000004 16.0
7 2007 9 21 16 51 38 1190386298 10.48 14.475 49.211000000000006 16.0
7 2007 9 21 16 53 38 1190386418 10.55 14.662 48.85 16.0
7 2007 9 21 16 55 38 1190386538 10.53 14.85 49.586999999999996 16.0
7 2007 9 21 16 57 38 1190386658 10.34 14.787 50.206 16.0
7 2007 9 21 16 59 38 1190386778 10.81 15.975 49.87 16.0
7 2007 9 21 17 1 38 1190386898 10.92 16.1 48.434 16.0
7 2007 9 21 17 3 38 1190387018 10.62 14.537 46.995 16.0
7 2007 9 21 17 5 38 1190387138 10.66 14.412 48.555 16.0
7 2007 9 21 17 7 38 1190387258 10.5 14.1 47.51 16.0
7 2007 9 21 17 9 38 1190387378 10.29 13.162 48.816 16.0
7 2007 9 21 17 11 38 1190387498 10.38 13.975 48.735 16.0
7 2007 9 21 17 13 38 1190387618 10.65 14.412 49.757 16.0
7 2007 9 21 17 15 38 1190387738 10.47 13.412 50.957 16.0
7 2007 9 21 17 17 38 1190387858 10.37 13.162 50.943999999999996 16.0
7 2007 9 21 17 19 38 1190387978 10.29 12.725 50.321999999999996 16.0
7 2007 9 21 17 21 38 1190388098 10.16 13.1 49.169 16.0
7 2007 9 21 17 23 38 1190388218 10.4 12.975 49.538999999999994 16.0
7 2007 9 21 17 25 38 1190388338 10.13 12.475 49.626000000000005 16.0
7 2007 9 21 17 27 38 1190388458 10.14 11.787 49.443000000000005 16.2
7 2007 9 21 17 29 38 1190388578 10.18 11.35 49.602 16.2
7 2007 9 21 17 31 38 1190388698 10.38 13.1 51.523 16.2
7 2007 9 21 17 33 38 1190388818 10.22 12.537 50.037 16.2
7 2007 9 21 17 35 38 1190388938 10.36 13.1 50.75899999999999 16.2
7 2007 9 21 17 37 38 1190389058 10.42 12.975 49.603 16.2
7 2007 9 21 17 39 38 1190389178 10.12 12.662 51.305 16.2
7 2007 9 21 17 41 38 1190389298 9.46 12.225 52.032 16.2
7 2007 9 21 17 43 38 1190389418 9.35 12.162 54.175 16.2
7 2007 9 21 17 45 38 1190389538 9.85 12.287 52.449 16.2
7 2007 9 21 17 47 38 1190389658 10.07 12.225 53.232 16.2
7 2007 9 21 17 55 59 1190390159 10.19 11.412 50.4 0.0
7 2007 9 21 17 57 59 1190390279 10.26 11.287 50.501000000000005 0.0
7 2007 9 21 17 59 59 1190390399 10.37 11.662 51.461000000000006 0.0
7 2007 9 21 18 1 59 1190390519 10.36 11.1 52.46 0.0
7 2007 9 21 18 3 59 1190390639 10.32 10.537 51.97 0.0
7 2007 9 21 18 5 59 1190390759 10.09 10.35 50.538999999999994 0.0
7 2007 9 21 18 7 59 1190390879 10.06 10.287 51.479 0.0
7 2007 9 21 18 9 59 1190390999 10.04 10.35 51.051 0.0
7 2007 9 21 18 11 59 1190391119 9.98 10.475 52.556999999999995 0.0
7 2007 9 21 18 13 59 1190391239 10.1 10.662 53.387 0.0
7 2007 9 21 18 15 59 1190391359 9.94 10.037 53.303999999999995 0.0
7 2007 9 21 18 17 59 1190391479 10.0 9.662 52.952 0.0
7 2007 9 21 18 19 59 1190391599 9.89 9.35 51.486000000000004 0.0
7 2007 9 21 18 21 59 1190391719 9.91 9.225 51.428000000000004 0.0
7 2007 9 21 18 23 59 1190391839 9.82 9.037 53.347 0.0
7 2007 9 21 18 25 59 1190391959 9.75 8.6 51.133 0.0
7 2007 9 21 18 27 59 1190392079 9.64 8.35 54.038999999999994 0.0
7 2007 9 21 18 29 59 1190392199 9.7 8.162 50.821999999999996 0.0
7 2007 9 21 18 31 59 1190392319 9.54 8.037 53.367 0.0
7 2007 9 21 18 33 59 1190392439 9.54 7.85 53.217 0.0
7 2007 9 21 18 35 59 1190392559 9.57 7.662000000000001 54.832 0.0
7 2007 9 21 18 37 59 1190392679 9.43 7.6 53.321000000000005 0.0
7 2007 9 21 18 39 59 1190392799 9.42 7.412000000000001 53.738 0.0
7 2007 9 21 18 41 59 1190392919 9.22 7.537000000000001 54.543 0.0
7 2007 9 21 18 43 59 1190393039 9.25 7.287000000000001 53.952 0.0
7 2007 9 21 18 45 59 1190393159 9.09 7.287000000000001 60.806999999999995 0.0
7 2007 9 21 18 47 59 1190393279 9.04 7.287000000000001 61.395 0.0
7 2007 9 21 18 49 59 1190393399 8.74 7.162000000000001 63.983999999999995 0.0
7 2007 9 21 18 51 59 1190393519 8.58 6.975 65.257 0.0
7 2007 9 21 18 53 59 1190393639 8.33 6.975 67.477 0.0
7 2007 9 21 18 55 59 1190393759 8.18 6.912000000000001 65.763 0.0
7 2007 9 21 18 57 59 1190393879 8.28 6.725 66.545 0.0
7 2007 9 21 18 59 59 1190393999 8.29 6.662000000000001 66.574 0.0
7 2007 9 21 19 1 59 1190394119 8.22 6.412000000000001 66.997 0.0
7 2007 9 21 19 3 59 1190394239 8.15 6.475 66.903 0.0
7 2007 9 21 19 5 59 1190394359 8.02 6.412000000000001 66.39 0.0
7 2007 9 21 19 7 59 1190394479 7.8 6.1 68.054 0.0
7 2007 9 21 19 9 59 1190394599 7.98 6.225 66.953 0.0
7 2007 9 21 19 11 59 1190394719 8.14 6.225 66.874 0.0
7 2007 9 21 19 13 59 1190394839 8.06 6.1 67.293 0.0
7 2007 9 21 19 15 59 1190394959 7.93 6.162000000000001 70.737 0.0
7 2007 9 21 19 17 59 1190395079 7.86 5.6 70.355 0.0
7 2007 9 21 19 19 59 1190395199 7.84 5.725 67.9 0.0
7 2007 9 21 19 21 59 1190395319 7.85 5.662000000000001 64.384 0.0
7 2007 9 21 19 23 59 1190395439 7.82 5.35 65.589 0.0
7 2007 9 21 19 25 59 1190395559 7.89 5.225 65.135 0.0
7 2007 9 21 19 27 59 1190395679 7.81 5.475 68.592 0.0
7 2007 9 21 19 29 59 1190395799 7.6 5.537000000000001 70.884 0.0
7 2007 9 21 19 31 59 1190395919 7.51 5.35 69.308 0.0
7 2007 9 21 19 33 59 1190396039 7.58 5.225 70.38 0.0
7 2007 9 21 19 35 59 1190396159 7.64 5.225 69.014 0.0
7 2007 9 21 19 37 59 1190396279 7.46 5.412000000000001 70.594 0.0
7 2007 9 21 19 39 59 1190396399 7.42 5.225 70.639 0.0
7 2007 9 21 19 41 59 1190396519 7.46 5.162000000000001 68.767 0.0
7 2007 9 21 19 43 59 1190396639 7.44 5.1 69.109 0.0
7 2007 9 21 19 45 59 1190396759 7.34 4.912 66.837 0.0
7 2007 9 21 19 47 59 1190396879 7.3 4.662 65.251 0.0
7 2007 9 21 19 49 59 1190396999 7.38 5.037 68.69800000000001 0.0
7 2007 9 21 19 51 59 1190397119 7.44 5.1 66.502 0.0
7 2007 9 21 19 53 59 1190397239 7.25 5.162000000000001 66.54899999999999 0.0
7 2007 9 21 19 55 59 1190397359 7.23 4.662 66.465 0.0
7 2007 9 21 19 57 59 1190397479 7.26 4.725 61.888999999999996 0.0
7 2007 9 21 19 59 59 1190397599 7.34 4.412 63.826 0.0
7 2007 9 21 20 1 59 1190397719 7.62 4.975 63.736000000000004 0.0
7 2007 9 21 20 3 59 1190397839 7.53 5.162000000000001 60.778 0.0
7 2007 9 21 20 5 59 1190397959 7.68 4.787 57.044 0.0
7 2007 9 21 20 7 59 1190398079 7.46 4.725 62.007 0.0
7 2007 9 21 20 9 59 1190398199 7.26 4.662 63.978 0.0
7 2007 9 21 20 11 59 1190398319 7.35 4.475 61.511 0.0
7 2007 9 21 20 13 59 1190398439 7.36 4.475 64.133 0.0
7 2007 9 21 20 15 59 1190398559 7.34 4.537 64.01899999999999 0.0
7 2007 9 21 20 17 59 1190398679 7.12 4.475 66.363 0.0
7 2007 9 21 20 19 59 1190398799 6.85 4.475 67.663 0.0
7 2007 9 21 20 21 59 1190398919 6.86 4.475 67.933 0.0
7 2007 9 21 20 23 59 1190399039 6.86 4.225 67.933 0.0
7 2007 9 21 20 25 59 1190399159 6.92 4.6 67.569 0.0
7 2007 9 21 20 27 59 1190399279 7.02 4.725 64.79 0.0
7 2007 9 21 20 29 59 1190399399 6.88 4.537 67.642 0.0
7 2007 9 21 20 31 59 1190399519 6.88 4.662 67.964 0.0
7 2007 9 21 20 33 59 1190399639 6.8 4.662 66.955 0.0
7 2007 9 21 20 35 59 1190399759 6.9 4.662 67.054 0.0
7 2007 9 21 20 37 59 1190399879 6.82 4.225 67.281 0.0
7 2007 9 21 20 39 59 1190399999 6.86 4.412 67.692 0.0
7 2007 9 21 20 41 59 1190400119 6.86 4.537 65.337 0.0
7 2007 9 21 20 43 59 1190400239 6.72 4.412 65.857 0.0
7 2007 9 21 20 45 59 1190400359 6.88 4.287 67.185 0.0
7 2007 9 21 20 47 59 1190400479 6.87 4.287 68.336 0.0
7 2007 9 21 20 49 59 1190400599 6.91 4.475 65.291 0.0
7 2007 9 21 20 51 59 1190400719 6.91 4.35 68.183 0.0
7 2007 9 21 20 53 59 1190400839 6.84 4.225 67.93 0.0
7 2007 9 21 20 55 59 1190400959 6.89 4.537 66.593 0.0
7 2007 9 21 20 57 59 1190401079 6.83 4.35 66.419 0.0
7 2007 9 21 20 59 59 1190401199 6.68 4.537 67.551 0.0
7 2007 9 21 21 1 59 1190401319 6.58 4.412 67.908 0.0
7 2007 9 21 21 3 59 1190401439 6.58 4.475 66.618 0.0
7 2007 9 21 21 5 59 1190401559 6.71 4.287 65.74600000000001 0.0
7 2007 9 21 21 7 59 1190401679 6.63 4.412 66.464 0.0
7 2007 9 21 21 9 59 1190401799 6.81 4.537 65.846 0.0
7 2007 9 21 21 11 59 1190401919 6.83 4.412 66.067 0.0
7 2007 9 21 21 13 59 1190402039 6.86 4.6 65.582 0.0
7 2007 9 21 21 15 59 1190402159 6.81 4.412 66.389 0.0
7 2007 9 21 21 17 59 1190402279 6.69 4.35 66.475 0.0
7 2007 9 21 21 19 59 1190402399 6.56 4.35 66.911 0.0
7 2007 9 21 21 21 59 1190402519 6.82 4.475 66.20100000000001 0.0
7 2007 9 21 21 23 59 1190402639 6.65 4.037 66.765 0.0
7 2007 9 21 21 25 59 1190402759 6.72 4.475 66.643 0.0
7 2007 9 21 21 27 59 1190402879 6.73 4.537 66.59100000000001 0.0
7 2007 9 21 21 29 59 1190402999 6.62 4.475 67.056 0.0
7 2007 9 21 21 31 59 1190403119 6.7 4.35 66.882 0.0
7 2007 9 21 21 33 59 1190403239 6.56 4.35 67.77 0.0
7 2007 9 21 21 35 59 1190403359 6.62 4.537 67.29899999999999 0.0
7 2007 9 21 21 37 59 1190403479 6.52 4.412 67.52199999999999 0.0
7 2007 9 21 21 39 59 1190403599 6.46 4.537 67.859 0.0
7 2007 9 21 21 41 59 1190403719 6.4 4.287 68.142 0.0
7 2007 9 21 21 43 59 1190403839 6.46 4.1 67.939 0.0
7 2007 9 21 21 45 59 1190403959 6.34 4.35 68.955 0.0
7 2007 9 21 21 47 59 1190404079 6.1 4.1 66.827 0.0
7 2007 9 21 21 49 59 1190404199 5.97 3.725 70.72399999999999 0.0
7 2007 9 21 21 51 59 1190404319 5.95 3.85 71.785 0.0
7 2007 9 21 21 53 59 1190404439 5.91 3.975 71.181 0.0
7 2007 9 21 21 55 58 1190404558 5.79 3.85 72.372 0.0
7 2007 9 21 21 57 59 1190404679 6.08 4.037 68.773 0.0
7 2007 9 21 21 59 59 1190404799 6.14 3.85 70.54899999999999 0.0
7 2007 9 21 22 1 58 1190404918 5.96 3.9130000000000003 71.658 0.0
7 2007 9 21 22 3 58 1190405038 5.86 3.9130000000000003 72.437 0.0
7 2007 9 21 22 5 58 1190405158 5.96 3.9130000000000003 71.865 0.0
7 2007 9 21 22 7 58 1190405278 6.16 3.9130000000000003 70.944 0.0
7 2007 9 21 22 9 58 1190405398 6.13 3.975 70.233 0.0
7 2007 9 21 22 11 58 1190405518 5.85 3.85 71.688 0.0
7 2007 9 21 22 13 58 1190405638 5.71 3.6630000000000003 72.176 0.0
7 2007 9 21 22 15 58 1190405758 5.58 3.725 72.484 0.0
7 2007 9 21 22 17 58 1190405878 5.92 3.85 71.365 0.0
