moteid year month day hour minute second time_seconds ambient_temp surface_temp rel_humidity rain_meter
2 2007 9 15 2 24 11 1189815851 5.3 5.162000000000001 88.102 0.0
2 2007 9 15 2 26 11 1189815971 5.31 5.225 87.75299999999999 0.0
2 2007 9 15 2 28 12 1189816092 5.47 5.35 87.727 0.0
2 2007 9 15 2 30 12 1189816212 5.37 5.475 88.07600000000001 0.0
2 2007 9 15 2 32 12 1189816332 5.24 5.35 88.39299999999999 0.0
2 2007 9 15 2 34 12 1189816452 5.25 5.412000000000001 88.59200000000001 0.0
2 2007 9 15 2 36 12 1189816572 5.3 5.412000000000001 88.758 0.0
2 2007 9 15 2 38 12 1189816692 5.2 5.475 88.906 0.0
2 2007 9 15 2 40 12 1189816812 5.24 5.537000000000001 88.916 0.0
2 2007 9 15 2 42 12 1189816932 5.18 5.6 89.031 0.0
2 2007 9 15 2 44 12 1189817052 5.16 5.475 89.069 0.0
2 2007 9 15 2 46 12 1189817172 5.15 5.6 89.11 0.0
2 2007 9 15 2 48 12 1189817292 5.18 5.537000000000001 89.204 0.0
2 2007 9 15 2 50 12 1189817412 5.12 5.662000000000001 89.23200000000001 0.0
2 2007 9 15 2 52 12 1189817532 5.13 5.537000000000001 89.3 0.0
2 2007 9 15 2 54 12 1189817652 5.1 5.6 89.35700000000001 0.0
2 2007 9 15 2 56 12 1189817772 5.14 5.662000000000001 89.41 0.0
2 2007 9 15 2 58 12 1189817892 5.12 5.6 89.448 0.0
2 2007 9 15 3 0 12 1189818012 5.25 5.412000000000001 89.48200000000001 0.0
2 2007 9 15 3 2 12 1189818132 5.16 5.412000000000001 89.48 0.0
2 2007 9 15 3 4 12 1189818252 5.08 5.037 89.46 0.0
2 2007 9 15 3 6 12 1189818372 5.02 4.787 89.444 0.0
2 2007 9 15 3 8 11 1189818491 5.02 4.662 89.25 0.0
2 2007 9 15 3 10 11 1189818611 5.15 5.037 88.93700000000001 0.0
2 2007 9 15 3 12 12 1189818732 5.14 5.1 88.934 0.0
2 2007 9 15 3 14 12 1189818852 5.12 5.225 88.88600000000001 0.0
2 2007 9 15 3 16 12 1189818972 5.2 5.225 88.25200000000001 0.0
2 2007 9 15 3 18 11 1189819091 5.28 5.35 86.815 0.0
2 2007 9 15 3 20 11 1189819211 5.12 5.162000000000001 86.865 0.0
2 2007 9 15 3 22 11 1189819331 5.12 5.162000000000001 86.975 0.0
2 2007 9 15 3 24 11 1189819451 5.14 5.412000000000001 87.26899999999999 0.0
2 2007 9 15 3 26 11 1189819571 5.07 5.475 87.934 0.0
2 2007 9 15 3 28 12 1189819692 5.2 5.475 87.945 0.0
2 2007 9 15 3 30 12 1189819812 5.16 5.412000000000001 88.329 0.0
2 2007 9 15 3 32 12 1189819932 5.08 5.6 88.83200000000001 0.0
2 2007 9 15 3 34 11 1189820051 5.02 5.35 89.03399999999999 0.0
2 2007 9 15 3 36 11 1189820171 5.02 5.6 89.185 0.0
2 2007 9 15 3 38 12 1189820292 5.02 5.537000000000001 89.336 0.0
2 2007 9 15 3 40 12 1189820412 5.06 5.537000000000001 89.43299999999999 0.0
2 2007 9 15 3 42 12 1189820532 4.84 5.412000000000001 89.505 0.0
2 2007 9 15 3 44 11 1189820651 5.0 5.475 89.568 0.0
2 2007 9 15 3 46 12 1189820772 4.98 5.412000000000001 89.62700000000001 0.0
2 2007 9 15 3 48 12 1189820892 5.0 5.475 89.676 0.0
2 2007 9 15 3 50 12 1189821012 4.96 5.225 89.708 0.0
2 2007 9 15 3 52 12 1189821132 4.98 5.6 89.735 0.0
2 2007 9 15 3 54 11 1189821251 5.1 5.6 89.787 0.0
2 2007 9 15 3 56 11 1189821371 5.04 5.6 89.815 0.0
2 2007 9 15 3 58 11 1189821491 5.09 5.6 89.82799999999999 0.0
2 2007 9 15 4 0 11 1189821611 4.92 5.6 89.82700000000001 0.0
2 2007 9 15 4 2 11 1189821731 4.99 5.6 89.845 0.0
2 2007 9 15 4 4 11 1189821851 5.0 5.6 89.89 0.0
2 2007 9 15 4 6 11 1189821971 5.08 5.6 89.911 0.0
2 2007 9 15 4 8 11 1189822091 4.97 5.475 89.925 0.0
2 2007 9 15 4 10 11 1189822211 5.02 5.475 89.93799999999999 0.0
2 2007 9 15 4 12 11 1189822331 4.99 5.537000000000001 89.973 0.0
2 2007 9 15 4 14 11 1189822451 5.04 5.412000000000001 89.986 0.0
2 2007 9 15 4 16 11 1189822571 4.99 5.475 89.995 0.0
2 2007 9 15 4 18 11 1189822691 4.88 5.412000000000001 89.98700000000001 0.0
2 2007 9 15 4 20 11 1189822811 4.94 5.537000000000001 90.00299999999999 0.0
2 2007 9 15 4 22 11 1189822931 4.98 5.6 90.035 0.0
2 2007 9 15 4 24 11 1189823051 5.02 5.412000000000001 90.045 0.0
2 2007 9 15 4 26 11 1189823171 4.91 5.6 90.038 0.0
2 2007 9 15 4 28 11 1189823291 4.8 5.412000000000001 90.052 0.0
2 2007 9 15 4 30 11 1189823411 4.95 5.412000000000001 90.09100000000001 0.0
2 2007 9 15 4 32 11 1189823531 4.75 5.225 90.08200000000001 0.0
2 2007 9 15 4 34 11 1189823651 5.03 5.6 90.11200000000001 0.0
2 2007 9 15 4 36 11 1189823771 4.94 5.537000000000001 90.131 0.0
2 2007 9 15 4 38 11 1189823891 4.97 5.725 90.161 0.0
2 2007 9 15 4 40 11 1189824011 5.01 5.475 90.171 0.0
2 2007 9 15 4 42 11 1189824131 4.94 5.6 90.17399999999999 0.0
2 2007 9 15 4 44 11 1189824251 4.94 5.412000000000001 90.195 0.0
2 2007 9 15 4 46 11 1189824371 4.88 5.6 90.20100000000001 0.0
2 2007 9 15 4 48 12 1189824492 4.94 5.6 90.21700000000001 0.0
2 2007 9 15 4 50 12 1189824612 4.86 5.412000000000001 90.23899999999999 0.0
2 2007 9 15 4 52 12 1189824732 4.94 5.412000000000001 90.26 0.0
2 2007 9 15 4 54 11 1189824851 4.92 5.225 90.29700000000001 0.0
2 2007 9 15 4 56 11 1189824971 4.82 5.225 90.271 0.0
2 2007 9 15 4 58 11 1189825091 4.76 5.037 90.29799999999999 0.0
2 2007 9 15 5 0 11 1189825211 4.78 5.037 90.303 0.0
2 2007 9 15 5 2 11 1189825331 4.8 5.225 90.30799999999999 0.0
2 2007 9 15 5 4 11 1189825451 4.71 5.037 90.306 0.0
2 2007 9 15 5 6 11 1189825571 4.74 5.037 90.335 0.0
2 2007 9 15 5 8 11 1189825691 4.8 5.225 90.329 0.0
2 2007 9 15 5 10 11 1189825811 4.64 4.975 90.33 0.0
2 2007 9 15 5 12 11 1189825931 4.66 5.1 90.35700000000001 0.0
2 2007 9 15 5 14 11 1189826051 4.69 5.225 90.34299999999999 0.0
2 2007 9 15 5 16 11 1189826171 4.59 5.162000000000001 90.338 0.0
2 2007 9 15 5 18 11 1189826291 4.7 5.225 90.367 0.0
2 2007 9 15 5 20 11 1189826411 4.7 5.162000000000001 90.367 0.0
2 2007 9 15 5 22 11 1189826531 4.56 5.1 90.37299999999999 0.0
2 2007 9 15 5 24 11 1189826651 4.6 5.1 90.383 0.0
2 2007 9 15 5 26 11 1189826771 4.69 5.225 90.38600000000001 0.0
2 2007 9 15 5 28 11 1189826891 4.72 5.35 90.415 0.0
2 2007 9 15 5 30 11 1189827011 4.78 5.412000000000001 90.40899999999999 0.0
2 2007 9 15 5 32 11 1189827131 4.82 5.412000000000001 90.441 0.0
2 2007 9 15 5 34 11 1189827251 4.64 5.162000000000001 90.415 0.0
2 2007 9 15 5 36 11 1189827371 4.51 5.037 90.402 0.0
2 2007 9 15 5 38 11 1189827491 4.48 5.037 90.43700000000001 0.0
2 2007 9 15 5 40 11 1189827611 4.49 5.162000000000001 90.41799999999999 0.0
2 2007 9 15 5 42 11 1189827731 4.64 5.225 90.436 0.0
2 2007 9 15 5 44 11 1189827851 4.61 5.1 90.45 0.0
2 2007 9 15 5 46 11 1189827971 4.56 5.1 90.458 0.0
2 2007 9 15 5 48 11 1189828091 4.52 5.225 90.448 0.0
2 2007 9 15 5 50 11 1189828211 4.6 5.037 90.46799999999999 0.0
2 2007 9 15 5 52 11 1189828331 4.74 5.412000000000001 90.463 0.0
2 2007 9 15 5 54 11 1189828451 4.66 5.225 90.463 0.0
2 2007 9 15 5 56 11 1189828571 4.61 5.225 90.471 0.0
2 2007 9 15 5 58 11 1189828691 4.56 5.1 90.458 0.0
2 2007 9 15 6 0 11 1189828811 4.54 5.037 90.495 0.0
2 2007 9 15 6 2 11 1189828931 4.55 5.037 90.477 0.0
2 2007 9 15 6 4 11 1189829051 4.55 5.037 90.477 0.0
2 2007 9 15 6 6 11 1189829171 4.7 5.225 90.495 0.0
2 2007 9 15 6 8 11 1189829291 4.6 5.162000000000001 90.49 0.0
2 2007 9 15 6 10 11 1189829411 4.58 5.35 90.506 0.0
2 2007 9 15 6 12 11 1189829531 4.65 5.1 90.50299999999999 0.0
2 2007 9 15 6 14 12 1189829652 4.58 5.1 90.506 0.0
2 2007 9 15 6 16 12 1189829772 4.57 5.1 90.50299999999999 0.0
2 2007 9 15 6 18 11 1189829891 4.56 5.037 90.5 0.0
2 2007 9 15 6 20 11 1189830011 4.54 5.162000000000001 90.516 0.0
2 2007 9 15 6 22 11 1189830131 4.54 5.037 90.495 0.0
2 2007 9 15 6 24 11 1189830251 4.55 5.1 90.51899999999999 0.0
2 2007 9 15 6 26 11 1189830371 4.64 5.1 90.521 0.0
2 2007 9 15 6 28 11 1189830491 4.54 4.787 90.537 0.0
2 2007 9 15 6 30 11 1189830611 4.5 5.037 90.527 0.0
2 2007 9 15 6 32 11 1189830731 4.44 4.975 90.51100000000001 0.0
2 2007 9 15 6 34 11 1189830851 4.4 4.85 90.54299999999999 0.0
2 2007 9 15 6 36 11 1189830971 4.48 5.037 90.522 0.0
2 2007 9 15 6 38 11 1189831091 4.47 5.037 90.51899999999999 0.0
2 2007 9 15 6 40 11 1189831211 4.51 5.162000000000001 90.551 0.0
2 2007 9 15 6 42 11 1189831331 4.52 5.037 90.553 0.0
2 2007 9 15 6 44 11 1189831451 4.46 4.912 90.538 0.0
2 2007 9 15 6 46 11 1189831571 4.44 4.725 90.554 0.0
2 2007 9 15 6 48 11 1189831691 4.37 4.975 90.535 0.0
2 2007 9 15 6 50 11 1189831811 4.36 4.6 90.554 0.0
2 2007 9 15 6 52 11 1189831931 4.29 4.725 90.557 0.0
2 2007 9 15 6 54 11 1189832051 4.39 5.037 90.54 0.0
2 2007 9 15 6 56 11 1189832171 4.32 4.537 90.564 0.0
2 2007 9 15 6 58 11 1189832291 4.28 4.225 90.554 0.0
2 2007 9 15 7 0 11 1189832411 4.29 4.725 90.557 0.0
2 2007 9 15 7 2 11 1189832531 4.35 4.85 90.572 0.0
2 2007 9 15 7 4 11 1189832651 4.36 4.662 90.575 0.0
2 2007 9 15 7 6 11 1189832771 4.33 4.475 90.56700000000001 0.0
2 2007 9 15 7 8 11 1189832891 4.26 4.725 90.54899999999999 0.0
2 2007 9 15 7 10 11 1189833011 4.24 4.475 90.54299999999999 0.0
2 2007 9 15 7 12 11 1189833131 4.26 4.162 90.54899999999999 0.0
2 2007 9 15 7 14 11 1189833251 4.19 3.35 90.573 0.0
2 2007 9 15 7 16 11 1189833371 4.16 2.85 90.565 0.0
2 2007 9 15 7 18 11 1189833491 4.05 2.85 90.536 0.0
2 2007 9 15 7 20 11 1189833611 3.92 3.35 90.544 0.0
2 2007 9 15 7 22 11 1189833731 3.9 3.6 90.539 0.0
2 2007 9 15 7 24 11 1189833851 3.92 3.85 90.544 0.0
2 2007 9 15 7 26 11 1189833971 3.94 3.85 90.54899999999999 0.0
2 2007 9 15 7 28 11 1189834091 3.93 4.1 90.50399999999999 0.0
2 2007 9 15 7 30 11 1189834211 4.08 4.1 90.544 0.0
2 2007 9 15 7 32 11 1189834331 3.96 4.35 90.512 0.0
2 2007 9 15 7 34 11 1189834451 3.93 4.037 90.48299999999999 0.0
2 2007 9 15 7 36 11 1189834571 3.82 3.6 90.34899999999999 0.0
2 2007 9 15 7 38 11 1189834691 3.86 3.725 89.978 0.0
2 2007 9 15 7 40 11 1189834811 3.98 4.1 90.03 0.0
2 2007 9 15 7 42 11 1189834931 4.27 4.725 90.17 0.0
2 2007 9 15 7 44 10 1189835050 4.34 4.475 90.23100000000001 0.0
2 2007 9 15 7 46 11 1189835171 4.3 4.475 90.241 0.0
2 2007 9 15 7 48 11 1189835291 4.19 4.475 90.234 0.0
2 2007 9 15 7 50 10 1189835410 4.08 4.475 90.205 0.0
2 2007 9 15 7 52 11 1189835531 3.98 4.475 90.2 0.0
2 2007 9 15 7 54 10 1189835650 4.18 4.412 90.21 0.0
2 2007 9 15 7 56 10 1189835770 4.14 4.35 90.178 0.0
2 2007 9 15 7 58 10 1189835890 4.31 4.725 90.223 0.0
2 2007 9 15 8 0 11 1189836011 4.2 5.225 90.194 0.0
2 2007 9 15 8 2 10 1189836130 4.15 5.6 90.117 0.0
2 2007 9 15 8 4 10 1189836250 4.35 6.162000000000001 90.06299999999999 0.0
2 2007 9 15 8 6 10 1189836370 4.16 6.1 89.992 0.0
2 2007 9 15 8 8 10 1189836490 4.39 6.037000000000001 89.988 0.0
2 2007 9 15 8 10 11 1189836611 4.32 5.912000000000001 89.97 0.0
2 2007 9 15 8 12 10 1189836730 4.36 6.1 89.959 0.0
2 2007 9 15 8 14 10 1189836850 4.31 5.475 89.90299999999999 0.0
2 2007 9 15 8 16 10 1189836970 4.29 5.6 89.834 0.0
2 2007 9 15 8 18 10 1189837090 4.5 5.412000000000001 89.76 0.0
2 2007 9 15 8 20 10 1189837210 4.31 5.35 89.304 0.0
2 2007 9 15 8 22 10 1189837330 4.36 5.225 86.23100000000001 0.0
2 2007 9 15 8 24 10 1189837450 4.88 5.975 83.779 0.0
2 2007 9 15 8 26 10 1189837570 5.37 7.1 81.685 0.0
2 2007 9 15 8 28 10 1189837690 5.38 7.912000000000001 81.145 0.0
2 2007 9 15 8 30 10 1189837810 6.38 8.975 82.177 0.0
2 2007 9 15 8 32 10 1189837930 5.72 8.037 79.911 0.0
2 2007 9 15 8 34 10 1189838050 5.68 7.162000000000001 83.229 0.0
2 2007 9 15 8 36 10 1189838170 5.37 6.912000000000001 85.94200000000001 0.0
2 2007 9 15 8 38 10 1189838290 4.89 5.6 87.162 0.0
2 2007 9 15 8 40 10 1189838410 4.82 5.85 87.71799999999999 0.0
2 2007 9 15 8 42 10 1189838530 4.88 7.162000000000001 88.12700000000001 0.0
2 2007 9 15 8 44 10 1189838650 4.74 6.6 88.223 0.0
2 2007 9 15 8 46 10 1189838770 4.86 5.6 88.29700000000001 0.0
2 2007 9 15 8 48 10 1189838890 4.7 5.225 88.256 0.0
2 2007 9 15 8 50 10 1189839010 4.79 5.35 86.427 0.0
2 2007 9 15 8 52 10 1189839130 5.2 5.6 83.463 0.0
2 2007 9 15 8 54 10 1189839250 5.2 5.725 83.463 0.0
2 2007 9 15 8 56 10 1189839370 5.38 7.287000000000001 82.29700000000001 0.0
2 2007 9 15 8 58 10 1189839490 5.54 6.975 81.63 0.0
2 2007 9 15 9 0 10 1189839610 5.22 7.1 82.33 0.0
2 2007 9 15 9 2 10 1189839730 5.22 7.6 82.19 0.0
2 2007 9 15 9 4 10 1189839850 6.1 9.35 81.119 0.0
2 2007 9 15 9 6 10 1189839970 5.62 8.225 79.913 0.0
2 2007 9 15 9 8 10 1189840090 5.78 8.787 79.94800000000001 0.0
2 2007 9 15 9 10 10 1189840210 5.69 8.85 79.664 0.0
2 2007 9 15 9 12 10 1189840330 5.94 8.537 78.339 0.0
2 2007 9 15 9 14 10 1189840450 6.38 9.475 76.885 0.0
2 2007 9 15 9 16 10 1189840570 6.18 9.475 76.942 0.0
2 2007 9 15 9 18 10 1189840690 6.68 11.1 77.789 0.0
2 2007 9 15 9 20 10 1189840810 6.87 11.412 76.218 0.0
2 2007 9 15 9 22 10 1189840930 6.25 10.412 76.112 0.0
2 2007 9 15 9 24 10 1189841050 6.66 11.35 76.87100000000001 0.0
2 2007 9 15 9 26 10 1189841170 6.58 11.225 75.48100000000001 0.0
2 2007 9 15 9 28 10 1189841290 6.6 11.412 75.88600000000001 0.0
2 2007 9 15 9 30 10 1189841410 6.57 11.537 74.52 0.0
2 2007 9 15 9 32 10 1189841530 6.88 11.787 72.92399999999999 0.0
2 2007 9 15 9 34 10 1189841650 6.52 11.162 72.26 0.0
2 2007 9 15 9 36 10 1189841770 6.8 11.537 69.25399999999999 0.0
2 2007 9 15 9 38 10 1189841890 7.29 12.662 70.719 0.0
2 2007 9 15 9 40 10 1189842010 6.49 11.287 70.223 0.0
2 2007 9 15 9 42 10 1189842130 6.85 13.1 72.686 0.0
2 2007 9 15 9 44 10 1189842250 6.38 11.787 71.94800000000001 0.0
2 2007 9 15 9 46 10 1189842370 7.21 12.725 69.596 0.0
2 2007 9 15 9 48 10 1189842490 7.94 13.162 70.132 0.0
2 2007 9 15 9 50 10 1189842610 7.32 12.475 70.62 0.0
2 2007 9 15 9 52 10 1189842730 7.2 12.537 70.465 0.0
2 2007 9 15 9 54 10 1189842850 7.52 13.787 73.567 0.0
2 2007 9 15 9 56 10 1189842970 6.68 12.725 72.343 0.0
2 2007 9 15 9 58 10 1189843090 6.5 13.225 72.59100000000001 0.0
2 2007 9 15 10 0 10 1189843210 7.78 14.287 71.59899999999999 0.0
2 2007 9 15 10 2 10 1189843330 7.21 13.1 70.01899999999999 0.0
2 2007 9 15 10 4 10 1189843450 7.37 13.35 71.91 0.0
2 2007 9 15 10 6 10 1189843570 6.54 12.85 72.005 0.0
2 2007 9 15 10 8 10 1189843690 7.71 13.162 69.983 0.0
2 2007 9 15 10 10 10 1189843810 7.17 13.1 71.167 0.0
2 2007 9 15 10 12 10 1189843930 7.04 13.912 70.27600000000001 0.0
2 2007 9 15 10 14 10 1189844050 7.08 12.6 70.626 0.0
2 2007 9 15 10 16 10 1189844170 6.79 12.662 70.884 0.0
2 2007 9 15 10 18 10 1189844290 7.22 13.475 71.385 0.0
2 2007 9 15 10 20 10 1189844410 7.97 14.225 71.454 0.0
2 2007 9 15 10 22 10 1189844530 7.01 13.662 71.292 0.0
2 2007 9 15 10 24 10 1189844650 7.2 14.537 70.859 0.0
2 2007 9 15 10 26 10 1189844770 7.7 14.037 70.798 0.0
2 2007 9 15 10 28 10 1189844890 7.22 15.037 71.046 0.0
2 2007 9 15 10 30 10 1189845010 7.32 14.162 70.62 0.0
2 2007 9 15 10 32 10 1189845130 8.0 14.475 68.225 0.0
2 2007 9 15 10 34 10 1189845250 7.68 13.725 67.493 0.0
2 2007 9 15 10 36 10 1189845370 8.18 14.85 69.781 0.0
2 2007 9 15 10 38 10 1189845490 8.29 15.037 69.243 0.0
2 2007 9 15 10 40 10 1189845610 7.9 14.912 66.911 0.0
2 2007 9 15 10 42 10 1189845730 7.62 14.225 65.69 0.0
2 2007 9 15 10 44 10 1189845850 8.08 14.85 66.808 0.0
2 2007 9 15 10 46 10 1189845970 8.84 15.35 65.055 0.0
2 2007 9 15 10 48 10 1189846090 7.6 14.287 67.586 0.0
2 2007 9 15 10 50 10 1189846210 7.61 14.537 68.608 0.0
2 2007 9 15 10 52 10 1189846330 8.28 14.725 68.035 0.0
2 2007 9 15 10 54 10 1189846450 7.48 14.475 67.295 0.0
2 2007 9 15 10 56 10 1189846570 8.38 16.038 66.563 0.0
2 2007 9 15 10 58 10 1189846690 8.01 15.412 67.635 0.0
2 2007 9 15 11 0 10 1189846810 8.95 16.85 66.857 0.0
2 2007 9 15 11 2 10 1189846930 8.12 15.475 66.16199999999999 0.0
2 2007 9 15 11 4 10 1189847050 8.03 15.1 68.686 0.0
2 2007 9 15 11 6 10 1189847170 8.74 16.538 64.373 0.0
2 2007 9 15 11 8 10 1189847290 8.28 15.225 64.016 0.0
