moteid year month day hour minute second time_seconds ambient_temp surface_temp rel_humidity rain_meter
6 2007 9 19 18 35 47 1190219747 0.87 3.6 89.53299999999999 0.2
6 2007 9 19 18 37 47 1190219867 0.92 3.4130000000000003 89.50399999999999 0.2
6 2007 9 19 18 39 47 1190219987 0.93 3.225 89.632 0.2
6 2007 9 19 18 41 47 1190220107 0.94 3.475 89.71799999999999 0.2
6 2007 9 19 18 43 47 1190220227 0.9 2.725 89.415 0.2
6 2007 9 19 18 45 47 1190220347 1.0 2.975 89.56700000000001 0.2
6 2007 9 19 18 47 47 1190220467 0.89 2.975 89.37100000000001 0.2
6 2007 9 19 18 49 47 1190220587 1.19 2.7880000000000003 89.721 0.2
6 2007 9 19 18 51 47 1190220707 1.06 2.475 89.791 0.2
6 2007 9 19 18 53 47 1190220827 0.97 2.7880000000000003 89.705 0.2
6 2007 9 19 18 55 47 1190220947 1.08 2.85 90.088 0.2
6 2007 9 19 18 57 47 1190221067 1.0 2.5380000000000003 90.234 0.2
6 2007 9 19 18 59 47 1190221187 1.0 2.475 90.046 0.2
6 2007 9 19 19 1 47 1190221307 1.0 2.2880000000000003 89.984 0.2
6 2007 9 19 19 3 47 1190221427 1.11 2.225 89.88799999999999 0.2
6 2007 9 19 19 5 47 1190221547 1.2 2.2880000000000003 89.45200000000001 0.2
6 2007 9 19 19 7 47 1190221667 1.36 2.2880000000000003 89.241 0.2
6 2007 9 19 19 9 47 1190221787 1.35 2.2880000000000003 89.281 0.2
6 2007 9 19 19 11 47 1190221907 1.36 2.2880000000000003 88.861 0.2
6 2007 9 19 19 13 47 1190222027 1.23 1.85 89.12299999999999 0.2
6 2007 9 19 19 15 47 1190222147 1.27 1.975 89.302 0.2
6 2007 9 19 19 17 47 1190222267 1.14 1.725 89.499 0.2
6 2007 9 19 19 19 47 1190222387 1.12 1.788 89.766 0.2
6 2007 9 19 19 21 47 1190222507 1.1 1.85 89.719 0.2
6 2007 9 19 19 23 47 1190222627 1.08 1.913 89.671 0.2
6 2007 9 19 19 25 47 1190222747 1.02 1.663 89.73899999999999 0.2
6 2007 9 19 19 27 46 1190222866 0.96 1.725 89.89 0.2
6 2007 9 19 19 29 46 1190222986 0.98 1.725 89.645 0.2
6 2007 9 19 19 31 46 1190223106 1.16 1.725 87.315 0.2
6 2007 9 19 19 33 46 1190223226 1.08 1.538 87.681 0.2
6 2007 9 19 19 35 46 1190223346 1.11 1.475 86.34899999999999 0.2
6 2007 9 19 19 37 46 1190223466 1.12 1.725 86.09 0.2
6 2007 9 19 19 39 46 1190223586 1.14 1.663 86.618 0.2
6 2007 9 19 19 41 47 1190223707 1.3 1.475 86.63600000000001 0.2
6 2007 9 19 19 43 46 1190223826 1.35 1.288 86.45299999999999 0.2
6 2007 9 19 19 45 46 1190223946 1.32 1.475 86.53200000000001 0.2
6 2007 9 19 19 47 47 1190224067 1.26 1.538 86.865 0.2
6 2007 9 19 19 49 46 1190224186 1.16 1.475 87.09899999999999 0.2
6 2007 9 19 19 51 47 1190224307 1.14 1.475 86.943 0.2
6 2007 9 19 19 53 46 1190224426 1.12 1.35 86.656 0.2
6 2007 9 19 19 55 46 1190224546 1.16 1.413 86.55799999999999 0.2
6 2007 9 19 19 57 47 1190224667 1.13 1.475 86.376 0.2
6 2007 9 19 19 59 46 1190224786 1.12 1.538 86.30799999999999 0.2
6 2007 9 19 20 1 47 1190224907 1.1 1.225 86.21600000000001 0.2
6 2007 9 19 20 3 47 1190225027 1.1 1.225 86.17200000000001 0.2
6 2007 9 19 20 5 46 1190225146 1.12 1.413 85.82700000000001 0.2
6 2007 9 19 20 7 47 1190225267 1.05 0.975 85.37100000000001 0.2
6 2007 9 19 20 9 47 1190225387 1.1 1.35 84.72 0.2
6 2007 9 19 20 11 47 1190225507 1.13 1.225 84.148 0.2
6 2007 9 19 20 13 47 1190225627 1.09 1.288 84.09299999999999 0.2
6 2007 9 19 20 15 46 1190225746 1.08 1.038 83.822 0.2
6 2007 9 19 20 17 47 1190225867 1.18 0.975 83.64399999999999 0.2
6 2007 9 19 20 19 47 1190225987 1.36 1.1 83.23700000000001 0.2
6 2007 9 19 20 21 47 1190226107 1.3 0.912 83.29 0.2
6 2007 9 19 20 23 47 1190226227 1.3 1.038 83.01899999999999 0.2
6 2007 9 19 20 25 47 1190226347 1.32 1.288 82.751 0.2
6 2007 9 19 20 27 46 1190226466 1.32 0.725 82.478 0.2
6 2007 9 19 20 29 46 1190226586 1.3 0.975 82.51899999999999 0.2
6 2007 9 19 20 31 46 1190226706 1.28 1.1 82.56 0.2
6 2007 9 19 20 33 46 1190226826 1.16 1.038 82.85 0.2
6 2007 9 19 20 35 46 1190226946 1.06 0.912 83.436 0.2
6 2007 9 19 20 37 46 1190227066 1.04 0.537 84.193 0.2
6 2007 9 19 20 39 46 1190227186 0.86 0.85 85.081 0.2
6 2007 9 19 20 41 46 1190227306 0.8 0.912 85.835 0.2
6 2007 9 19 20 43 46 1190227426 0.72 1.1 86.12100000000001 0.2
6 2007 9 19 20 45 46 1190227546 0.72 0.975 86.815 0.2
6 2007 9 19 20 47 46 1190227666 0.62 0.975 87.221 0.2
6 2007 9 19 20 49 46 1190227786 0.6 0.912 87.559 0.2
6 2007 9 19 20 51 46 1190227906 0.58 0.725 88.10799999999999 0.2
6 2007 9 19 20 53 46 1190228026 0.6 1.163 88.113 0.2
6 2007 9 19 20 55 46 1190228146 0.33 0.725 88.699 0.2
6 2007 9 19 20 57 46 1190228266 0.24 0.85 89.28399999999999 0.2
6 2007 9 19 20 59 46 1190228386 0.1 0.537 89.62200000000001 0.2
6 2007 9 19 21 1 46 1190228506 0.02 0.537 89.97399999999999 0.2
6 2007 9 19 21 3 46 1190228626 0.03 0.537 90.01799999999999 0.2
6 2007 9 19 21 5 46 1190228746 0.23 0.41200000000000003 89.947 0.2
6 2007 9 19 21 7 45 1190228865 0.33 0.287 89.641 0.2
6 2007 9 19 21 9 46 1190228986 0.42 0.725 89.49799999999999 0.2
6 2007 9 19 21 11 46 1190229106 0.5 0.725 89.101 0.2
6 2007 9 19 21 13 45 1190229225 0.52 0.35 88.77 0.2
6 2007 9 19 21 15 46 1190229346 0.48 0.225 88.865 0.2
6 2007 9 19 21 17 46 1190229466 0.58 0.725 88.70100000000001 0.2
6 2007 9 19 21 19 45 1190229585 0.52 0.725 88.77 0.2
6 2007 9 19 21 21 46 1190229706 0.64 0.662 88.67399999999999 0.2
6 2007 9 19 21 23 46 1190229826 0.56 0.475 88.527 0.2
6 2007 9 19 21 25 46 1190229946 0.52 0.287 88.28399999999999 0.2
6 2007 9 19 21 27 46 1190230066 0.54 0.6 87.8 0.2
6 2007 9 19 21 29 46 1190230186 0.52 0.225 87.838 0.2
6 2007 9 19 21 31 46 1190230306 0.64 0.475 88.315 0.2
6 2007 9 19 21 33 46 1190230426 0.76 0.225 87.771 0.2
6 2007 9 19 21 35 46 1190230546 0.77 0.225 87.238 0.2
6 2007 9 19 21 37 46 1190230666 0.78 0.725 86.917 0.2
6 2007 9 19 21 39 46 1190230786 0.72 0.41200000000000003 86.686 0.2
6 2007 9 19 21 41 46 1190230906 0.78 0.475 86.441 0.2
6 2007 9 19 21 43 46 1190231026 0.8 0.475 86.42399999999999 0.2
6 2007 9 19 21 45 46 1190231146 0.92 0.163 85.77799999999999 0.2
6 2007 9 19 21 47 46 1190231266 1.01 0.35 84.80799999999999 0.2
6 2007 9 19 21 49 46 1190231386 0.99 0.35 84.515 0.2
6 2007 9 19 21 51 46 1190231506 1.0 0.287 84.51700000000001 0.2
6 2007 9 19 21 53 46 1190231626 1.02 0.163 84.255 0.2
6 2007 9 19 21 55 45 1190231745 0.97 0.35 84.64299999999999 0.2
6 2007 9 19 21 57 46 1190231866 1.02 0.35 84.166 0.2
6 2007 9 19 21 59 46 1190231986 0.98 0.225 83.507 0.2
6 2007 9 19 22 1 46 1190232106 0.95 0.41200000000000003 84.794 0.2
6 2007 9 19 22 3 46 1190232226 1.04 0.475 84.28200000000001 0.2
6 2007 9 19 22 5 46 1190232346 1.08 0.163 83.553 0.2
6 2007 9 19 22 7 46 1190232466 1.08 0.287 82.785 0.2
6 2007 9 19 22 9 46 1190232586 0.94 0.287 82.82 0.2
6 2007 9 19 22 11 45 1190232705 1.03 0.287 81.587 0.2
6 2007 9 19 22 13 46 1190232826 1.02 0.41200000000000003 81.837 0.2
6 2007 9 19 22 15 46 1190232946 1.11 0.225 80.38 0.2
6 2007 9 19 22 17 46 1190233066 1.19 0.225 79.67399999999999 0.2
6 2007 9 19 22 19 45 1190233185 1.1 0.037000000000000005 76.993 0.2
6 2007 9 19 22 21 46 1190233306 1.12 -0.025 76.709 0.2
6 2007 9 19 22 23 46 1190233426 1.01 0.037000000000000005 76.153 0.2
6 2007 9 19 22 25 46 1190233546 0.99 0.037000000000000005 77.354 0.2
6 2007 9 19 22 27 45 1190233665 1.18 0.225 75.361 0.2
6 2007 9 19 22 29 45 1190233785 1.14 0.287 75.059 0.2
6 2007 9 19 22 31 45 1190233905 1.06 0.1 74.23 0.2
6 2007 9 19 22 33 45 1190234025 1.06 0.35 73.08800000000001 0.2
6 2007 9 19 22 35 45 1190234145 1.08 -0.212 73.91199999999999 0.2
6 2007 9 19 22 37 46 1190234266 1.09 0.41200000000000003 73.418 0.2
6 2007 9 19 22 39 45 1190234385 1.06 0.163 73.685 0.2
6 2007 9 19 22 41 45 1190234505 1.05 -0.275 75.211 0.2
6 2007 9 19 22 43 45 1190234625 0.96 -0.087 75.045 0.2
6 2007 9 19 22 45 45 1190234745 0.94 -0.212 74.205 0.2
6 2007 9 19 22 47 45 1190234865 0.86 -0.025 75.122 0.2
6 2007 9 19 22 49 45 1190234985 0.86 -0.212 75.708 0.2
6 2007 9 19 22 51 45 1190235105 0.76 -0.275 76.172 0.2
6 2007 9 19 22 53 45 1190235225 0.7 0.037000000000000005 74.376 0.2
6 2007 9 19 22 55 45 1190235345 0.64 0.037000000000000005 76.315 0.2
6 2007 9 19 22 57 45 1190235465 0.62 -0.275 75.851 0.2
6 2007 9 19 22 59 45 1190235585 0.7 -0.212 77.242 0.2
6 2007 9 19 23 1 45 1190235705 0.7 -0.087 75.649 0.2
6 2007 9 19 23 3 45 1190235825 0.77 -0.212 76.82600000000001 0.2
6 2007 9 19 23 5 45 1190235945 0.82 -0.025 76.112 0.2
6 2007 9 19 23 7 45 1190236065 0.81 0.1 75.185 0.2
6 2007 9 19 23 9 45 1190236185 0.88 -0.087 75.053 0.2
6 2007 9 19 23 11 45 1190236305 0.72 -0.275 78.67399999999999 0.2
6 2007 9 19 23 13 46 1190236426 0.61 -0.4 77.939 0.2
6 2007 9 19 23 15 46 1190236546 0.61 0.037000000000000005 76.598 0.2
6 2007 9 19 23 17 45 1190236665 0.65 -0.275 74.759 0.2
6 2007 9 19 23 19 45 1190236785 0.6 -0.15 77.26899999999999 0.2
6 2007 9 19 23 21 45 1190236905 0.58 -0.15 76.592 0.2
6 2007 9 19 23 23 45 1190237025 0.62 0.475 74.63 0.2
6 2007 9 19 23 25 45 1190237145 0.69 -0.15 71.38 0.2
6 2007 9 19 23 27 45 1190237265 0.86 -0.275 69.475 0.2
6 2007 9 19 23 29 45 1190237385 0.96 0.037000000000000005 69.726 0.2
6 2007 9 19 23 31 45 1190237505 0.9 -0.087 66.77600000000001 0.2
6 2007 9 19 23 33 45 1190237625 1.11 -0.15 63.723 0.2
6 2007 9 19 23 35 45 1190237745 0.96 -0.46299999999999997 67.705 0.2
6 2007 9 19 23 37 45 1190237865 1.08 -0.4 65.22 0.2
6 2007 9 19 23 39 45 1190237985 1.02 -0.212 65.953 0.2
6 2007 9 19 23 41 45 1190238105 1.06 -0.212 61.566 0.2
6 2007 9 19 23 43 45 1190238225 1.07 -0.212 63.093999999999994 0.2
6 2007 9 19 23 45 45 1190238345 1.15 -0.275 60.48 0.2
6 2007 9 19 23 47 45 1190238465 1.07 0.037000000000000005 63.743 0.2
6 2007 9 19 23 49 45 1190238585 1.04 -0.525 62.519 0.2
6 2007 9 19 23 51 45 1190238705 0.93 -0.212 61.818000000000005 0.2
6 2007 9 19 23 53 45 1190238825 1.07 -0.33799999999999997 60.07899999999999 0.2
6 2007 9 19 23 55 45 1190238945 1.1 -0.087 61.353 0.2
6 2007 9 19 23 57 45 1190239065 1.05 -0.212 61.097 0.2
6 2007 9 19 23 59 45 1190239185 1.01 -0.4 62.513000000000005 0.2
6 2007 9 20 0 1 45 1190239305 1.08 -0.33799999999999997 61.458999999999996 0.2
6 2007 9 20 0 3 45 1190239425 1.03 -0.33799999999999997 63.52 0.2
6 2007 9 20 0 5 45 1190239545 1.0 -0.588 62.593 0.2
6 2007 9 20 0 7 45 1190239665 0.8 -0.588 66.204 0.2
6 2007 9 20 0 9 45 1190239785 0.84 -0.525 63.972 0.2
6 2007 9 20 0 11 45 1190239905 0.84 -0.713 67.29 0.2
6 2007 9 20 0 13 45 1190240025 0.84 -0.65 65.363 0.2
6 2007 9 20 0 15 46 1190240146 0.84 -0.33799999999999997 64.616 0.2
6 2007 9 20 0 17 45 1190240265 0.84 0.037000000000000005 64.187 0.2
6 2007 9 20 0 19 45 1190240385 0.8 -0.33799999999999997 64.582 0.2
6 2007 9 20 0 21 45 1190240505 0.79 -0.525 64.124 0.2
6 2007 9 20 0 23 45 1190240625 0.74 -0.4 65.318 0.2
6 2007 9 20 0 25 45 1190240745 0.76 -0.212 66.25 0.2
6 2007 9 20 0 27 45 1190240865 0.66 -0.46299999999999997 67.09899999999999 0.2
6 2007 9 20 0 29 45 1190240985 0.74 -0.588 64.892 0.2
6 2007 9 20 0 31 45 1190241105 0.7 -0.588 66.291 0.2
6 2007 9 20 0 33 45 1190241225 0.7 -0.46299999999999997 65.577 0.2
6 2007 9 20 0 35 45 1190241345 0.66 -0.588 67.70100000000001 0.2
6 2007 9 20 0 37 45 1190241465 0.6 -0.33799999999999997 66.695 0.2
6 2007 9 20 0 39 45 1190241585 0.64 -0.212 67.07 0.2
6 2007 9 20 0 41 45 1190241705 0.55 -0.4 68.227 0.2
6 2007 9 20 0 43 45 1190241825 0.5 -0.46299999999999997 66.38600000000001 0.2
6 2007 9 20 0 45 45 1190241945 0.5 -0.212 67.279 0.2
6 2007 9 20 0 47 45 1190242065 0.44 -0.212 67.163 0.2
6 2007 9 20 0 49 45 1190242185 0.42 -0.525 66.661 0.2
6 2007 9 20 0 51 45 1190242305 0.57 -0.15 64.835 0.2
6 2007 9 20 0 53 45 1190242425 0.58 -0.212 63.898999999999994 0.2
6 2007 9 20 0 55 45 1190242545 0.52 -0.46299999999999997 64.05 0.2
6 2007 9 20 0 57 45 1190242665 0.51 -0.33799999999999997 64.957 0.2
6 2007 9 20 0 59 45 1190242785 0.64 -0.275 63.721000000000004 0.2
6 2007 9 20 1 1 45 1190242905 0.75 -0.4 62.74 0.2
6 2007 9 20 1 3 45 1190243025 0.76 -0.33799999999999997 63.876999999999995 0.2
6 2007 9 20 1 5 45 1190243145 0.58 -0.46299999999999997 63.278999999999996 0.2
6 2007 9 20 1 7 45 1190243265 0.68 -0.46299999999999997 62.972 0.2
6 2007 9 20 1 9 45 1190243385 0.6 -0.65 63.364 0.2
6 2007 9 20 1 11 45 1190243505 0.82 -0.46299999999999997 59.315 0.2
6 2007 9 20 1 13 45 1190243625 0.84 -0.525 58.956 0.2
6 2007 9 20 1 15 45 1190243745 0.84 -0.46299999999999997 57.468 0.2
6 2007 9 20 1 17 45 1190243865 0.87 -0.65 56.453 0.2
6 2007 9 20 1 19 45 1190243985 1.0 -0.212 55.903999999999996 0.2
6 2007 9 20 1 21 45 1190244105 1.04 -0.525 55.739 0.2
6 2007 9 20 1 23 45 1190244225 1.06 -0.9 56.369 0.2
6 2007 9 20 1 25 45 1190244345 0.99 -0.525 55.043 0.2
6 2007 9 20 1 27 45 1190244465 1.06 -0.588 54.016999999999996 0.2
6 2007 9 20 1 29 45 1190244585 1.13 -0.713 56.066 0.2
6 2007 9 20 1 31 45 1190244705 1.04 -0.46299999999999997 56.167 0.2
6 2007 9 20 1 33 45 1190244825 1.11 -0.46299999999999997 56.69 0.2
6 2007 9 20 1 35 45 1190244945 1.2 -0.46299999999999997 53.138000000000005 0.2
6 2007 9 20 1 37 45 1190245065 1.36 -0.65 53.306999999999995 0.2
6 2007 9 20 1 39 45 1190245185 1.18 -0.588 56.871 0.2
6 2007 9 20 1 41 45 1190245305 1.21 -0.588 55.391999999999996 0.2
6 2007 9 20 1 43 45 1190245425 1.24 -0.588 55.74 0.2
6 2007 9 20 1 45 45 1190245545 1.18 -0.65 53.977 0.2
6 2007 9 20 1 47 45 1190245665 1.3 -0.588 54.226000000000006 0.2
6 2007 9 20 1 49 45 1190245785 1.12 -0.588 56.663000000000004 0.2
6 2007 9 20 1 51 45 1190245905 1.02 -0.713 55.335 0.2
6 2007 9 20 1 53 45 1190246025 1.36 -0.65 51.257 0.2
6 2007 9 20 1 55 45 1190246145 1.18 -0.525 54.092 0.2
6 2007 9 20 1 57 45 1190246265 1.22 -0.838 53.257 0.2
6 2007 9 20 1 59 45 1190246385 1.36 -0.275 50.636 0.2
6 2007 9 20 2 1 45 1190246505 1.36 -0.4 47.92 0.2
6 2007 9 20 2 3 45 1190246625 1.28 -0.65 49.705 0.2
6 2007 9 20 2 5 45 1190246745 1.1 -0.838 51.896 0.2
6 2007 9 20 2 7 46 1190246866 1.06 -0.65 51.656000000000006 0.2
6 2007 9 20 2 9 45 1190246985 0.99 -0.838 52.583 0.2
6 2007 9 20 2 11 46 1190247106 1.34 -0.775 46.101000000000006 0.2
6 2007 9 20 2 13 46 1190247226 1.26 -0.838 46.88 0.2
6 2007 9 20 2 15 46 1190247346 1.19 -0.838 48.678000000000004 0.2
6 2007 9 20 2 17 44 1190247464 1.15 -1.025 51.168 0.2
6 2007 9 20 2 19 44 1190247584 1.17 -0.963 48.974 0.2
6 2007 9 20 2 21 45 1190247705 1.0 -0.65 51.353 0.2
6 2007 9 20 2 23 45 1190247825 0.84 -0.4 55.622 0.2
6 2007 9 20 2 25 45 1190247945 0.64 -1.025 58.056000000000004 0.2
6 2007 9 20 2 27 45 1190248065 0.74 -0.9 53.968999999999994 0.2
6 2007 9 20 2 29 45 1190248185 0.84 -0.33799999999999997 51.507 0.2
6 2007 9 20 2 31 45 1190248305 0.76 -0.65 53.393 0.2
6 2007 9 20 2 33 45 1190248425 0.6 -1.337 55.67100000000001 0.2
6 2007 9 20 2 35 45 1190248545 0.68 -0.46299999999999997 54.335 0.2
6 2007 9 20 2 37 45 1190248665 0.7 -1.15 54.223 0.2
6 2007 9 20 2 39 45 1190248785 0.64 -0.713 54.387 0.2
6 2007 9 20 2 41 45 1190248905 0.7 -0.963 54.108000000000004 0.2
6 2007 9 20 2 43 45 1190249025 0.8 -0.775 52.468 0.2
6 2007 9 20 2 45 45 1190249145 0.68 -0.963 52.596000000000004 0.2
6 2007 9 20 2 47 45 1190249265 0.62 -0.963 56.556999999999995 0.2
6 2007 9 20 2 49 45 1190249385 0.6 -0.9 56.412 0.2
6 2007 9 20 2 51 45 1190249505 0.63 -1.212 54.097 0.2
6 2007 9 20 2 53 45 1190249625 0.72 -0.963 53.937 0.2
6 2007 9 20 2 55 45 1190249745 0.72 -0.775 56.06 0.2
6 2007 9 20 2 57 45 1190249865 0.82 -0.775 53.111000000000004 0.2
6 2007 9 20 2 59 45 1190249985 0.82 -0.713 54.01 0.2
6 2007 9 20 3 1 45 1190250105 0.76 -0.838 54.606 0.2
6 2007 9 20 3 3 45 1190250225 0.71 -0.65 55.858999999999995 0.2
6 2007 9 20 3 5 45 1190250345 0.87 -0.775 51.688 0.2
6 2007 9 20 3 7 45 1190250465 0.92 -0.46299999999999997 51.724 0.2
6 2007 9 20 3 9 45 1190250585 0.88 -0.525 54.306999999999995 0.2
